Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    район Братеево																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674					
		2.13%	1.78%	2.65%	1.17%	6.74%	1.06%	1.76%	1.96%	1.19%	0.95%	1.04%	0.92%	1.43%	2.34%	1.52%	5.66%	5.59%	6.16%	1.13%	1.09%	1.64%	1.76%	0.54%	2.35%	0.70%	0.38%	1.00%					
23	6.Политическая партия «Партия социальной справедливости»	159	9	8	6	4	5	4	6	2	8	6	6	2	5	1	6	5	11	8	3	13	13	8	3	6	6	5					
		0.40%	0.62%	0.52%	0.32%	0.28%	0.27%	0.25%	0.42%	0.13%	0.51%	0.42%	0.46%	0.14%	0.35%	0.11%	0.32%	0.31%	0.71%	0.53%	0.19%	0.69%	0.76%	0.48%	0.17%	0.30%	0.46%	0.56%					
24	7.Политическая партия «Либерально-демократическая партия России»	3007	128	120	122	116	123	142	104	115	131	34	78	110	122	75	147	141	120	128	115	126	137	107	119	124	135	88					
		7.48%	8.77%	7.76%	6.47%	8.06%	6.52%	8.92%	7.27%	7.60%	8.29%	2.36%	5.98%	7.47%	8.63%	8.13%	7.92%	8.66%	7.79%	8.54%	7.37%	6.67%	8.06%	6.39%	6.81%	6.24%	10.38%	9.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2596	98	115	117	88	113	94	121	111	98	95	67	64	83	68	125	118	116	105	86	119	132	114	137	104	54	54					
		6.46%	6.71%	7.44%	6.20%	6.11%	5.99%	5.90%	8.46%	7.33%	6.20%	6.60%	5.14%	4.35%	5.87%	7.37%	6.73%	7.24%	7.53%	7.00%	5.51%	6.30%	7.76%	6.81%	7.84%	5.23%	4.15%	6.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	487	28	14	19	9	26	11	21	13	22	17	9	46	17	10	20	14	13	17	16	24	52	10	24	11	12	12					
		1.21%	1.92%	0.91%	1.01%	0.63%	1.38%	0.69%	1.47%	0.86%	1.39%	1.18%	0.69%	3.13%	1.20%	1.08%	1.08%	0.86%	0.84%	1.13%	1.02%	1.27%	3.06%	0.60%	1.37%	0.55%	0.92%	1.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25074	817	955	1291	782	1271	1068	849	979	1036	1020	914	913	899	568	1021	869	815	945	1091	1221	1012	1131	1051	1086	904	566					
		62.41%	55.96%	61.77%	68.45%	54.31%	67.39%	67.09%	59.33%	64.66%	65.53%	70.83%	70.09%	62.02%	63.62%	61.54%	55.01%	53.35%	52.89%	63.04%	69.89%	64.60%	59.53%	67.52%	60.13%	54.63%	69.54%	62.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1484	85	72	32	57	46	43	49	39	33	30	29	78	21	38	65	24	44	41	48	47	65	34	43	368	24	29					
		3.69%	5.82%	4.66%	1.70%	3.96%	2.44%	2.70%	3.42%	2.58%	2.09%	2.08%	2.22%	5.30%	1.49%	4.12%	3.50%	1.47%	2.86%	2.74%	3.07%	2.49%	3.82%	2.03%	2.46%	18.51%	1.85%	3.22%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
