Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Лангепасская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
		1.45%	1.04%	1.11%	0.83%	0.92%	1.78%	2.08%	2.30%	1.57%	0.70%	2.31%	1.11%	0.73%	1.14%	1.05%	1.30%	1.76%	2.37%	1.91%	1.22%	1.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8149	402	518	394	399	361	359	375	350	352	348	409	550	448	384	447	375	357	369	475	477					
		45.89%	46.31%	47.87%	46.96%	46.07%	42.77%	43.89%	43.15%	42.37%	41.07%	40.14%	45.60%	57.53%	51.03%	44.60%	48.53%	47.11%	42.30%	44.09%	48.27%	45.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	83	4	3	2	4	4	3	3	4	5	4	1	5	3	6	2	8	7	3	5	7					
		0.47%	0.46%	0.28%	0.24%	0.46%	0.47%	0.37%	0.35%	0.48%	0.58%	0.46%	0.11%	0.52%	0.34%	0.70%	0.22%	1.01%	0.83%	0.36%	0.51%	0.67%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
