Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Некрасовская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	671	32	26	48	39	17	13	17	12	6	17	16	2	1	16	12	6	3	14	6	28	30	17	3	36	44	39	27	22	39	54	8	9	9	3					
		5.27%	4.87%	3.07%	5.26%	5.07%	3.99%	3.54%	5.72%	3.79%	1.90%	3.59%	7.41%	1.47%	0.51%	2.95%	3.97%	3.16%	2.26%	11.86%	6.00%	4.40%	7.37%	8.33%	1.52%	9.94%	5.38%	4.10%	8.54%	6.65%	11.89%	16.12%	5.52%	6.00%	7.09%	2.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	76	7	11	7	6	1	1	2	3	1	0	1	2	0	2	1	0	1	1	1	5	2	3	1	1	1	8	1	1	1	2	0	0	2	0					
		0.60%	1.07%	1.30%	0.77%	0.78%	0.23%	0.27%	0.67%	0.95%	0.32%	0.00%	0.46%	1.47%	0.00%	0.37%	0.33%	0.00%	0.75%	0.85%	1.00%	0.79%	0.49%	1.47%	0.51%	0.28%	0.12%	0.84%	0.32%	0.30%	0.30%	0.60%	0.00%	0.00%	1.57%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	1	0	1	0	1	0	0					
		0.12%	0.00%	0.24%	0.11%	0.00%	0.47%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.49%	0.00%	0.28%	0.12%	0.21%	0.00%	0.30%	0.00%	0.30%	0.00%	0.67%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1034	76	106	76	59	46	19	33	19	18	29	12	8	16	56	16	8	17	8	8	51	23	8	13	22	101	82	22	10	15	14	7	13	6	17					
		8.12%	11.57%	12.53%	8.33%	7.67%	10.80%	5.18%	11.11%	5.99%	5.71%	6.12%	5.56%	5.88%	8.12%	10.31%	5.30%	4.21%	12.78%	6.78%	8.00%	8.02%	5.65%	3.92%	6.57%	6.08%	12.35%	8.62%	6.96%	3.02%	4.57%	4.18%	4.83%	8.67%	4.72%	14.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	3	2	1	0	2	2	0	1	1	1	0	0	0	0	3	0	0	0	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.46%	0.24%	0.11%	0.00%	0.47%	0.54%	0.00%	0.32%	0.32%	0.21%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.16%	0.74%	0.98%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	2	2	2	7	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0					
		0.17%	0.30%	0.24%	0.22%	0.91%	0.00%	0.00%	0.34%	0.32%	0.00%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.91%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1503	70	114	131	88	63	55	48	42	48	56	11	25	36	66	49	14	15	17	8	62	32	19	28	26	70	106	66	46	22	24	15	10	11	10					
		11.80%	10.65%	13.48%	14.36%	11.44%	14.79%	14.99%	16.16%	13.25%	15.24%	11.81%	5.09%	18.38%	18.27%	12.15%	16.23%	7.37%	11.28%	14.41%	8.00%	9.75%	7.86%	9.31%	14.14%	7.18%	8.56%	11.15%	20.89%	13.90%	6.71%	7.16%	10.34%	6.67%	8.66%	8.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	899	76	69	88	83	53	31	20	18	14	27	11	6	11	42	21	5	14	11	6	33	34	7	7	10	53	70	17	16	7	19	7	2	5	6					
		7.06%	11.57%	8.16%	9.65%	10.79%	12.44%	8.45%	6.73%	5.68%	4.44%	5.70%	5.09%	4.41%	5.58%	7.73%	6.95%	2.63%	10.53%	9.32%	6.00%	5.19%	8.35%	3.43%	3.54%	2.76%	6.48%	7.36%	5.38%	4.83%	2.13%	5.67%	4.83%	1.33%	3.94%	5.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	147	18	13	20	13	8	1	10	2	2	3	1	1	3	4	0	0	0	1	0	33	2	0	0	2	3	1	1	0	2	2	1	0	0	0					
		1.15%	2.74%	1.54%	2.19%	1.69%	1.88%	0.27%	3.37%	0.63%	0.63%	0.63%	0.46%	0.74%	1.52%	0.74%	0.00%	0.00%	0.00%	0.85%	0.00%	5.19%	0.49%	0.00%	0.00%	0.55%	0.37%	0.11%	0.32%	0.00%	0.61%	0.60%	0.69%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8121	351	489	512	453	229	243	158	211	224	326	160	91	129	344	193	157	80	65	67	418	275	144	145	256	531	624	176	229	242	210	103	115	90	81					
		63.74%	53.42%	57.80%	56.14%	58.91%	53.76%	66.21%	53.20%	66.56%	71.11%	68.78%	74.07%	66.91%	65.48%	63.35%	63.91%	82.63%	60.15%	55.08%	67.00%	65.72%	67.57%	70.59%	73.23%	70.72%	64.91%	65.62%	55.70%	69.18%	73.78%	62.69%	71.03%	76.67%	70.87%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	111	14	4	13	14	4	0	4	2	1	8	0	0	1	5	4	0	2	0	1	1	1	0	0	3	8	8	3	1	0	3	2	0	4	0					
		0.87%	2.13%	0.47%	1.43%	1.82%	0.94%	0.00%	1.35%	0.63%	0.32%	1.69%	0.00%	0.00%	0.51%	0.92%	1.32%	0.00%	1.50%	0.00%	1.00%	0.16%	0.25%	0.00%	0.00%	0.83%	0.98%	0.84%	0.95%	0.30%	0.00%	0.90%	1.38%	0.00%	3.15%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
