10	Число действительных избирательных бюллетеней	84939	1221	1340	1216	1135	1193	1113	943	1243	782	1732	1338	1905	1280	1545	1438	1435	1458	1377	1561	1223	1411	1423	1507	1673	1551	1042	1191	1444	1297	1286	1050	1500	831	1353	1478	1013	1140	1140	1070	1641	1301	1591	1556	1464	1290	1016	1772	1625	1557	815	1461	1242	1114	1377	1498	1111	1506	1901	654	1569	1220	1816	1964									
11	Число полученных открепительных  удостоверений	2413	30	48	50	60	75	35	45	45	22	32	40	45	43	39	45	38	30	38	35	40	45	47	40	32	49	35	35	42	42	44	32	42	30	30	40	30	44	45	30	45	40	45	45	45	30	21	35	41	34	17	28	30	35	45	40	33	42	42	23	38	30	30	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2292	29	48	50	40	75	33	43	41	20	32	34	42	34	39	45	35	30	38	34	38	43	47	37	28	49	34	34	37	42	44	32	42	24	29	38	30	44	37	29	45	39	45	45	44	30	18	35	41	32	16	28	28	34	45	37	29	42	38	21	33	29	28	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1659	46	62	20	22	46	60	20	31	23	26	13	13	19	42	21	19	17	17	62	13	17	34	29	35	26	16	13	30	25	27	24	38	9	30	37	29	16	23	31	39	37	29	25	14	14	37	22	16	9	7	24	28	31	19	25	33	42	32	13	17	40	12	13									
14	Число неиспользованных открепительных удостоверений	121	1	0	0	20	0	2	2	4	2	0	6	3	9	0	0	3	0	0	1	2	2	0	3	4	0	1	1	5	0	0	0	0	6	1	2	0	0	8	1	0	1	0	0	1	0	3	0	0	2	1	0	2	1	0	3	4	0	4	2	5	1	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	185	1	5	4	3	1	1	1	4	0	4	5	2	3	3	4	3	4	1	5	7	2	3	6	2	3	9	2	3	1	3	3	3	4	1	5	5	1	4	0	4	3	2	4	4	2	1	1	0	6	0	2	4	2	5	3	2	2	5	1	3	2	4	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	4033	77	98	68	42	62	97	77	95	26	87	77	32	59	90	80	52	67	72	74	68	56	80	89	32	90	58	61	52	71	93	47	86	13	61	55	39	74	66	64	57	42	75	77	68	81	43	89	51	42	46	51	71	72	95	18	21	76	59	36	64	57	97	58									
		4.68%	6.16%	7.21%	5.50%	3.65%	5.14%	8.55%	8.11%	7.49%	3.27%	4.90%	5.71%	1.65%	4.55%	5.73%	5.47%	3.55%	4.56%	5.18%	4.67%	5.51%	3.95%	5.57%	5.82%	1.89%	5.74%	5.47%	5.05%	3.56%	5.33%	6.99%	4.43%	5.68%	1.51%	4.47%	3.63%	3.80%	6.40%	5.68%	5.87%	3.47%	3.20%	4.66%	4.90%	4.62%	6.21%	4.17%	4.98%	3.09%	2.66%	5.52%	3.46%	5.64%	6.33%	6.80%	1.20%	1.81%	4.98%	3.08%	5.45%	4.02%	4.61%	5.33%	2.92%									
20	Зюганов Геннадий Андреевич	11023	155	200	174	168	118	168	132	188	136	197	228	50	206	203	213	235	211	195	184	210	120	244	266	225	281	160	175	197	220	199	73	217	22	205	185	134	113	167	161	116	174	244	242	101	219	137	222	186	163	125	206	237	202	199	188	158	269	72	101	126	201	109	91									
		12.80%	12.40%	14.72%	14.08%	14.60%	9.78%	14.81%	13.89%	14.83%	17.13%	11.10%	16.90%	2.59%	15.88%	12.91%	14.57%	16.04%	14.37%	14.02%	11.62%	17.00%	8.47%	16.99%	17.41%	13.27%	17.91%	15.09%	14.47%	13.50%	16.53%	14.95%	6.89%	14.34%	2.56%	15.01%	12.22%	13.07%	9.77%	14.37%	14.76%	7.06%	13.27%	15.16%	15.41%	6.86%	16.79%	13.29%	12.42%	11.27%	10.32%	15.01%	13.96%	18.84%	17.75%	14.24%	12.48%	13.61%	17.62%	3.76%	15.28%	7.90%	16.26%	5.99%	4.58%									
21	Миронов Сергей Михайлович	6094	85	98	88	61	48	73	85	100	69	117	119	296	95	85	104	115	118	77	122	99	69	121	116	107	125	82	107	97	98	83	54	119	121	74	70	59	96	99	82	41	79	99	124	89	104	80	131	76	66	80	66	90	79	103	110	79	126	170	62	103	85	68	151									
		7.08%	6.80%	7.21%	7.12%	5.30%	3.98%	6.44%	8.95%	7.89%	8.69%	6.60%	8.82%	15.31%	7.32%	5.41%	7.11%	7.85%	8.04%	5.54%	7.70%	8.02%	4.87%	8.43%	7.59%	6.31%	7.97%	7.74%	8.85%	6.65%	7.36%	6.24%	5.09%	7.87%	14.05%	5.42%	4.62%	5.76%	8.30%	8.52%	7.52%	2.50%	6.03%	6.15%	7.90%	6.05%	7.98%	7.76%	7.33%	4.61%	4.18%	9.60%	4.47%	7.15%	6.94%	7.37%	7.30%	6.80%	8.25%	8.87%	9.38%	6.46%	6.88%	3.73%	7.61%									
22	Прохоров Михаил Дмитриевич	11992	227	250	226	172	240	176	167	191	115	241	220	79	217	251	249	270	264	197	202	181	157	223	149	83	236	171	126	197	226	209	63	261	39	201	266	135	172	165	205	98	179	285	311	163	156	154	230	156	148	110	186	231	216	267	301	139	316	108	110	299	191	119	100									
		13.92%	18.16%	18.40%	18.28%	14.94%	19.88%	15.52%	17.58%	15.06%	14.48%	13.59%	16.31%	4.08%	16.73%	15.97%	17.03%	18.43%	17.98%	14.16%	12.75%	14.66%	11.08%	15.53%	9.75%	4.90%	15.04%	16.13%	10.42%	13.50%	16.98%	15.70%	5.94%	17.25%	4.53%	14.71%	17.57%	13.17%	14.87%	14.20%	18.79%	5.96%	13.65%	17.71%	19.81%	11.07%	11.96%	14.94%	12.87%	9.45%	9.37%	13.21%	12.60%	18.36%	18.98%	19.11%	19.99%	11.97%	20.69%	5.64%	16.64%	18.76%	15.45%	6.53%	5.04%									
23	Путин Владимир Владимирович	51797	677	694	660	692	725	599	482	669	436	1090	694	1448	703	916	792	763	798	836	979	665	1009	755	887	1226	819	571	722	901	682	702	813	817	636	812	902	646	685	643	558	1329	827	888	802	1043	730	602	1100	1156	1138	454	952	613	545	713	881	714	719	1492	345	977	686	1423	1564									
		60.14%	54.16%	51.07%	53.40%	60.12%	60.07%	52.82%	50.74%	52.76%	54.91%	61.44%	51.45%	74.87%	54.20%	58.27%	54.17%	52.08%	54.36%	60.10%	61.81%	53.85%	71.21%	52.58%	58.05%	72.33%	52.20%	53.87%	59.72%	61.75%	51.24%	52.74%	76.70%	53.99%	73.87%	59.44%	59.58%	63.02%	59.20%	55.34%	51.15%	80.89%	63.08%	55.19%	51.08%	70.86%	55.98%	58.39%	61.56%	70.06%	72.07%	54.50%	64.50%	48.73%	47.89%	51.04%	58.50%	61.50%	47.09%	77.87%	52.19%	61.29%	55.50%	78.14%	78.79%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
