7	Число избирательных бюллетеней в переносных ящиках для голосования	2834	38	27	26	80	62	20	33	11	10	33	22	55	18	34	47	32	48	26	47	40	32	27	62	48	51	34	10	46	46	41	55	37	45	31	42	28	36	37	51	47	14	25	39	65	35	43	47	28	35	33	35	70	63	47	35	34	43	45	39	53	37	29	32	38	39	44	270	2	0									
8	Число бюллетеней в стационарных ящиках для голосования	79828	1164	1207	1575	1457	705	920	1370	1054	831	965	1007	1301	1269	865	1394	1368	1310	1382	1316	1499	1222	1451	1255	1320	1166	1030	1057	1248	1000	1119	1211	1148	1236	1191	1113	841	1086	1225	1175	1046	1205	989	1323	1520	1538	1502	1157	1132	1074	1048	1281	1254	1443	1204	969	1358	1096	1128	1115	1116	1314	1121	1305	1153	1197	1176	329	146	536									
9	Число недействительных избирательных бюллетеней	1020	9	13	24	21	14	15	11	13	12	28	15	9	18	10	16	15	19	21	19	11	11	20	5	14	15	13	18	10	9	15	17	12	38	20	12	7	10	13	0	85	0	16	21	13	14	12	16	15	10	11	18	14	20	4	9	19	10	17	11	17	11	12	17	10	13	19	6	3	5									
10	Число действительных избирательных бюллетеней	81642	1193	1221	1577	1516	753	925	1392	1052	829	970	1014	1347	1269	889	1425	1385	1339	1387	1344	1528	1243	1458	1312	1354	1202	1051	1049	1284	1037	1145	1249	1173	1243	1202	1143	862	1112	1249	1226	1008	1219	998	1341	1572	1559	1533	1188	1145	1099	1070	1298	1310	1486	1247	995	1373	1129	1156	1143	1152	1340	1138	1320	1181	1223	1201	593	145	531									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	752	7	14	8	14	4	7	34	6	10	6	11	11	9	10	7	22	10	14	17	11	10	10	7	16	16	7	5	12	7	7	6	3	12	13	8	1	9	10	20	16	13	15	14	11	14	22	11	4	13	3	10	14	15	12	13	16	10	11	10	10	19	15	10	14	10	8	4	0	4									
		0.91%	0.58%	1.13%	0.50%	0.91%	0.52%	0.74%	2.42%	0.56%	1.19%	0.60%	1.07%	0.81%	0.70%	1.11%	0.49%	1.57%	0.74%	0.99%	1.25%	0.71%	0.80%	0.68%	0.53%	1.17%	1.31%	0.66%	0.47%	0.93%	0.67%	0.60%	0.47%	0.25%	0.94%	1.06%	0.69%	0.12%	0.80%	0.79%	1.63%	1.46%	1.07%	1.48%	1.03%	0.69%	0.89%	1.42%	0.91%	0.34%	1.17%	0.28%	0.76%	1.06%	0.99%	0.96%	1.29%	1.15%	0.88%	0.94%	0.87%	0.86%	1.41%	1.30%	0.75%	1.18%	0.81%	0.66%	0.67%	0.00%	0.75%									
14	Грудинин Павел Николаевич	7010	85	114	109	129	73	89	46	80	63	98	94	78	123	80	120	120	152	147	110	126	88	105	93	136	136	92	102	123	93	91	98	116	102	99	89	68	76	93	95	82	120	85	104	109	136	184	111	98	91	102	127	126	143	82	102	138	125	104	89	98	95	102	113	96	94	98	49	7	69									
		8.48%	7.07%	9.24%	6.81%	8.39%	9.52%	9.47%	3.28%	7.51%	7.49%	9.82%	9.14%	5.75%	9.56%	8.90%	8.33%	8.57%	11.19%	10.44%	8.07%	8.19%	7.02%	7.10%	7.06%	9.94%	11.18%	8.65%	9.56%	9.51%	8.89%	7.84%	7.74%	9.79%	7.96%	8.10%	7.71%	7.83%	6.77%	7.37%	7.75%	7.50%	9.84%	8.38%	7.64%	6.88%	8.65%	11.91%	9.22%	8.45%	8.21%	9.44%	9.65%	9.52%	9.50%	6.55%	10.16%	9.91%	10.97%	8.87%	7.71%	8.38%	7.03%	8.87%	8.45%	8.06%	7.61%	8.03%	8.18%	4.73%	12.87%									
15	Жириновский Владимир Вольфович	3460	36	62	75	81	29	62	77	66	43	27	36	32	51	28	62	68	54	76	40	55	55	38	40	52	50	40	36	60	63	56	63	46	63	74	47	41	58	63	68	46	41	48	58	46	65	48	49	60	39	51	52	48	48	25	39	58	46	43	49	45	47	58	59	50	45	51	36	11	26									
		4.19%	2.99%	5.02%	4.68%	5.27%	3.78%	6.60%	5.49%	6.20%	5.11%	2.71%	3.50%	2.36%	3.96%	3.11%	4.30%	4.86%	3.98%	5.40%	2.93%	3.57%	4.39%	2.57%	3.04%	3.80%	4.11%	3.76%	3.37%	4.64%	6.02%	4.83%	4.98%	3.88%	4.92%	6.06%	4.07%	4.72%	5.17%	4.99%	5.55%	4.21%	3.36%	4.73%	4.26%	2.90%	4.13%	3.11%	4.07%	5.17%	3.52%	4.72%	3.95%	3.63%	3.19%	1.99%	3.88%	4.17%	4.04%	3.67%	4.25%	3.85%	3.48%	5.04%	4.41%	4.20%	3.64%	4.18%	6.01%	7.43%	4.85%									
16	Путин Владимир Владимирович	62940	991	941	1284	1143	572	701	1114	810	644	737	759	1126	986	687	1124	1011	993	1016	1032	1211	1020	1195	1091	1031	895	796	750	968	805	892	975	897	970	936	899	692	871	934	880	748	941	762	1053	1281	1183	1130	904	869	856	802	978	995	1101	1049	727	1001	839	871	877	894	1056	883	999	920	951	933	462	120	376									
		76.14%	82.45%	76.26%	80.20%	74.37%	74.58%	74.57%	79.40%	76.06%	76.58%	73.85%	73.76%	83.04%	76.61%	76.42%	78.00%	72.21%	73.12%	72.16%	75.72%	78.69%	81.34%	80.85%	82.84%	75.37%	73.54%	74.81%	70.29%	74.81%	76.96%	76.90%	77.01%	75.70%	75.72%	76.60%	77.84%	79.63%	77.63%	74.01%	71.78%	68.44%	77.19%	75.15%	77.31%	80.82%	75.21%	73.14%	75.08%	74.91%	77.19%	74.19%	74.32%	75.15%	73.11%	83.85%	72.41%	71.91%	73.66%	74.25%	75.99%	76.48%	78.16%	76.78%	74.72%	77.25%	76.94%	76.48%	77.13%	81.08%	70.15%									
17	Собчак Ксения Анатольевна	3109	25	48	33	68	40	28	34	36	26	50	52	45	39	44	54	70	58	63	60	52	26	48	35	57	40	48	73	64	28	38	43	41	48	34	49	18	39	39	39	50	35	40	53	52	58	68	48	41	37	46	63	57	86	27	45	65	47	55	37	46	39	33	61	37	43	48	24	4	32									
		3.76%	2.08%	3.89%	2.06%	4.42%	5.22%	2.98%	2.42%	3.38%	3.09%	5.01%	5.05%	3.32%	3.03%	4.89%	3.75%	5.00%	4.27%	4.47%	4.40%	3.38%	2.07%	3.25%	2.66%	4.17%	3.29%	4.51%	6.84%	4.95%	2.68%	3.28%	3.40%	3.46%	3.75%	2.78%	4.24%	2.07%	3.48%	3.09%	3.18%	4.57%	2.87%	3.94%	3.89%	3.28%	3.69%	4.40%	3.99%	3.53%	3.34%	4.26%	4.79%	4.31%	5.71%	2.16%	4.48%	4.67%	4.13%	4.69%	3.21%	3.93%	2.89%	2.87%	4.56%	3.11%	3.48%	3.93%	4.01%	2.70%	5.97%									
18	Сурайкин Максим Александрович	600	8	5	3	12	4	12	27	9	6	7	10	4	8	6	9	22	5	9	13	7	3	4	7	12	6	6	8	5	8	5	13	9	13	8	15	9	11	10	8	6	11	4	13	15	12	7	12	9	3	5	7	18	16	4	7	8	7	15	13	5	7	6	14	5	13	6	4	0	2									
		0.73%	0.67%	0.41%	0.19%	0.78%	0.52%	1.28%	1.92%	0.85%	0.71%	0.70%	0.97%	0.29%	0.62%	0.67%	0.62%	1.57%	0.37%	0.64%	0.95%	0.45%	0.24%	0.27%	0.53%	0.88%	0.49%	0.56%	0.75%	0.39%	0.76%	0.43%	1.03%	0.76%	1.01%	0.65%	1.30%	1.04%	0.98%	0.79%	0.65%	0.55%	0.90%	0.39%	0.95%	0.95%	0.76%	0.45%	0.99%	0.78%	0.27%	0.46%	0.53%	1.36%	1.06%	0.32%	0.70%	0.57%	0.61%	1.28%	1.13%	0.43%	0.52%	0.52%	1.05%	0.42%	1.05%	0.49%	0.67%	0.00%	0.37%									
19	Титов Борис Юрьевич	1283	13	18	26	21	14	12	16	14	8	14	12	13	24	6	17	29	19	25	24	26	14	18	11	19	18	25	35	23	13	23	17	30	12	14	12	10	18	48	17	22	17	20	12	19	34	26	15	21	23	21	19	15	21	13	20	29	14	19	23	12	34	17	25	21	16	12	3	2	10									
		1.55%	1.08%	1.46%	1.62%	1.37%	1.83%	1.28%	1.14%	1.31%	0.95%	1.40%	1.17%	0.96%	1.86%	0.67%	1.18%	2.07%	1.40%	1.78%	1.76%	1.69%	1.12%	1.22%	0.84%	1.39%	1.48%	2.35%	3.28%	1.78%	1.24%	1.98%	1.34%	2.53%	0.94%	1.15%	1.04%	1.15%	1.60%	3.80%	1.39%	2.01%	1.39%	1.97%	0.88%	1.20%	2.16%	1.68%	1.25%	1.81%	2.07%	1.94%	1.44%	1.13%	1.39%	1.04%	1.99%	2.08%	1.23%	1.62%	1.99%	1.03%	2.52%	1.48%	1.87%	1.76%	1.29%	0.98%	0.50%	1.35%	1.87%									
20	Явлинский Григорий Алексеевич	2488	28	19	39	48	17	14	44	31	29	31	40	38	29	28	32	43	48	37	48	40	27	40	28	31	41	37	40	29	20	33	34	31	23	24	24	23	30	52	99	38	41	24	34	39	57	48	38	43	37	40	42	37	56	35	42	58	41	38	45	42	43	24	39	38	51	45	11	1	12									
		3.01%	2.33%	1.54%	2.44%	3.12%	2.22%	1.49%	3.14%	2.91%	3.45%	3.11%	3.89%	2.80%	2.25%	3.11%	2.22%	3.07%	3.53%	2.63%	3.52%	2.60%	2.15%	2.71%	2.13%	2.27%	3.37%	3.48%	3.75%	2.24%	1.91%	2.84%	2.69%	2.62%	1.80%	1.96%	2.08%	2.65%	2.67%	4.12%	8.08%	3.48%	3.36%	2.37%	2.50%	2.46%	3.62%	3.11%	3.16%	3.71%	3.34%	3.70%	3.19%	2.79%	3.72%	2.80%	4.18%	4.17%	3.60%	3.24%	3.90%	3.59%	3.18%	2.09%	2.92%	3.19%	4.13%	3.69%	1.84%	0.68%	2.24%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
