Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Мысковская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	401	9	15	13	7	20	22	20	25	6	27	15	10	15	6	27	9	14	1	20	20	18	15	17	25	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	417	15	19	72	15	7	7	15	28	10	14	10	16	10	11	18	18	10	9	13	9	14	21	29	16	11					
14	Число погашенных неиспользованных открепительных удостоверений	56	1	0	2	1	0	0	0	0	4	3	5	5	2	4	0	6	0	0	5	5	2	0	3	3	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	38	0	0	3	0	3	3	6	3	2	3	2	0	0	4	2	1	1	0	0	2	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	349	1	1	17	0	6	21	30	0	14	14	15	5	16	13	28	8	13	4	34	7	24	8	24	23	23					
		1.44%	0.89%	0.46%	1.16%	0.00%	0.70%	1.67%	2.04%	0.00%	1.42%	0.93%	1.45%	1.62%	1.68%	1.66%	1.88%	0.99%	2.07%	1.79%	3.36%	0.56%	2.51%	0.79%	1.88%	2.18%	2.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	163	0	0	7	0	10	0	13	0	4	19	6	1	6	5	25	2	4	0	6	5	14	2	14	6	14					
		0.67%	0.00%	0.00%	0.48%	0.00%	1.17%	0.00%	0.89%	0.00%	0.41%	1.26%	0.58%	0.32%	0.63%	0.64%	1.68%	0.25%	0.64%	0.00%	0.59%	0.40%	1.46%	0.20%	1.10%	0.57%	1.43%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	0	1	0	0	4	0	1	1	1					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.45%	0.00%	0.00%	0.42%	0.00%	0.08%	0.09%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2286	10	9	114	62	84	120	194	201	97	186	153	29	60	65	127	27	42	26	69	110	74	100	118	84	125					
		9.44%	8.93%	4.17%	7.80%	7.60%	9.85%	9.53%	13.22%	11.36%	9.83%	12.31%	14.77%	9.39%	6.29%	8.30%	8.53%	3.37%	6.69%	11.61%	6.81%	8.84%	7.74%	9.89%	9.24%	7.98%	12.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	133	0	1	4	0	5	10	9	3	2	18	10	1	3	6	12	4	2	0	3	5	14	3	11	3	4					
		0.55%	0.00%	0.46%	0.27%	0.00%	0.59%	0.79%	0.61%	0.17%	0.20%	1.19%	0.97%	0.32%	0.31%	0.77%	0.81%	0.50%	0.32%	0.00%	0.30%	0.40%	1.46%	0.30%	0.86%	0.28%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	29	0	0	2	0	1	0	6	0	2	2	1	0	1	2	0	0	0	0	6	0	1	0	3	1	1					
		0.12%	0.00%	0.00%	0.14%	0.00%	0.12%	0.00%	0.41%	0.00%	0.20%	0.13%	0.10%	0.00%	0.10%	0.26%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.10%	0.00%	0.23%	0.09%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	2500	3	14	167	70	74	132	137	216	114	147	87	25	101	84	154	98	60	17	121	181	84	102	118	107	87					
		10.33%	2.68%	6.48%	11.43%	8.58%	8.68%	10.48%	9.34%	12.21%	11.55%	9.73%	8.40%	8.09%	10.59%	10.73%	10.35%	12.23%	9.55%	7.59%	11.94%	14.54%	8.79%	10.09%	9.24%	10.16%	8.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	996	2	6	41	16	44	57	66	75	36	76	49	16	47	35	66	19	25	0	52	54	38	29	58	34	55					
		4.11%	1.79%	2.78%	2.81%	1.96%	5.16%	4.53%	4.50%	4.24%	3.65%	5.03%	4.73%	5.18%	4.93%	4.47%	4.44%	2.37%	3.98%	0.00%	5.13%	4.34%	3.97%	2.87%	4.54%	3.23%	5.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	0	1	10	0	3	0	13	0	5	11	2	1	1	8	9	7	3	0	7	0	7	2	8	4	1					
		0.43%	0.00%	0.46%	0.68%	0.00%	0.35%	0.00%	0.89%	0.00%	0.51%	0.73%	0.19%	0.32%	0.10%	1.02%	0.60%	0.87%	0.48%	0.00%	0.69%	0.00%	0.73%	0.20%	0.63%	0.38%	0.10%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17280	95	182	1071	657	619	903	976	1265	699	1013	692	228	705	546	1035	624	476	173	698	883	679	753	882	774	652					
		71.38%	84.82%	84.26%	73.31%	80.51%	72.57%	71.72%	66.53%	71.51%	70.82%	67.04%	66.80%	73.79%	73.90%	69.73%	69.56%	77.90%	75.80%	77.23%	68.90%	70.92%	71.03%	74.48%	69.07%	73.50%	66.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	161	0	2	15	0	3	0	13	0	2	14	6	2	7	12	15	2	0	2	10	0	5	2	27	10	12					
		0.67%	0.00%	0.93%	1.03%	0.00%	0.35%	0.00%	0.89%	0.00%	0.20%	0.93%	0.58%	0.65%	0.73%	1.53%	1.01%	0.25%	0.00%	0.89%	0.99%	0.00%	0.52%	0.20%	2.11%	0.95%	1.22%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
