Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Быковская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642					
20	. Миронов Сергей Михайлович	81	7	5	6	3	2	2	0	1	1	2	0	3	8	3	3	6	4	0	3	4	2	2	5	9					
		0.71%	1.12%	0.58%	0.81%	0.55%	0.63%	1.12%	0.00%	0.41%	1.37%	0.27%	0.00%	0.97%	2.23%	0.54%	0.51%	0.97%	0.95%	0.00%	0.85%	0.72%	0.29%	1.01%	0.77%	1.15%					
21	. Путин Владимир Владимирович	7352	370	531	470	348	193	120	106	149	63	504	73	201	245	300	356	478	220	468	259	329	396	150	448	575					
		64.74%	59.29%	61.18%	63.09%	63.74%	60.69%	67.04%	67.52%	61.57%	86.30%	68.85%	73.00%	65.26%	68.44%	53.86%	60.65%	76.97%	52.01%	69.03%	73.37%	59.17%	56.49%	75.38%	68.82%	73.72%					
22	. Хакамада Ирина Муцуовна	295	23	36	14	14	7	3	4	11	0	19	2	10	7	8	11	12	14	14	11	16	17	6	25	11					
		2.60%	3.69%	4.15%	1.88%	2.56%	2.20%	1.68%	2.55%	4.55%	0.00%	2.60%	2.00%	3.25%	1.96%	1.44%	1.87%	1.93%	3.31%	2.06%	3.12%	2.88%	2.43%	3.02%	3.84%	1.41%					
23	. Харитонов Николай Михайлович	2655	164	227	157	130	74	41	32	60	6	151	18	68	75	196	190	83	134	138	44	147	213	27	136	144					
		23.38%	26.28%	26.15%	21.07%	23.81%	23.27%	22.91%	20.38%	24.79%	8.22%	20.63%	18.00%	22.08%	20.95%	35.19%	32.37%	13.37%	31.68%	20.35%	12.46%	26.44%	30.39%	13.57%	20.89%	18.46%					
																															
24	Против всех	253	25	16	31	22	12	5	6	3	2	13	0	4	3	11	5	5	13	9	9	22	22	5	5	5					
		2.23%	4.01%	1.84%	4.16%	4.03%	3.77%	2.79%	3.82%	1.24%	2.74%	1.78%	0.00%	1.30%	0.84%	1.97%	0.85%	0.81%	3.07%	1.33%	2.55%	3.96%	3.14%	2.51%	0.77%	0.64%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
