7	Число избирательных бюллетеней в переносных ящиках для голосования	1553	24	54	38	49	22	21	79	42	31	40	29	42	27	5	17	19	50	26	18	42	64	39	21	14	10	7	41	31	128	20	6	14	23	102	16	28	24	169	121	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	42680	1899	1565	1439	1565	767	316	356	1543	1432	1384	1582	1472	1745	581	1055	1464	1438	1607	1601	1451	974	395	1682	1591	1118	242	1139	1608	1532	1301	540	451	566	162	518	478	1444	144	125	90	28	28	23	23	50	38	23	24	63	18									
9	Число недействительных избирательных бюллетеней	457	20	18	20	11	5	3	7	18	15	17	13	16	12	4	17	14	8	12	19	12	11	7	16	21	11	3	18	21	20	16	4	1	5	5	4	5	19	3	4	0	0	0	0	0	2	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	43776	1903	1601	1457	1603	784	334	428	1567	1448	1407	1598	1498	1760	582	1055	1469	1480	1621	1600	1481	1027	427	1687	1584	1117	246	1162	1618	1640	1305	542	464	584	259	530	501	1449	310	242	90	28	28	23	23	48	38	23	24	63	18									
11	Число полученных открепительных  удостоверений	436	20	25	20	20	5	5	5	26	15	15	10	10	20	10	10	10	10	10	15	15	5	5	20	15	5	5	10	15	15	10	5	5	5	5	5	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	283	11	21	12	13	2	0	3	17	12	8	9	8	12	9	8	4	7	6	13	12	3	5	13	12	3	0	2	11	11	4	4	0	3	0	4	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	306	24	14	17	13	3	3	0	33	10	8	9	10	9	5	6	3	5	4	5	5	6	3	15	16	5	4	3	13	12	6	2	3	4	1	4	3	14	1	5	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	153	9	4	8	7	3	5	2	9	3	7	1	2	8	1	2	6	3	4	2	3	2	0	7	3	2	5	8	4	4	6	1	5	2	5	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	54	1	4	4	4	0	0	0	2	2	2	3	0	2	1	1	2	2	1	2	0	1	0	5	3	1	1	3	0	0	1	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																													
19	Жириновский Владимир Вольфович	3887	138	127	122	142	64	28	44	113	118	137	121	134	120	65	97	117	118	152	128	118	80	46	148	160	109	27	121	141	152	143	47	51	72	33	54	43	140	27	31	12	3	2	4	2	6	7	1	1	13	8									
		8.79%	7.18%	7.84%	8.26%	8.80%	8.11%	8.31%	10.11%	7.13%	8.07%	9.62%	7.51%	8.85%	6.77%	11.09%	9.05%	7.89%	7.93%	9.31%	7.91%	7.90%	7.71%	10.60%	8.69%	9.97%	9.66%	10.84%	10.25%	8.60%	9.16%	10.83%	8.61%	10.97%	12.22%	12.50%	10.11%	8.50%	9.54%	8.63%	12.60%	13.33%	10.71%	7.14%	17.39%	8.70%	12.00%	18.42%	4.35%	4.17%	20.63%	44.44%									
20	Зюганов Геннадий Андреевич	9774	439	414	342	383	162	77	122	305	312	265	373	338	413	126	223	362	348	366	373	361	242	110	353	364	275	50	279	398	403	276	135	107	118	51	91	73	243	16	50	3	2	1	2	1	8	8	1	1	8	1									
		22.10%	22.83%	25.57%	23.16%	23.73%	20.53%	22.85%	28.05%	19.24%	21.33%	18.61%	23.15%	22.32%	23.31%	21.50%	20.80%	24.41%	23.39%	22.41%	23.04%	24.18%	23.31%	25.35%	20.73%	22.68%	24.38%	20.08%	23.64%	24.28%	24.28%	20.89%	24.73%	23.01%	20.03%	19.32%	17.04%	14.43%	16.55%	5.11%	20.33%	3.33%	7.14%	3.57%	8.70%	4.35%	16.00%	21.05%	4.35%	4.17%	12.70%	5.56%									
21	Миронов Сергей Михайлович	1729	80	55	57	56	26	13	15	68	63	60	60	78	79	24	44	65	60	65	55	55	41	26	67	53	43	8	49	69	67	35	13	11	17	14	10	18	63	10	8	5	5	4	1	2	2	1	2	1	4	2									
		3.91%	4.16%	3.40%	3.86%	3.47%	3.30%	3.86%	3.45%	4.29%	4.31%	4.21%	3.72%	5.15%	4.46%	4.10%	4.10%	4.38%	4.03%	3.98%	3.40%	3.68%	3.95%	5.99%	3.93%	3.30%	3.81%	3.21%	4.15%	4.21%	4.04%	2.65%	2.38%	2.37%	2.89%	5.30%	1.87%	3.56%	4.29%	3.19%	3.25%	5.56%	17.86%	14.29%	4.35%	8.70%	4.00%	2.63%	8.70%	4.17%	6.35%	11.11%									
22	Прохоров Михаил Дмитриевич	4981	290	189	173	199	116	40	37	233	185	190	220	184	205	73	126	211	176	193	186	183	125	31	167	181	109	24	102	163	175	110	45	34	40	15	43	39	130	6	11	1	1	0	2	0	2	0	3	3	7	3									
		11.26%	15.08%	11.67%	11.71%	12.33%	14.70%	11.87%	8.51%	14.70%	12.65%	13.34%	13.66%	12.15%	11.57%	12.46%	11.75%	14.23%	11.83%	11.82%	11.49%	12.26%	12.04%	7.14%	9.81%	11.28%	9.66%	9.64%	8.64%	9.95%	10.54%	8.33%	8.24%	7.31%	6.79%	5.68%	8.05%	7.71%	8.86%	1.92%	4.47%	1.11%	3.57%	0.00%	8.70%	0.00%	4.00%	0.00%	13.04%	12.50%	11.11%	16.67%									
23	Путин Владимир Владимирович	23405	956	816	763	823	416	176	210	848	770	755	824	764	943	294	565	714	778	845	858	764	539	214	952	826	581	137	611	847	843	741	302	261	337	146	332	328	873	251	142	69	17	21	14	18	30	22	16	18	31	4									
		52.91%	49.71%	50.40%	51.66%	50.99%	52.72%	52.23%	48.28%	53.50%	52.63%	53.02%	51.15%	50.46%	53.22%	50.17%	52.71%	48.15%	52.28%	51.75%	52.99%	51.17%	51.93%	49.31%	55.90%	51.46%	51.51%	55.02%	51.78%	51.68%	50.78%	56.09%	55.31%	56.13%	57.22%	55.30%	62.17%	64.82%	59.47%	80.19%	57.72%	76.67%	60.71%	75.00%	60.87%	78.26%	60.00%	57.89%	69.57%	75.00%	49.21%	22.22%									
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
