Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Саргатская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535					
14	Число погашенных неиспользованных открепительных удостоверений	140	2	0	1	1	0	1	0	0	5	5	2	1	1	4	5	5	3	5	0	5	5	9	5	3	1	4	5	5	4	5	4	2	5	5	5	4	5	9	5	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	299	21	10	29	19	2	1	9	11	22	6	5	1	14	4	1	0	12	0	29	12	1	11	2	1	11	4	3	2	11	5	2	0	0	8	4	0	2	17	5	2					
		2.73%	3.70%	1.41%	3.83%	2.57%	1.63%	1.02%	1.50%	1.46%	4.75%	4.58%	1.69%	0.61%	3.08%	1.61%	1.67%	0.00%	4.92%	0.00%	3.64%	2.29%	0.56%	2.61%	3.85%	1.64%	3.86%	4.71%	6.98%	3.08%	2.35%	4.39%	3.28%	0.00%	0.00%	2.28%	5.71%	0.00%	3.28%	4.43%	5.75%	2.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	2	2	6	4	2	0	2	6	2	0	3	3	0	1	0	0	1	0	1	5	0	2	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0					
		0.43%	0.35%	0.28%	0.79%	0.54%	1.63%	0.00%	0.33%	0.80%	0.43%	0.00%	1.02%	1.84%	0.00%	0.40%	0.00%	0.00%	0.41%	0.00%	0.13%	0.95%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	1.67%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	0	2	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0					
		0.14%	0.00%	0.00%	0.26%	0.14%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.34%	0.00%	0.22%	0.00%	0.00%	0.00%	0.41%	0.00%	0.38%	0.19%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1605	50	85	83	122	22	13	74	173	67	22	36	21	92	39	5	9	60	7	114	64	11	67	11	10	49	14	18	9	45	4	13	6	2	55	6	8	13	43	21	42					
		14.67%	8.80%	11.97%	10.95%	16.51%	17.89%	13.27%	12.33%	22.97%	14.47%	16.79%	12.20%	12.88%	20.26%	15.66%	8.33%	17.31%	24.59%	14.29%	14.30%	12.21%	6.15%	15.91%	21.15%	16.39%	17.19%	16.47%	41.86%	13.85%	9.62%	3.51%	21.31%	10.00%	2.90%	15.67%	8.57%	8.25%	21.31%	11.20%	24.14%	42.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	70	6	7	4	6	0	0	7	2	2	2	2	0	2	3	0	0	1	0	6	4	0	4	0	0	0	0	2	0	2	2	0	2	0	2	1	0	0	0	0	1					
		0.64%	1.06%	0.99%	0.53%	0.81%	0.00%	0.00%	1.17%	0.27%	0.43%	1.53%	0.68%	0.00%	0.44%	1.20%	0.00%	0.00%	0.41%	0.00%	0.75%	0.76%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	4.65%	0.00%	0.43%	1.75%	0.00%	3.33%	0.00%	0.57%	1.43%	0.00%	0.00%	0.00%	0.00%	1.02%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0					
		0.15%	0.00%	0.00%	0.13%	0.14%	0.00%	0.00%	0.17%	0.27%	0.22%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.57%	0.00%	0.00%	0.00%	3.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	2.86%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1007	78	109	72	83	13	7	66	61	20	10	29	17	25	8	10	1	31	10	81	38	13	36	1	7	34	1	0	10	35	4	4	7	0	24	5	6	3	34	9	5					
		9.20%	13.73%	15.35%	9.50%	11.23%	10.57%	7.14%	11.00%	8.10%	4.32%	7.63%	9.83%	10.43%	5.51%	3.21%	16.67%	1.92%	12.70%	20.41%	10.16%	7.25%	7.26%	8.55%	1.92%	11.48%	11.93%	1.18%	0.00%	15.38%	7.48%	3.51%	6.56%	11.67%	0.00%	6.84%	7.14%	6.19%	4.92%	8.85%	10.34%	5.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	455	21	24	55	55	4	2	34	52	22	2	11	3	17	10	0	0	9	0	20	31	1	15	0	0	5	0	0	1	15	1	1	3	0	17	0	2	1	20	1	0					
		4.16%	3.70%	3.38%	7.26%	7.44%	3.25%	2.04%	5.67%	6.91%	4.75%	1.53%	3.73%	1.84%	3.74%	4.02%	0.00%	0.00%	3.69%	0.00%	2.51%	5.92%	0.56%	3.56%	0.00%	0.00%	1.75%	0.00%	0.00%	1.54%	3.21%	0.88%	1.64%	5.00%	0.00%	4.84%	0.00%	2.06%	1.64%	5.21%	1.15%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	7	7	11	16	1	0	12	19	7	0	8	3	1	1	1	0	3	0	6	5	3	5	0	1	3	0	0	2	6	0	0	0	0	0	1	0	0	4	0	0					
		1.22%	1.23%	0.99%	1.45%	2.17%	0.81%	0.00%	2.00%	2.52%	1.51%	0.00%	2.71%	1.84%	0.22%	0.40%	1.67%	0.00%	1.23%	0.00%	0.75%	0.95%	1.68%	1.19%	0.00%	1.64%	1.05%	0.00%	0.00%	3.08%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.00%	0.00%	1.04%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7089	371	459	479	426	73	73	386	417	314	87	194	113	294	172	43	40	122	29	521	350	149	264	38	34	178	64	19	41	330	98	38	40	66	238	50	81	40	261	49	48					
		64.79%	65.32%	64.65%	63.19%	57.65%	59.35%	74.49%	64.33%	55.38%	67.82%	66.41%	65.76%	69.33%	64.76%	69.08%	71.67%	76.92%	50.00%	59.18%	65.37%	66.79%	83.24%	62.71%	73.08%	55.74%	62.46%	75.29%	44.19%	63.08%	70.51%	85.96%	62.30%	66.67%	95.65%	67.81%	71.43%	83.51%	65.57%	67.97%	56.32%	48.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	0	3	2	2	0	1	0	5	2	1	4	2	2	1	0	0	1	1	2	3	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0					
		0.35%	0.00%	0.42%	0.26%	0.27%	0.00%	1.02%	0.00%	0.66%	0.43%	0.76%	1.36%	1.23%	0.44%	0.40%	0.00%	0.00%	0.41%	2.04%	0.25%	0.57%	0.00%	0.24%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	0.26%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
