Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Ивановская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	99	7	6	1	1	4	1	2	1	1	1	1	2	2	1	1	1	1	1	4	5	14	2	3	2	2	5	12	6	2	1	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	82	6	6	0	1	3	0	0	1	1	1	1	2	2	1	0	0	0	0	4	5	14	2	2	2	0	5	12	5	0	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	78	10	10	0	0	4	0	0	1	1	0	0	2	2	0	0	2	1	0	4	0	9	0	2	1	0	4	7	4	3	0	11					
14	Число погашенных неиспользованных открепительных удостоверений	17	1	0	1	0	1	1	2	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	2	0	0	1	2	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	284	30	42	2	8	16	4	3	7	4	1	4	3	19	5	2	1	13	0	14	13	17	9	7	7	0	12	10	13	7	3	8					
		1.88%	1.79%	2.29%	1.68%	5.76%	2.84%	1.31%	2.00%	2.83%	1.71%	0.66%	1.06%	0.75%	3.15%	2.24%	1.65%	1.49%	2.64%	0.00%	1.79%	1.80%	1.58%	1.93%	2.42%	1.96%	0.00%	2.64%	0.92%	1.95%	1.52%	0.94%	1.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	3	10	0	0	4	1	0	0	0	0	0	0	3	1	0	0	0	0	3	2	6	1	0	1	0	0	3	1	1	0	3					
		0.28%	0.18%	0.55%	0.00%	0.00%	0.71%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.45%	0.00%	0.00%	0.00%	0.00%	0.38%	0.28%	0.56%	0.21%	0.00%	0.28%	0.00%	0.00%	0.28%	0.15%	0.22%	0.00%	0.51%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	2	6	1					
		0.14%	0.06%	0.00%	0.00%	0.72%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.43%	1.89%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1573	256	263	2	3	30	25	8	17	10	6	22	21	75	31	19	1	32	3	78	105	78	35	36	31	2	30	135	63	52	44	60					
		10.42%	15.26%	14.36%	1.68%	2.16%	5.32%	8.17%	5.33%	6.88%	4.27%	3.95%	5.82%	5.25%	12.42%	13.90%	15.70%	1.49%	6.50%	6.38%	9.96%	14.56%	7.26%	7.49%	12.46%	8.66%	2.63%	6.61%	12.39%	9.43%	11.30%	13.84%	10.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	104	28	30	0	0	14	1	0	2	0	0	0	0	8	0	0	0	2	0	0	2	5	2	0	3	0	0	5	2	0	0	0					
		0.69%	1.67%	1.64%	0.00%	0.00%	2.48%	0.33%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.28%	0.47%	0.43%	0.00%	0.84%	0.00%	0.00%	0.46%	0.30%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	4	3	0	0	5	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	1					
		0.16%	0.24%	0.16%	0.00%	0.00%	0.89%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.83%	0.00%	0.00%	0.00%	0.00%	0.14%	0.19%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.22%	0.00%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	1207	134	134	3	9	33	20	10	8	10	5	17	20	34	17	11	7	26	8	71	56	173	45	26	20	0	31	128	65	31	17	38					
		7.99%	7.99%	7.32%	2.52%	6.47%	5.85%	6.54%	6.67%	3.24%	4.27%	3.29%	4.50%	5.00%	5.63%	7.62%	9.09%	10.45%	5.28%	17.02%	9.07%	7.77%	16.09%	9.64%	8.99%	5.59%	0.00%	6.83%	11.74%	9.73%	6.74%	5.35%	6.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	432	54	69	0	2	18	1	10	10	2	2	8	16	15	3	1	2	8	1	33	23	30	16	7	7	0	13	24	23	11	7	16					
		2.86%	3.22%	3.77%	0.00%	1.44%	3.19%	0.33%	6.67%	4.05%	0.85%	1.32%	2.12%	4.00%	2.48%	1.35%	0.83%	2.99%	1.63%	2.13%	4.21%	3.19%	2.79%	3.43%	2.42%	1.96%	0.00%	2.86%	2.20%	3.44%	2.39%	2.20%	2.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	6	14	0	1	7	0	0	1	0	1	3	1	3	0	0	1	1	0	3	3	5	2	0	1	1	2	3	4	3	1	5					
		0.48%	0.36%	0.76%	0.00%	0.72%	1.24%	0.00%	0.00%	0.40%	0.00%	0.66%	0.79%	0.25%	0.50%	0.00%	0.00%	1.49%	0.20%	0.00%	0.38%	0.42%	0.47%	0.43%	0.00%	0.28%	1.32%	0.44%	0.28%	0.60%	0.65%	0.31%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11174	1148	1253	109	114	424	253	117	197	205	136	320	338	435	158	87	54	402	35	569	500	740	355	210	287	73	362	774	489	347	237	446					
		74.03%	68.41%	68.43%	91.60%	82.01%	75.18%	82.68%	78.00%	79.76%	87.61%	89.47%	84.66%	84.50%	72.02%	70.85%	71.90%	80.60%	81.71%	74.47%	72.67%	69.35%	68.84%	76.02%	72.66%	80.17%	96.05%	79.74%	71.01%	73.20%	75.43%	74.53%	76.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	6	4	0	0	8	0	2	0	0	0	0	0	3	1	0	1	1	0	4	3	7	0	1	1	0	1	3	2	4	1	2					
		0.36%	0.36%	0.22%	0.00%	0.00%	1.42%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.45%	0.00%	1.49%	0.20%	0.00%	0.51%	0.42%	0.65%	0.00%	0.35%	0.28%	0.00%	0.22%	0.28%	0.30%	0.87%	0.31%	0.34%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
