Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Ивановская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344					
		1.19%	1.34%	0.92%	1.23%	2.04%	0.00%	1.84%	1.40%	1.43%	2.58%	6.11%	0.78%	0.33%	1.16%	0.00%	0.00%	0.78%	0.74%	1.30%	0.74%	0.99%	0.81%	1.52%	1.21%	1.37%	1.44%	1.73%	0.93%	0.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2020	171	243	204	8	15	41	30	50	17	0	37	23	98	45	15	48	123	122	56	43	48	55	57	177	129	64	48	53					
		18.19%	20.78%	24.72%	20.88%	8.16%	11.45%	10.79%	13.95%	17.86%	10.97%	0.00%	14.34%	7.59%	18.88%	31.47%	15.00%	12.44%	18.11%	22.59%	10.39%	14.24%	19.51%	16.77%	17.27%	26.90%	18.53%	15.84%	22.43%	18.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	116	10	14	15	0	0	9	0	4	0	1	1	2	2	1	0	4	6	5	8	6	1	5	4	5	3	2	3	5					
		1.04%	1.22%	1.42%	1.54%	0.00%	0.00%	2.37%	0.00%	1.43%	0.00%	0.76%	0.39%	0.66%	0.39%	0.70%	0.00%	1.04%	0.88%	0.93%	1.48%	1.99%	0.41%	1.52%	1.21%	0.76%	0.43%	0.50%	1.40%	1.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5512	383	437	448	68	92	178	146	138	89	94	157	226	305	55	64	246	313	247	267	151	122	182	177	221	267	238	91	110					
		49.63%	46.54%	44.46%	45.85%	69.39%	70.23%	46.84%	67.91%	49.29%	57.42%	71.76%	60.85%	74.59%	58.77%	38.46%	64.00%	63.73%	46.10%	45.74%	49.54%	50.00%	49.59%	55.49%	53.64%	33.59%	38.36%	58.91%	42.52%	38.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	6	8	5	0	0	0	0	0	1	0	0	1	2	0	0	0	4	0	6	0	0	0	0	4	2	1	0	2					
		0.38%	0.73%	0.81%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.33%	0.39%	0.00%	0.00%	0.00%	0.59%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.61%	0.29%	0.25%	0.00%	0.69%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
