Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Ракитянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882					
		0.28%	0.00%	0.56%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.25%	0.51%	0.00%	0.00%	0.00%	0.00%	0.29%	0.23%	0.66%	0.32%	0.42%	0.24%	0.22%	0.18%	0.23%	0.00%	0.81%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
