Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Бежецкая																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75					
		2.80%	1.24%	3.65%	3.80%	3.78%	3.10%	2.38%	2.90%	2.38%	3.51%	4.11%	3.00%	3.57%	2.74%	2.27%	2.71%	3.37%	1.09%	0.44%	1.34%	0.71%	3.13%	5.24%	0.23%	2.25%	3.79%	0.51%	1.31%	4.76%	1.51%	4.36%	2.81%	1.38%	2.72%	1.06%	2.24%	4.31%	3.58%	0.85%	2.46%	1.49%	4.25%	2.32%	2.89%	1.80%					
37	"20. ""Политическая партия ""Единая Россия"""	7603	48	224	203	270	203	448	310	343	439	329	450	383	255	466	491	154	135	69	141	89	94	69	121	45	83	67	42	101	80	197	150	97	69	37	87	95	89	100	117	170	54	75	69	45					
		35.86%	29.81%	35.61%	38.66%	32.96%	39.34%	32.36%	42.81%	31.49%	33.58%	38.70%	38.69%	35.99%	36.84%	33.16%	35.12%	32.48%	36.98%	30.39%	38.00%	31.67%	32.75%	27.82%	28.53%	33.83%	39.33%	34.35%	55.26%	43.72%	30.30%	39.08%	46.87%	44.70%	31.36%	39.36%	39.01%	34.17%	31.89%	42.55%	41.19%	42.28%	38.29%	43.60%	33.33%	40.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	1	2	2	0	1	0	2	2	0	3	0	2	2	1	1	1	0	1	0	0	0	2	0	0	1	1	0	0	3	1	1	3	0	1	1	0	0	2	1	1	1	1	0					
		0.19%	0.0%	0.15%	0.38%	0.24%	0.0%	0.07%	0.0%	0.18%	0.15%	0.0%	0.25%	0.0%	0.28%	0.14%	0.07%	0.21%	0.27%	0.0%	0.26%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.51%	1.31%	0.0%	0.0%	0.59%	0.31%	0.46%	1.36%	0.0%	0.44%	0.35%	0.0%	0.0%	0.70%	0.24%	0.70%	0.58%	0.48%	0.0%					
39	"22. ""Развитие предпринимательства"""	58	0	1	4	2	1	5	1	5	6	1	9	2	0	4	5	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	1	0	0	1	0	0					
		0.27%	0.0%	0.15%	0.76%	0.24%	0.19%	0.36%	0.13%	0.45%	0.45%	0.11%	0.77%	0.18%	0.0%	0.28%	0.35%	0.0%	0.27%	0.0%	0.53%	0.35%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.35%	0.85%	0.35%	0.0%	0.0%	0.58%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2462	16	107	72	100	75	226	68	93	157	97	136	146	88	194	158	53	20	15	24	41	31	33	31	14	17	29	4	14	36	38	17	27	33	12	19	49	21	21	22	58	6	17	17	10					
		11.61%	9.93%	17.01%	13.71%	12.21%	14.53%	16.32%	9.39%	8.53%	12.01%	11.41%	11.69%	13.72%	12.71%	13.80%	11.30%	11.18%	5.47%	6.60%	6.46%	14.59%	10.80%	13.30%	7.31%	10.52%	8.05%	14.87%	5.26%	6.06%	13.63%	7.53%	5.31%	12.44%	14.99%	12.76%	8.52%	17.62%	7.52%	8.93%	7.74%	14.42%	4.25%	9.88%	8.21%	9.00%					
																																																			
41	Против всех	836	16	23	17	45	15	55	28	62	52	29	53	26	19	58	82	22	15	8	11	9	17	17	9	3	12	14	8	7	12	21	15	1	6	1	2	3	2	7	6	7	3	6	10	2					
		3.94%	9.93%	3.65%	3.23%	5.49%	2.90%	3.97%	3.86%	5.69%	3.97%	3.41%	4.55%	2.44%	2.74%	4.12%	5.86%	4.64%	4.10%	3.52%	2.96%	3.20%	5.92%	6.85%	2.12%	2.25%	5.68%	7.17%	10.52%	3.03%	4.54%	4.16%	4.68%	0.46%	2.72%	1.06%	0.89%	1.07%	0.71%	2.97%	2.11%	1.74%	2.12%	3.48%	4.83%	1.80%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
