Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Красноярская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	0	4	2	1	1	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2652	39	188	96	157	147	164	125	105	79	42	13	65	28	41	6	19	68	49	20	45	76	70	79	181	147	95	49	16	52	5	86	9	65	51	79	96					
		16.69%	16.53%	21.08%	20.00%	23.33%	23.52%	23.70%	22.24%	20.96%	19.55%	7.32%	5.22%	12.48%	13.93%	14.91%	3.66%	8.05%	9.99%	12.44%	6.78%	15.36%	29.34%	13.16%	19.90%	26.66%	28.43%	21.64%	25.52%	13.11%	7.19%	7.04%	11.26%	7.69%	16.09%	16.67%	9.92%	15.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	953	19	106	56	57	64	54	48	44	43	9	8	5	12	25	2	5	25	19	19	4	5	35	41	4	64	30	13	8	19	4	36	2	10	5	20	33					
		5.99%	8.05%	11.88%	11.67%	8.47%	10.24%	7.80%	8.54%	8.78%	10.64%	1.57%	3.21%	0.96%	5.97%	9.09%	1.22%	2.12%	3.67%	4.82%	6.44%	1.37%	1.93%	6.58%	10.33%	0.59%	12.38%	6.83%	6.77%	6.56%	2.63%	5.63%	4.71%	1.71%	2.48%	1.63%	2.51%	5.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	156	1	13	5	3	4	8	2	8	8	9	6	4	1	4	1	1	3	4	2	3	0	4	6	6	5	3	1	0	4	2	4	1	7	9	9	5					
		0.98%	0.42%	1.46%	1.04%	0.45%	0.64%	1.16%	0.36%	1.60%	1.98%	1.57%	2.41%	0.77%	0.50%	1.45%	0.61%	0.42%	0.44%	1.02%	0.68%	1.02%	0.00%	0.75%	1.51%	0.88%	0.97%	0.68%	0.52%	0.00%	0.55%	2.82%	0.52%	0.85%	1.73%	2.94%	1.13%	0.81%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3280	45	203	119	153	118	126	136	136	103	87	29	109	43	49	2	32	172	90	37	52	32	132	74	149	123	75	30	27	137	15	143	18	113	59	175	137					
		20.65%	19.07%	22.76%	24.79%	22.73%	18.88%	18.21%	24.20%	27.15%	25.50%	15.16%	11.65%	20.92%	21.39%	17.82%	1.22%	13.56%	25.26%	22.84%	12.54%	17.75%	12.36%	24.81%	18.64%	21.94%	23.79%	17.08%	15.63%	22.13%	18.95%	21.13%	18.72%	15.38%	27.97%	19.28%	21.98%	22.10%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	108	0	3	4	7	6	9	10	7	5	2	0	1	2	2	0	1	7	2	1	1	1	3	4	4	2	3	1	1	0	0	4	0	3	6	5	1					
		0.68%	0.00%	0.34%	0.83%	1.04%	0.96%	1.30%	1.78%	1.40%	1.24%	0.35%	0.00%	0.19%	0.99%	0.73%	0.00%	0.42%	1.03%	0.51%	0.34%	0.34%	0.39%	0.56%	1.01%	0.59%	0.39%	0.68%	0.52%	0.82%	0.00%	0.00%	0.52%	0.00%	0.74%	1.96%	0.63%	0.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8282	124	363	193	279	266	316	233	198	160	411	182	312	108	146	143	169	387	223	211	180	134	265	181	313	159	226	92	65	491	45	461	81	193	169	482	321					
		52.13%	52.54%	40.70%	40.21%	41.46%	42.56%	45.66%	41.46%	39.52%	39.60%	71.60%	73.09%	59.88%	53.73%	53.09%	87.20%	71.61%	56.83%	56.60%	71.53%	61.43%	51.74%	49.81%	45.59%	46.10%	30.75%	51.48%	47.92%	53.28%	67.91%	63.38%	60.34%	69.23%	47.77%	55.23%	60.55%	51.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	1	2	1	2	2	1	1	1	1	1	1	2	0	0	2	1	3	0	1	0	3	4	1	1	1	0	0	1	3	0	2	2	2	1	6	0					
		0.31%	0.42%	0.22%	0.21%	0.30%	0.32%	0.14%	0.18%	0.20%	0.25%	0.17%	0.40%	0.38%	0.00%	0.00%	1.22%	0.42%	0.44%	0.00%	0.34%	0.00%	1.16%	0.75%	0.25%	0.15%	0.19%	0.00%	0.00%	0.82%	0.41%	0.00%	0.26%	1.71%	0.50%	0.33%	0.75%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
