Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Красноярская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2350	40	169	107	146	80	145	92	98	69	41	22	36	56	76	5	18	50	55	15	34	24	38	194	98	76	66	31	16	96	7	120	4	49	79	98					
		12.34%	11.70%	14.96%	18.77%	15.42%	11.75%	17.18%	15.06%	16.98%	13.86%	6.40%	7.48%	5.48%	18.98%	19.29%	3.33%	7.29%	6.90%	12.79%	5.88%	10.21%	8.03%	5.86%	17.21%	9.41%	13.50%	12.02%	10.99%	11.76%	11.54%	7.95%	13.09%	3.96%	9.53%	22.01%	10.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	3	10	4	4	5	6	1	2	4	6	3	7	1	2	0	1	4	3	2	7	5	5	6	6	4	4	2	1	3	0	7	0	2	0	10					
		0.68%	0.88%	0.88%	0.70%	0.42%	0.73%	0.71%	0.16%	0.35%	0.80%	0.94%	1.02%	1.07%	0.34%	0.51%	0.00%	0.40%	0.55%	0.70%	0.78%	2.10%	1.67%	0.77%	0.53%	0.58%	0.71%	0.73%	0.71%	0.74%	0.36%	0.00%	0.76%	0.00%	0.39%	0.00%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13170	237	715	327	556	482	517	389	356	317	511	238	512	190	246	131	201	538	310	215	240	232	497	688	776	356	393	198	103	598	66	657	80	377	242	679					
		69.16%	69.30%	63.27%	57.37%	58.71%	70.78%	61.26%	63.67%	61.70%	63.65%	79.72%	80.95%	77.93%	64.41%	62.44%	87.33%	81.38%	74.21%	72.09%	84.31%	72.07%	77.59%	76.70%	61.05%	74.54%	63.23%	71.58%	70.21%	75.74%	71.88%	75.00%	71.65%	79.21%	73.35%	67.41%	70.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	1	3	4	3	1	1	0	3	2	2	0	2	1	0	0	1	3	0	1	0	0	2	14	1	1	1	0	0	1	0	5	4	1	0	6					
		0.34%	0.29%	0.27%	0.70%	0.32%	0.15%	0.12%	0.00%	0.52%	0.40%	0.31%	0.00%	0.30%	0.34%	0.00%	0.00%	0.40%	0.41%	0.00%	0.39%	0.00%	0.00%	0.31%	1.24%	0.10%	0.18%	0.18%	0.00%	0.00%	0.12%	0.00%	0.55%	3.96%	0.19%	0.00%	0.62%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
