Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Чемальская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	79	0	0	0	0	2	3	2	2	4	1	16	1	8	4	3	1	12	1	0	9	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	3	0	2	4	1	16	5	1	2	2	9	4	0	2	1	2	3	1	6	2	6	2					
14	Число погашенных неиспользованных открепительных удостоверений	140	8	8	8	8	3	7	3	10	8	11	4	9	4	6	6	8	2	8	9	1	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	1	0	1	1	0	0	0	2	1	3	0	0	0	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	120	9	2	4	1	1	6	6	9	3	1	10	2	6	5	5	6	5	1	1	17	12	8					
		2.48%	6.29%	1.56%	3.74%	1.20%	1.20%	1.83%	2.97%	3.42%	1.69%	0.76%	1.59%	0.65%	1.99%	1.76%	3.01%	2.31%	2.17%	1.56%	1.59%	5.99%	3.08%	3.76%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	0	0	0	2	0	0	2	1	0	0	3	2	1	2	0	2	2	2	1	2	0	2					
		0.50%	0.00%	0.00%	0.00%	2.41%	0.00%	0.00%	0.99%	0.38%	0.00%	0.00%	0.48%	0.65%	0.33%	0.70%	0.00%	0.77%	0.87%	3.13%	1.59%	0.70%	0.00%	0.94%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	361	8	8	2	6	9	49	5	30	10	14	32	20	40	20	12	19	8	15	5	19	19	11					
		7.46%	5.59%	6.25%	1.87%	7.23%	10.84%	14.98%	2.48%	11.41%	5.65%	10.69%	5.08%	6.47%	13.25%	7.04%	7.23%	7.31%	3.48%	23.44%	7.94%	6.69%	4.88%	5.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	0	0	0	0	0	0	0	3	1	0	6	0	1	1	0	2	0	6	0	0	3	1					
		0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.56%	0.00%	0.95%	0.00%	0.33%	0.35%	0.00%	0.77%	0.00%	9.38%	0.00%	0.00%	0.77%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	0	0	1	1	0	0	0	3	3	0	1	0	0	0	0	0	0	1	1					
		0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.50%	0.00%	0.00%	0.00%	0.48%	0.97%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.47%					
24	7.Политическая партия «Либерально-демократическая партия России»	346	0	4	7	4	4	39	14	8	21	8	44	16	18	17	7	16	18	8	5	14	48	26					
		7.15%	0.00%	3.13%	6.54%	4.82%	4.82%	11.93%	6.93%	3.04%	11.86%	6.11%	6.98%	5.18%	5.96%	5.99%	4.22%	6.15%	7.83%	12.50%	7.94%	4.93%	12.34%	12.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	417	19	14	8	10	9	25	11	34	12	15	58	32	20	37	14	9	22	5	9	23	24	7					
		8.62%	13.29%	10.94%	7.48%	12.05%	10.84%	7.65%	5.45%	12.93%	6.78%	11.45%	9.21%	10.36%	6.62%	13.03%	8.43%	3.46%	9.57%	7.81%	14.29%	8.10%	6.17%	3.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	1	1	1	1	2	3	2	2	4	1	7	2	2	1	3	0	3	2	0	2	3	0					
		0.89%	0.70%	0.78%	0.93%	1.20%	2.41%	0.92%	0.99%	0.76%	2.26%	0.76%	1.11%	0.65%	0.66%	0.35%	1.81%	0.00%	1.30%	3.13%	0.00%	0.70%	0.77%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3447	106	98	85	59	58	197	157	176	126	91	457	231	210	200	124	204	171	25	39	204	276	153					
		71.25%	74.13%	76.56%	79.44%	71.08%	69.88%	60.24%	77.72%	66.92%	71.19%	69.47%	72.54%	74.76%	69.54%	70.42%	74.70%	78.46%	74.35%	39.06%	61.90%	71.83%	70.95%	71.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	0	0	0	0	4	3	0	0	1	1	1	3	0	1	0	0	0	3	0	1	2					
		0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	1.49%	0.00%	0.00%	0.76%	0.16%	0.32%	0.99%	0.00%	0.60%	0.00%	0.00%	0.00%	4.76%	0.00%	0.26%	0.94%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
