Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Пушкинская № 20																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574					
		6.13%	5.67%	7.55%	5.56%	6.73%	5.90%	6.97%	6.42%	8.53%	5.82%	6.49%	7.09%	7.2%	6.45%	8.18%	8.23%	6.46%	5.22%	6.52%	7.97%	2.78%	4.59%	7.80%	10.0%	10.62%	3.84%	8.34%	4.51%	5.46%	2.06%	2.54%	2.96%	2.93%	3.37%	4.25%	3.89%	2.36%	6.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1129	52	53	35	41	44	38	48	33	38	39	47	36	34	48	20	33	26	24	23	12	14	44	40	18	7	26	21	27	35	11	18	33	34	23	8	37	9					
		2.64%	3.51%	3.51%	2.53%	3.28%	4.19%	3.27%	3.28%	2.01%	2.51%	2.45%	3.05%	2.21%	2.71%	4.79%	2.05%	2.88%	1.76%	2.20%	1.83%	0.98%	1.03%	3.69%	3.12%	1.66%	1.22%	2.43%	1.85%	2.30%	4.01%	9.32%	2.53%	4.03%	2.54%	1.91%	1.55%	3.12%	1.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3213	123	133	109	89	98	89	120	171	117	128	158	107	91	99	101	124	96	106	124	31	54	115	125	97	45	99	84	98	30	10	29	29	53	54	14	31	32					
		7.51%	8.30%	8.81%	7.88%	7.13%	9.33%	7.66%	8.20%	10.42%	7.74%	8.06%	10.27%	6.58%	7.25%	9.88%	10.39%	10.83%	6.51%	9.74%	9.88%	2.53%	4.00%	9.65%	9.76%	8.96%	7.86%	9.28%	7.43%	8.36%	3.44%	8.47%	4.09%	3.54%	3.97%	4.50%	2.72%	2.62%	5.85%					
22	"5. ""За Русь Святую"""	447	21	13	13	16	13	12	21	7	13	15	17	16	9	6	8	20	18	17	13	10	12	9	15	19	8	10	12	8	8	6	9	7	9	12	2	15	8					
		1.04%	1.41%	0.86%	0.93%	1.28%	1.23%	1.03%	1.43%	0.42%	0.86%	0.94%	1.10%	0.98%	0.71%	0.59%	0.82%	1.74%	1.22%	1.56%	1.03%	0.81%	0.89%	0.75%	1.17%	1.75%	1.39%	0.93%	1.06%	0.68%	0.91%	5.08%	1.26%	0.85%	0.67%	1.00%	0.38%	1.26%	1.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	95	3	2	2	3	4	0	2	2	4	5	4	4	6	2	1	2	4	2	2	0	6	2	4	0	1	1	2	2	2	1	4	3	3	0	5	2	3					
		0.22%	0.20%	0.13%	0.14%	0.24%	0.38%	0.0%	0.13%	0.12%	0.26%	0.31%	0.26%	0.24%	0.47%	0.19%	0.10%	0.17%	0.27%	0.18%	0.15%	0.0%	0.44%	0.16%	0.31%	0.0%	0.17%	0.09%	0.17%	0.17%	0.22%	0.84%	0.56%	0.36%	0.22%	0.0%	0.97%	0.16%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	344	14	11	13	7	1	12	9	11	16	9	10	15	10	4	7	4	18	8	8	10	17	9	7	8	8	6	13	7	13	1	12	5	8	13	4	8	8					
		0.80%	0.94%	0.72%	0.93%	0.56%	0.09%	1.03%	0.61%	0.67%	1.05%	0.56%	0.65%	0.92%	0.79%	0.39%	0.72%	0.34%	1.22%	0.73%	0.63%	0.81%	1.26%	0.75%	0.54%	0.73%	1.39%	0.56%	1.15%	0.59%	1.49%	0.84%	1.69%	0.61%	0.59%	1.08%	0.77%	0.67%	1.46%					
25	"8. ""Народно-республиканская партия России"""	55	1	0	2	0	2	1	0	0	1	0	3	4	0	0	0	2	0	2	0	2	7	1	1	0	0	0	0	2	1	0	12	2	3	1	2	1	2					
		0.12%	0.06%	0.0%	0.14%	0.0%	0.19%	0.08%	0.0%	0.0%	0.06%	0.0%	0.19%	0.24%	0.0%	0.0%	0.0%	0.17%	0.0%	0.18%	0.0%	0.16%	0.51%	0.08%	0.07%	0.0%	0.0%	0.0%	0.0%	0.17%	0.11%	0.0%	1.69%	0.24%	0.22%	0.08%	0.38%	0.08%	0.36%					
26	"9. ""Российская экологическая партия ""Зеленые"""	227	8	7	8	5	4	5	7	6	7	8	10	11	6	1	8	5	5	1	1	21	18	5	3	3	12	3	6	7	1	2	3	1	3	10	7	6	3					
		0.53%	0.54%	0.46%	0.57%	0.40%	0.38%	0.43%	0.47%	0.36%	0.46%	0.50%	0.65%	0.67%	0.47%	0.09%	0.82%	0.43%	0.33%	0.09%	0.07%	1.71%	1.33%	0.41%	0.23%	0.27%	2.09%	0.28%	0.53%	0.59%	0.11%	1.69%	0.42%	0.12%	0.22%	0.83%	1.36%	0.50%	0.54%					
27	"10. ""Аграрная партия России"""	1000	28	37	26	38	32	20	32	26	18	21	34	29	23	18	30	33	25	21	26	14	14	20	35	19	14	20	24	22	30	1	42	55	30	45	10	72	16					
		2.34%	1.89%	2.45%	1.87%	3.04%	3.04%	1.72%	2.18%	1.58%	1.19%	1.32%	2.21%	1.78%	1.83%	1.79%	3.08%	2.88%	1.69%	1.93%	2.07%	1.14%	1.03%	1.67%	2.73%	1.75%	2.44%	1.87%	2.12%	1.87%	3.44%	0.84%	5.92%	6.73%	2.24%	3.75%	1.94%	6.08%	2.92%					
28	"11. ""Истинные патриоты России"""	41	0	1	0	0	1	1	1	2	1	0	2	1	2	1	0	0	2	0	2	1	5	0	2	0	5	0	0	3	1	1	3	0	0	3	0	0	0					
		0.09%	0.0%	0.06%	0.0%	0.0%	0.09%	0.08%	0.06%	0.12%	0.06%	0.0%	0.13%	0.06%	0.15%	0.09%	0.0%	0.0%	0.13%	0.0%	0.15%	0.08%	0.37%	0.0%	0.15%	0.0%	0.87%	0.0%	0.0%	0.25%	0.11%	0.84%	0.42%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	461	17	21	16	9	15	10	12	37	15	10	17	13	22	4	15	12	20	13	18	13	11	13	10	8	6	19	11	13	17	2	0	5	9	9	3	12	4					
		1.07%	1.14%	1.39%	1.15%	0.72%	1.42%	0.86%	0.82%	2.25%	0.99%	0.63%	1.10%	0.8%	1.75%	0.39%	1.54%	1.04%	1.35%	1.19%	1.43%	1.06%	0.81%	1.09%	0.78%	0.73%	1.04%	1.78%	0.97%	1.10%	1.95%	1.69%	0.0%	0.61%	0.67%	0.75%	0.58%	1.01%	0.73%					
30	"13. ""Демократическая партия России"""	76	1	5	1	2	1	3	3	2	1	1	3	1	2	0	2	1	8	0	1	4	1	2	0	2	1	1	3	3	2	3	2	2	6	0	2	4	0					
		0.17%	0.06%	0.33%	0.07%	0.16%	0.09%	0.25%	0.20%	0.12%	0.06%	0.06%	0.19%	0.06%	0.15%	0.0%	0.20%	0.08%	0.54%	0.0%	0.07%	0.32%	0.07%	0.16%	0.0%	0.18%	0.17%	0.09%	0.26%	0.25%	0.22%	2.54%	0.28%	0.24%	0.44%	0.0%	0.38%	0.33%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	72	3	1	1	2	1	2	0	0	16	2	3	4	1	3	1	2	0	3	2	4	2	0	0	3	1	1	5	0	0	1	1	0	0	1	1	3	2					
		0.16%	0.20%	0.06%	0.07%	0.16%	0.09%	0.17%	0.0%	0.0%	1.05%	0.12%	0.19%	0.24%	0.07%	0.29%	0.10%	0.17%	0.0%	0.27%	0.15%	0.32%	0.14%	0.0%	0.0%	0.27%	0.17%	0.09%	0.44%	0.0%	0.0%	0.84%	0.14%	0.0%	0.0%	0.08%	0.19%	0.25%	0.36%					
32	"15. ""Партия СЛОН"""	95	4	1	2	5	2	3	0	2	2	1	0	5	5	3	3	0	5	2	2	5	11	1	2	3	7	2	5	2	1	0	3	1	3	0	0	2	0					
		0.22%	0.27%	0.06%	0.14%	0.40%	0.19%	0.25%	0.0%	0.12%	0.13%	0.06%	0.0%	0.30%	0.39%	0.29%	0.30%	0.0%	0.33%	0.18%	0.15%	0.40%	0.81%	0.08%	0.15%	0.27%	1.22%	0.18%	0.44%	0.17%	0.11%	0.0%	0.42%	0.12%	0.22%	0.0%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6270	229	223	207	194	155	179	224	276	238	230	205	291	175	172	150	142	247	176	204	247	143	159	174	175	79	170	193	190	82	10	94	56	191	172	53	91	74					
		14.67%	15.46%	14.78%	14.96%	15.55%	14.76%	15.41%	15.32%	16.81%	15.75%	14.49%	13.33%	17.90%	13.95%	17.16%	15.43%	12.41%	16.75%	16.17%	16.26%	20.22%	10.60%	13.35%	13.59%	16.17%	13.81%	15.94%	17.07%	16.21%	9.41%	8.47%	13.25%	6.85%	14.31%	14.34%	10.31%	7.69%	13.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	82	3	3	4	0	2	1	3	1	2	4	2	2	0	0	1	3	7	2	1	2	4	2	1	1	0	1	0	0	0	5	1	3	11	2	3	3	2					
		0.19%	0.20%	0.19%	0.28%	0.0%	0.19%	0.08%	0.20%	0.06%	0.13%	0.25%	0.13%	0.12%	0.0%	0.0%	0.10%	0.26%	0.47%	0.18%	0.07%	0.16%	0.29%	0.16%	0.07%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	4.23%	0.14%	0.36%	0.82%	0.16%	0.58%	0.25%	0.36%					
35	"18. ""ЛДПР"""	3475	103	105	122	97	69	78	92	99	114	142	114	109	106	66	73	80	104	80	93	144	199	72	65	68	43	63	111	81	105	11	67	67	142	132	58	162	39					
		8.13%	6.95%	6.96%	8.82%	7.77%	6.57%	6.71%	6.29%	6.03%	7.54%	8.94%	7.41%	6.70%	8.45%	6.58%	7.51%	6.99%	7.05%	7.35%	7.41%	11.79%	14.76%	6.04%	5.07%	6.28%	7.51%	5.90%	9.82%	6.91%	12.05%	9.32%	9.44%	8.20%	10.64%	11.00%	11.28%	13.69%	7.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	2013	91	51	51	42	66	61	73	84	78	77	69	58	61	46	33	58	43	43	51	20	78	44	67	47	15	50	33	62	45	6	44	94	76	71	17	87	21					
		4.71%	6.14%	3.38%	3.68%	3.36%	6.28%	5.25%	4.99%	5.11%	5.16%	4.85%	4.48%	3.56%	4.86%	4.59%	3.39%	5.06%	2.91%	3.95%	4.06%	1.63%	5.78%	3.69%	5.23%	4.34%	2.62%	4.69%	2.92%	5.29%	5.16%	5.08%	6.20%	11.50%	5.69%	5.92%	3.30%	7.35%	3.83%					
37	"20. ""Политическая партия ""Единая Россия"""	13605	423	461	439	384	309	375	465	480	485	504	475	503	422	266	253	357	491	286	358	446	453	396	392	335	194	341	354	325	361	13	230	300	489	406	240	420	174					
		31.83%	28.56%	30.57%	31.74%	30.79%	29.42%	32.29%	31.80%	29.25%	32.09%	31.75%	30.90%	30.95%	33.65%	26.54%	26.02%	31.20%	33.31%	26.28%	28.54%	36.52%	33.60%	33.24%	30.62%	30.96%	33.91%	31.98%	31.32%	27.73%	41.44%	11.01%	32.44%	36.71%	36.65%	33.86%	46.69%	35.50%	31.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	1	1	1	0	0	0	0	0	1	2	2	2	0	2	1	2	2	2	1	1	5	1	5	2	3	3	0	0	0	0	2	6	3	2	1	4	1					
		0.13%	0.06%	0.06%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.12%	0.13%	0.12%	0.0%	0.19%	0.10%	0.17%	0.13%	0.18%	0.07%	0.08%	0.37%	0.08%	0.39%	0.18%	0.52%	0.28%	0.0%	0.0%	0.0%	0.0%	0.28%	0.73%	0.22%	0.16%	0.19%	0.33%	0.18%					
39	"22. ""Развитие предпринимательства"""	840	40	23	31	19	27	20	47	39	38	27	23	58	27	39	16	22	28	35	24	10	25	32	17	18	5	27	27	24	9	2	8	8	14	6	6	8	11					
		1.96%	2.70%	1.52%	2.24%	1.52%	2.57%	1.72%	3.21%	2.37%	2.51%	1.70%	1.49%	3.56%	2.15%	3.89%	1.64%	1.92%	1.89%	3.21%	1.91%	0.81%	1.85%	2.68%	1.32%	1.66%	0.87%	2.53%	2.38%	2.04%	1.03%	1.69%	1.12%	0.97%	1.04%	0.50%	1.16%	0.67%	2.01%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4200	151	148	131	154	82	128	143	162	137	156	143	173	115	96	121	114	151	123	132	117	91	106	121	104	47	91	120	170	63	8	55	56	149	139	20	122	61					
		9.82%	10.19%	9.81%	9.47%	12.34%	7.80%	11.02%	9.78%	9.87%	9.06%	9.82%	9.30%	10.64%	9.17%	9.58%	12.44%	9.96%	10.24%	11.30%	10.52%	9.58%	6.75%	8.90%	9.45%	9.61%	8.21%	8.53%	10.61%	14.50%	7.23%	6.77%	7.75%	6.85%	11.16%	11.59%	3.89%	10.31%	11.15%					
																																												
41	Против всех	1618	55	68	51	42	39	31	51	49	61	76	66	48	42	33	29	38	67	56	51	58	87	42	53	26	40	29	39	38	35	5	28	34	39	35	18	41	18					
		3.78%	3.71%	4.50%	3.68%	3.36%	3.71%	2.67%	3.48%	2.98%	4.03%	4.78%	4.29%	2.95%	3.34%	3.29%	2.98%	3.32%	4.54%	5.14%	4.06%	4.75%	6.45%	3.52%	4.14%	2.40%	6.99%	2.72%	3.45%	3.24%	4.01%	4.23%	3.94%	4.16%	2.92%	2.91%	3.50%	3.46%	3.29%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
