Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Славская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
		0.14%	0.09%	0.34%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.24%	0.00%	0.00%	0.00%	0.26%	0.00%	0.32%	0.00%	0.17%	0.00%	0.38%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	449	93	52	56	15	1	19	9	1	22	16	3	21	30	9	24	16	33	15	4	10					
		5.83%	8.36%	5.94%	6.47%	8.15%	0.81%	6.81%	4.81%	0.72%	5.34%	5.71%	1.71%	6.52%	7.65%	3.85%	3.90%	4.30%	5.57%	11.28%	1.53%	6.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	3	1	0	0	0	3	0	3	1	1	0	0	0	0	1	1	0	0	1	1					
		0.21%	0.27%	0.11%	0.00%	0.00%	0.00%	1.08%	0.00%	2.17%	0.24%	0.36%	0.00%	0.00%	0.00%	0.00%	0.16%	0.27%	0.00%	0.00%	0.38%	0.69%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	0	1	0	0	0	0	0	1	3	1	1	1	0	1	0	1	0	0	0					
		0.14%	0.09%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	1.07%	0.57%	0.31%	0.26%	0.00%	0.16%	0.00%	0.17%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	686	94	67	89	24	9	39	17	6	28	37	8	32	36	25	48	22	44	21	25	15					
		8.91%	8.45%	7.66%	10.28%	13.04%	7.32%	13.98%	9.09%	4.35%	6.80%	13.21%	4.57%	9.94%	9.18%	10.68%	7.79%	5.91%	7.43%	15.79%	9.58%	10.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	759	138	75	79	9	4	34	14	10	43	30	19	25	48	55	65	19	49	7	22	14					
		9.86%	12.40%	8.57%	9.12%	4.89%	3.25%	12.19%	7.49%	7.25%	10.44%	10.71%	10.86%	7.76%	12.24%	23.50%	10.55%	5.11%	8.28%	5.26%	8.43%	9.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	154	38	18	11	1	2	4	6	1	18	7	0	5	0	9	16	3	10	1	3	1					
		2.00%	3.41%	2.06%	1.27%	0.54%	1.63%	1.43%	3.21%	0.72%	4.37%	2.50%	0.00%	1.55%	0.00%	3.85%	2.60%	0.81%	1.69%	0.75%	1.15%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5279	696	612	602	129	103	172	136	112	282	172	141	221	249	123	442	290	432	85	193	87					
		68.57%	62.53%	69.94%	69.52%	70.11%	83.74%	61.65%	72.73%	81.16%	68.45%	61.43%	80.57%	68.63%	63.52%	52.56%	71.75%	77.96%	72.97%	63.91%	73.95%	60.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	5	7	5	0	0	1	0	0	1	0	0	0	4	0	2	3	3	0	2	2					
		0.45%	0.45%	0.80%	0.58%	0.00%	0.00%	0.36%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	1.02%	0.00%	0.32%	0.81%	0.51%	0.00%	0.77%	1.38%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
