Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Талдомская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921					
		0.09%	0.00%	0.00%	0.00%	0.13%	0.00%	0.11%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.28%	0.00%	0.00%	0.44%	0.00%	0.13%	0.10%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.18%	0.00%	0.00%	0.88%	0.64%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3329	168	182	150	86	49	187	74	25	70	154	119	59	125	94	193	234	178	191	17	150	160	52	96	55	45	71	116	54	83	33	41	18					
		16.24%	14.31%	16.40%	13.89%	11.53%	12.93%	20.96%	10.99%	12.82%	15.25%	16.76%	12.28%	14.75%	22.85%	16.26%	18.19%	23.08%	20.09%	20.78%	14.41%	19.61%	15.98%	16.61%	16.24%	13.85%	8.72%	12.12%	18.95%	9.85%	18.91%	14.80%	17.98%	11.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	254	7	17	10	9	5	12	7	1	4	4	7	4	11	7	12	13	22	16	0	16	34	8	1	3	2	1	5	2	3	4	7	0					
		1.24%	0.60%	1.53%	0.93%	1.21%	1.32%	1.35%	1.04%	0.51%	0.87%	0.44%	0.72%	1.00%	2.01%	1.21%	1.13%	1.28%	2.48%	1.74%	0.00%	2.09%	3.40%	2.56%	0.17%	0.76%	0.39%	0.17%	0.82%	0.36%	0.68%	1.79%	3.07%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	60	4	6	1	3	2	2	0	0	1	4	2	1	4	2	0	2	3	4	1	1	7	0	1	0	3	1	1	1	1	0	1	1					
		0.29%	0.34%	0.54%	0.09%	0.40%	0.53%	0.22%	0.00%	0.00%	0.22%	0.44%	0.21%	0.25%	0.73%	0.35%	0.00%	0.20%	0.34%	0.44%	0.85%	0.13%	0.70%	0.00%	0.17%	0.00%	0.58%	0.17%	0.16%	0.18%	0.23%	0.00%	0.44%	0.64%					
24	7.Политическая партия «Либерально-демократическая партия России»	1711	126	106	111	60	37	81	59	19	37	68	65	30	35	55	84	79	83	83	4	48	92	23	38	31	36	44	45	44	29	21	28	10					
		8.35%	10.73%	9.55%	10.28%	8.04%	9.76%	9.08%	8.77%	9.74%	8.06%	7.40%	6.71%	7.50%	6.40%	9.52%	7.92%	7.79%	9.37%	9.03%	3.39%	6.27%	9.19%	7.35%	6.43%	7.81%	6.98%	7.51%	7.35%	8.03%	6.61%	9.42%	12.28%	6.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1298	89	78	17	54	22	62	58	19	18	81	47	27	34	58	79	93	56	58	8	55	65	27	32	12	31	19	26	32	15	7	13	6					
		6.33%	7.58%	7.03%	1.57%	7.24%	5.80%	6.95%	8.62%	9.74%	3.92%	8.81%	4.85%	6.75%	6.22%	10.03%	7.45%	9.17%	6.32%	6.31%	6.78%	7.19%	6.49%	8.63%	5.41%	3.02%	6.01%	3.24%	4.25%	5.84%	3.42%	3.14%	5.70%	3.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	216	18	17	7	11	7	8	5	1	8	9	9	3	6	8	11	14	12	13	2	5	8	4	3	3	3	6	1	1	3	5	3	2					
		1.05%	1.53%	1.53%	0.65%	1.47%	1.85%	0.90%	0.74%	0.51%	1.74%	0.98%	0.93%	0.75%	1.10%	1.38%	1.04%	1.38%	1.35%	1.41%	1.69%	0.65%	0.80%	1.28%	0.51%	0.76%	0.58%	1.02%	0.16%	0.18%	0.68%	2.24%	1.32%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12103	685	632	700	461	231	481	417	119	293	538	642	256	283	309	567	495	458	483	76	421	561	183	376	275	376	408	383	341	289	133	118	113					
		59.05%	58.35%	56.94%	64.81%	61.80%	60.95%	53.92%	61.96%	61.03%	63.83%	58.54%	66.25%	64.00%	51.74%	53.46%	53.44%	48.82%	51.69%	52.56%	64.41%	55.03%	56.04%	58.47%	63.62%	69.27%	72.87%	69.62%	62.58%	62.23%	65.83%	59.64%	51.75%	71.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	280	12	13	11	15	8	1	12	3	6	16	24	5	4	9	22	23	11	18	1	17	22	2	2	4	1	2	5	4	2	1	4	0					
		1.37%	1.02%	1.17%	1.02%	2.01%	2.11%	0.11%	1.78%	1.54%	1.31%	1.74%	2.48%	1.25%	0.73%	1.56%	2.07%	2.27%	1.24%	1.96%	0.85%	2.22%	2.20%	0.64%	0.34%	1.01%	0.19%	0.34%	0.82%	0.73%	0.46%	0.45%	1.75%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
