Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Талдомская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3783	201	204	244	144	58	125	148	220	223	189	95	123	84	211	229	172	22	176	167	37	106	48	92	58	99	78	110	36	65	19					
		22.55%	23.93%	24.64%	23.39%	23.38%	19.40%	20.70%	21.36%	26.57%	24.70%	27.00%	20.47%	24.02%	17.36%	23.52%	24.62%	21.26%	20.95%	23.07%	23.79%	15.68%	21.20%	16.90%	18.89%	19.53%	22.65%	16.67%	23.66%	15.06%	29.02%	15.83%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2430	126	110	155	98	66	82	85	111	115	98	75	69	63	115	114	139	18	98	85	31	89	48	81	44	76	51	98	50	22	18					
		14.48%	15.00%	13.29%	14.86%	15.91%	22.07%	13.58%	12.27%	13.41%	12.74%	14.00%	16.16%	13.48%	13.02%	12.82%	12.26%	17.18%	17.14%	12.84%	12.11%	13.14%	17.80%	16.90%	16.63%	14.81%	17.39%	10.90%	21.08%	20.92%	9.82%	15.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	183	9	6	8	7	4	6	11	8	7	5	2	7	2	9	9	14	2	10	8	1	8	3	12	6	8	5	3	0	2	1					
		1.09%	1.07%	0.72%	0.77%	1.14%	1.34%	0.99%	1.59%	0.97%	0.78%	0.71%	0.43%	1.37%	0.41%	1.00%	0.97%	1.73%	1.90%	1.31%	1.14%	0.42%	1.60%	1.06%	2.46%	2.02%	1.83%	1.07%	0.65%	0.00%	0.89%	0.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4473	217	229	263	131	64	140	214	167	227	168	145	147	168	259	324	259	30	208	205	81	135	69	104	73	75	140	114	51	41	25					
		26.66%	25.83%	27.66%	25.22%	21.27%	21.40%	23.18%	30.88%	20.17%	25.14%	24.00%	31.25%	28.71%	34.71%	28.87%	34.84%	32.01%	28.57%	27.26%	29.20%	34.32%	27.00%	24.30%	21.36%	24.58%	17.16%	29.91%	24.52%	21.34%	18.30%	20.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	679	28	28	43	16	11	27	20	32	25	27	27	22	38	53	59	34	8	45	38	7	10	9	2	8	3	23	12	10	10	4					
		4.05%	3.33%	3.38%	4.12%	2.60%	3.68%	4.47%	2.89%	3.86%	2.77%	3.86%	5.82%	4.30%	7.85%	5.91%	6.34%	4.20%	7.62%	5.90%	5.41%	2.97%	2.00%	3.17%	0.41%	2.69%	0.69%	4.91%	2.58%	4.18%	4.46%	3.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4450	220	194	278	186	81	178	172	261	273	195	98	129	108	218	160	167	23	172	161	62	129	94	178	94	157	153	107	80	72	50					
		26.52%	26.19%	23.43%	26.65%	30.19%	27.09%	29.47%	24.82%	31.52%	30.23%	27.86%	21.12%	25.20%	22.31%	24.30%	17.20%	20.64%	21.90%	22.54%	22.93%	26.27%	25.80%	33.10%	36.55%	31.65%	35.93%	32.69%	23.01%	33.47%	32.14%	41.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	277	20	25	22	14	6	22	7	8	9	8	5	3	6	8	12	5	0	19	14	8	8	6	8	3	3	7	12	3	5	1					
		1.65%	2.38%	3.02%	2.11%	2.27%	2.01%	3.64%	1.01%	0.97%	0.99%	1.14%	1.08%	0.59%	1.24%	0.89%	1.29%	0.62%	0.00%	2.49%	1.99%	3.39%	1.60%	2.11%	1.64%	1.01%	0.69%	1.50%	2.58%	1.26%	2.23%	0.83%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
