Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Серафимовичская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	206	5	5	5	8	5	5	5	5	5	5	8	5	5	5	5	5	5	5	5	5	5	5	10	5	5	5	5	5	5	5	5	5	10	10	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	60	0	0	0	7	0	0	1	0	0	1	8	0	0	3	2	0	0	0	1	0	0	0	7	0	0	0	0	0	4	0	1	2	5	10	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	31	0	2	0	1	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	1	2	1	0	1	2	0	0	3	0	2	0	1	6	2	1					
14	Число погашенных открепительных удостоверений	146	5	5	5	1	5	5	4	5	5	4	0	5	5	2	3	5	5	5	4	5	5	5	3	5	5	5	5	5	1	5	4	3	5	0	0	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	104	0	1	2	4	3	7	5	0	1	1	1	0	2	4	1	2	2	3	2	1	2	0	6	4	5	1	6	3	5	1	2	4	4	4	13	2					
		0.94%	0.0%	0.33%	1.90%	0.77%	1.64%	1.86%	0.80%	0.0%	0.88%	0.42%	0.17%	0.0%	2.17%	1.13%	1.88%	0.46%	3.12%	1.78%	0.86%	1.25%	2.56%	0.0%	0.84%	4.30%	1.37%	0.94%	1.61%	1.84%	1.19%	1.02%	4.34%	1.47%	0.44%	0.50%	1.78%	0.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	204	0	7	0	20	3	3	10	1	1	7	8	1	0	19	0	5	2	4	3	3	4	5	10	2	14	3	4	4	5	1	0	2	7	16	10	20					
		1.84%	0.0%	2.37%	0.0%	3.88%	1.64%	0.8%	1.61%	1.66%	0.88%	2.95%	1.38%	0.75%	0.0%	5.39%	0.0%	1.17%	3.12%	2.38%	1.29%	3.75%	5.12%	2.59%	1.41%	2.15%	3.84%	2.83%	1.07%	2.45%	1.19%	1.02%	0.0%	0.73%	0.77%	2.01%	1.37%	2.13%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	233	6	2	2	12	4	13	9	2	0	3	7	1	2	9	2	6	0	2	7	3	0	11	18	2	17	5	1	6	15	5	0	5	18	14	17	7					
		2.10%	5.66%	0.67%	1.90%	2.33%	2.19%	3.46%	1.45%	3.33%	0.0%	1.26%	1.21%	0.75%	2.17%	2.55%	3.77%	1.40%	0.0%	1.19%	3.01%	3.75%	0.0%	5.69%	2.54%	2.15%	4.67%	4.71%	0.26%	3.68%	3.57%	5.10%	0.0%	1.84%	2.0%	1.76%	2.33%	0.74%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	159	0	5	1	10	0	4	3	2	2	1	6	0	0	3	2	3	0	2	2	3	1	3	14	0	5	2	1	2	8	1	2	2	19	19	14	17					
		1.43%	0.0%	1.69%	0.95%	1.94%	0.0%	1.06%	0.48%	3.33%	1.76%	0.42%	1.03%	0.0%	0.0%	0.85%	3.77%	0.70%	0.0%	1.19%	0.86%	3.75%	1.28%	1.55%	1.97%	0.0%	1.37%	1.88%	0.26%	1.22%	1.90%	1.02%	4.34%	0.73%	2.11%	2.39%	1.92%	1.81%					
22	"5. ""За Русь Святую"""	60	0	4	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	2	0	3	0	1	6	1	0	4	4	10	0	0	0	0	9	3	3	3					
		0.54%	0.0%	1.35%	0.0%	0.19%	0.0%	0.0%	0.16%	0.0%	0.0%	0.84%	0.0%	0.0%	1.08%	0.0%	0.0%	0.46%	0.0%	1.19%	0.0%	3.75%	0.0%	0.51%	0.84%	1.07%	0.0%	3.77%	1.07%	6.13%	0.0%	0.0%	0.0%	0.0%	1.0%	0.37%	0.41%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	3	1	0	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.59%	0.0%	0.0%	0.0%	0.51%	0.14%	0.0%	0.27%	0.94%	0.26%	0.61%	0.23%	0.0%	2.17%	0.0%	0.33%	0.12%	0.0%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	0	0	0	5	0	2	4	0	0	2	1	1	0	4	0	2	1	2	0	0	0	0	2	0	1	0	0	1	5	0	0	0	2	5	1	9					
		0.45%	0.0%	0.0%	0.0%	0.97%	0.0%	0.53%	0.64%	0.0%	0.0%	0.84%	0.17%	0.75%	0.0%	1.13%	0.0%	0.46%	1.56%	1.19%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.27%	0.0%	0.0%	0.61%	1.19%	0.0%	0.0%	0.0%	0.22%	0.62%	0.13%	0.96%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1					
		0.10%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.59%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.27%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	1	1	0	0	0	4	2	2	0					
		0.22%	0.0%	0.33%	0.95%	0.38%	0.54%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.61%	0.23%	0.0%	0.0%	0.0%	0.44%	0.25%	0.27%	0.0%					
27	"10. ""Аграрная партия России"""	897	8	65	6	50	10	17	62	6	9	13	96	20	12	34	0	37	6	10	22	4	4	26	64	3	16	4	41	11	51	26	0	16	50	32	17	49					
		8.11%	7.54%	22.03%	5.71%	9.70%	5.49%	4.53%	10.01%	10.0%	7.96%	5.48%	16.60%	15.15%	13.04%	9.65%	0.0%	8.66%	9.37%	5.95%	9.48%	5.0%	5.12%	13.47%	9.03%	3.22%	4.39%	3.77%	11.05%	6.74%	12.17%	26.53%	0.0%	5.90%	5.55%	4.03%	2.33%	5.24%					
28	"11. ""Истинные патриоты России"""	9	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	1	0					
		0.08%	0.0%	0.33%	0.95%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	2.17%	0.0%	0.0%	0.0%	0.13%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	0	2	0	2	0	3	3	0	1	0	1	2	0	0	0	0	2	1	0	0	0	2	5	1	8	0	0	3	3	0	0	0	20	9	6	21					
		0.85%	0.0%	0.67%	0.0%	0.38%	0.0%	0.8%	0.48%	0.0%	0.88%	0.0%	0.17%	1.51%	0.0%	0.0%	0.0%	0.0%	3.12%	0.59%	0.0%	0.0%	0.0%	1.03%	0.70%	1.07%	2.19%	0.0%	0.0%	1.84%	0.71%	0.0%	0.0%	0.0%	2.22%	1.13%	0.82%	2.24%					
30	"13. ""Демократическая партия России"""	23	0	0	2	4	0	1	2	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	2	1	0	0	0	0	1	2	0					
		0.20%	0.0%	0.0%	1.90%	0.77%	0.0%	0.26%	0.32%	0.0%	0.0%	0.42%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	1.28%	0.0%	0.0%	0.0%	0.27%	1.88%	0.0%	1.22%	0.23%	0.0%	0.0%	0.0%	0.0%	0.12%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	0	0	1	1	2	0	0	0	1	2	0	4	0	0	0	0	1	0	0	0	1	0	3	3	0	0	0	1	0	1	2	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.54%	0.26%	0.32%	0.0%	0.0%	0.0%	0.17%	1.51%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.14%	0.0%	0.82%	2.83%	0.0%	0.0%	0.0%	1.02%	0.0%	0.36%	0.22%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	2	3	0	0	0	2					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.17%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.59%	0.0%	1.25%	0.0%	0.0%	0.14%	1.07%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	4.34%	1.10%	0.0%	0.0%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	600	8	13	10	32	3	12	11	11	4	6	12	1	1	8	1	17	2	5	10	0	4	7	64	4	14	5	39	8	28	1	1	16	52	57	46	87					
		5.42%	7.54%	4.40%	9.52%	6.21%	1.64%	3.2%	1.77%	18.33%	3.53%	2.53%	2.07%	0.75%	1.08%	2.27%	1.88%	3.98%	3.12%	2.97%	4.31%	0.0%	5.12%	3.62%	9.03%	4.30%	3.84%	4.71%	10.51%	4.90%	6.68%	1.02%	2.17%	5.90%	5.77%	7.17%	6.32%	9.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	0	0	1	0	0	2	0	1	1	3	0	0	2	0	0	0	0	0	0	0	0	1	3	4	0	2	0	0	0	0	0	5	1	1	1					
		0.25%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.32%	0.0%	0.88%	0.42%	0.51%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	3.22%	1.09%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.12%	0.13%	0.10%					
35	"18. ""ЛДПР"""	2085	15	41	15	90	56	80	127	10	22	19	110	33	22	84	8	96	1	34	33	18	15	30	167	18	73	17	72	26	85	15	7	58	139	128	114	207					
		18.86%	14.15%	13.89%	14.28%	17.47%	30.76%	21.33%	20.51%	16.66%	19.46%	8.01%	19.03%	25.0%	23.91%	23.86%	15.09%	22.48%	1.56%	20.23%	14.22%	22.5%	19.23%	15.54%	23.58%	19.35%	20.05%	16.03%	19.40%	15.95%	20.28%	15.30%	15.21%	21.40%	15.44%	16.12%	15.68%	22.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	263	0	6	4	5	5	6	11	6	1	2	10	13	1	18	2	7	2	3	7	1	1	1	9	1	4	2	5	4	15	4	0	7	33	23	24	20					
		2.37%	0.0%	2.03%	3.80%	0.97%	2.74%	1.6%	1.77%	10.0%	0.88%	0.84%	1.73%	9.84%	1.08%	5.11%	3.77%	1.63%	3.12%	1.78%	3.01%	1.25%	1.28%	0.51%	1.27%	1.07%	1.09%	1.88%	1.34%	2.45%	3.57%	4.08%	0.0%	2.58%	3.66%	2.89%	3.30%	2.13%					
37	"20. ""Политическая партия ""Единая Россия"""	3673	23	103	24	173	52	141	173	12	58	132	146	31	28	86	30	150	33	75	103	30	24	63	194	22	146	27	100	47	130	18	14	108	300	272	278	327					
		33.23%	21.69%	34.91%	22.85%	33.59%	28.57%	37.6%	27.94%	20.0%	51.32%	55.69%	25.25%	23.48%	30.43%	24.43%	56.60%	35.12%	51.56%	44.64%	44.39%	37.5%	30.76%	32.64%	27.40%	23.65%	40.10%	25.47%	26.95%	28.83%	31.02%	18.36%	30.43%	39.85%	33.33%	34.25%	38.23%	34.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	1	0	0	0	0	0	0	0	0	2	1	3	0	1	0	1	1	1	0	0	0	1	3	0	0	2	0	1	2	0	0	0	1	2	3	3					
		0.26%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.17%	2.27%	0.0%	0.28%	0.0%	0.23%	1.56%	0.59%	0.0%	0.0%	0.0%	0.51%	0.42%	0.0%	0.0%	1.88%	0.0%	0.61%	0.47%	0.0%	0.0%	0.0%	0.11%	0.25%	0.41%	0.32%					
39	"22. ""Развитие предпринимательства"""	24	0	1	0	0	0	0	3	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	5	0	3	3					
		0.21%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.88%	0.42%	0.17%	0.0%	0.0%	0.28%	1.88%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.27%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.41%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1934	40	30	37	80	28	66	172	1	4	35	140	19	20	63	5	76	9	20	23	7	13	33	110	28	39	23	76	27	52	22	15	39	177	151	132	122					
		17.50%	37.73%	10.16%	35.23%	15.53%	15.38%	17.6%	27.78%	1.66%	3.53%	14.76%	24.22%	14.39%	21.73%	17.89%	9.43%	17.79%	14.06%	11.90%	9.91%	8.75%	16.66%	17.09%	15.53%	30.10%	10.71%	21.69%	20.48%	16.56%	12.41%	22.44%	32.60%	14.39%	19.66%	19.01%	18.15%	13.04%					
																																											
41	Против всех	298	3	10	0	6	9	15	8	8	5	5	11	3	2	6	1	19	0	0	8	3	4	4	11	3	9	2	5	4	3	3	1	7	30	31	35	24					
		2.69%	2.83%	3.38%	0.0%	1.16%	4.94%	4.0%	1.29%	13.33%	4.42%	2.10%	1.90%	2.27%	2.17%	1.70%	1.88%	4.44%	0.0%	0.0%	3.44%	3.75%	5.12%	2.07%	1.55%	3.22%	2.47%	1.88%	1.34%	2.45%	0.71%	3.06%	2.17%	2.58%	3.33%	3.90%	4.81%	2.56%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
