Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Гурьевская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106					
22	. Хакамада Ирина Муцуовна	705	55	58	61	17	8	3	3	19	9	3	11	10	5	2	11	14	12	59	49	64	6	14	29	8	40	27	10	10	35	39	14					
		3.61%	3.90%	3.86%	4.46%	2.61%	2.51%	1.06%	0.98%	3.46%	2.13%	2.17%	2.08%	4.12%	1.61%	0.83%	3.15%	2.98%	4.32%	5.85%	3.75%	5.65%	1.60%	4.75%	4.43%	2.03%	2.81%	3.96%	2.50%	2.00%	5.04%	4.37%	3.31%					
23	. Харитонов Николай Михайлович	1548	137	124	64	56	22	20	36	39	22	7	54	10	35	15	30	28	18	78	115	103	33	17	60	39	124	58	22	39	26	86	31					
		7.92%	9.70%	8.26%	4.68%	8.59%	6.90%	7.07%	11.80%	7.10%	5.21%	5.07%	10.23%	4.12%	11.29%	6.22%	8.60%	5.96%	6.47%	7.73%	8.81%	9.10%	8.82%	5.76%	9.16%	9.87%	8.71%	8.50%	5.50%	7.78%	3.74%	9.63%	7.33%					
																																						
24	Против всех	827	45	53	72	26	8	10	8	12	12	4	17	9	7	6	18	15	14	48	64	65	10	15	30	14	75	22	13	24	20	70	21					
		4.23%	3.19%	3.53%	5.27%	3.99%	2.51%	3.53%	2.62%	2.19%	2.84%	2.90%	3.22%	3.70%	2.26%	2.49%	5.16%	3.19%	5.04%	4.76%	4.90%	5.74%	2.67%	5.08%	4.58%	3.54%	5.27%	3.23%	3.25%	4.79%	2.88%	7.84%	4.96%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
