Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Тавдинская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
22	. Хакамада Ирина Муцуовна	607	12	8	14	11	8	10	4	30	59	19	42	22	21	28	37	37	35	34	5	24	11	35	14	18	1	0	1	3	3	6	3	4	3	3	4	38					
		3.19%	2.91%	2.32%	4.58%	2.64%	2.91%	2.58%	1.57%	3.44%	5.97%	4.29%	4.43%	3.12%	3.24%	4.36%	3.25%	3.56%	3.33%	3.41%	3.09%	3.17%	2.89%	3.39%	2.86%	1.99%	0.78%	0.00%	0.83%	0.72%	1.28%	1.98%	2.61%	2.31%	0.70%	1.10%	1.92%	3.95%					
23	. Харитонов Николай Михайлович	2385	52	46	28	65	34	32	31	113	114	44	164	97	75	79	140	162	139	143	13	130	51	163	31	82	4	4	11	40	28	18	7	11	58	27	19	130					
		12.55%	12.59%	13.33%	9.15%	15.62%	12.36%	8.27%	12.20%	12.94%	11.53%	9.93%	17.30%	13.78%	11.57%	12.31%	12.30%	15.61%	13.23%	14.34%	8.02%	17.15%	13.39%	15.78%	6.34%	9.05%	3.10%	8.33%	9.17%	9.64%	11.97%	5.94%	6.09%	6.36%	13.52%	9.93%	9.13%	13.50%					
																																											
24	Против всех	378	4	6	8	12	12	7	5	21	26	1	21	23	14	19	24	20	10	24	1	14	7	23	14	8	2	0	2	7	3	2	0	0	12	4	0	22					
		1.99%	0.97%	1.74%	2.61%	2.88%	4.36%	1.81%	1.97%	2.41%	2.63%	0.23%	2.22%	3.27%	2.16%	2.96%	2.11%	1.93%	0.95%	2.41%	0.62%	1.85%	1.84%	2.23%	2.86%	0.88%	1.55%	0.00%	1.67%	1.69%	1.28%	0.66%	0.00%	0.00%	2.80%	1.47%	0.00%	2.28%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
