Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Ровенская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.66%	0.18%	0.12%	0.0%	1.04%	0.44%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	3	0	2	0	0	3	3	0	1	0	0	3	0	3	1	0	1	0	0	1	0					
		0.24%	0.36%	0.0%	0.32%	0.0%	0.0%	1.44%	0.41%	0.0%	0.21%	0.0%	0.0%	1.65%	0.0%	0.38%	0.66%	0.0%	0.12%	0.0%	0.0%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	374	27	18	14	4	3	12	64	2	11	14	8	0	5	36	5	19	79	22	3	18	10					
		4.37%	3.32%	2.50%	2.29%	5.06%	1.51%	5.76%	8.88%	1.57%	2.39%	3.21%	1.83%	0.0%	2.03%	4.58%	3.31%	3.50%	9.62%	5.96%	3.12%	3.98%	10.75%					
28	"11. ""Истинные патриоты России"""	15	0	0	2	0	0	0	3	0	1	0	0	1	2	1	0	2	1	2	0	0	0					
		0.17%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.41%	0.0%	0.21%	0.0%	0.0%	0.55%	0.81%	0.12%	0.0%	0.36%	0.12%	0.54%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	8	7	7	4	3	3	5	0	7	8	0	1	4	9	1	0	9	3	2	0	0					
		0.94%	0.98%	0.97%	1.14%	5.06%	1.51%	1.44%	0.69%	0.0%	1.52%	1.83%	0.0%	0.55%	1.62%	1.14%	0.66%	0.0%	1.09%	0.81%	2.08%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	27	1	2	2	0	0	0	5	0	0	0	0	1	2	1	1	2	5	1	1	3	0					
		0.31%	0.12%	0.27%	0.32%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.55%	0.81%	0.12%	0.66%	0.36%	0.60%	0.27%	1.04%	0.66%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	1	0	0	1	2	1	0	3	0	0	0	0	0	1	0	2	1	0	1	0					
		0.15%	0.0%	0.13%	0.0%	0.0%	0.50%	0.96%	0.13%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.24%	0.27%	0.0%	0.22%	0.0%					
32	"15. ""Партия СЛОН"""	14	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	5	1	1	0	0					
		0.16%	0.12%	0.0%	0.16%	0.0%	0.0%	0.0%	0.13%	0.0%	0.21%	0.22%	0.22%	0.0%	0.0%	0.0%	0.0%	0.18%	0.60%	0.27%	1.04%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	308	57	27	35	4	4	6	33	7	21	7	8	1	0	34	2	16	23	17	0	6	0					
		3.60%	7.01%	3.76%	5.72%	5.06%	2.02%	2.88%	4.58%	5.51%	4.57%	1.60%	1.83%	0.55%	0.0%	4.33%	1.32%	2.95%	2.80%	4.60%	0.0%	1.32%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	0	4	1	1	1	0	3	0	6	2	0	0	1	3	1	0	7	2	0	4	1					
		0.43%	0.0%	0.55%	0.16%	1.26%	0.50%	0.0%	0.41%	0.0%	1.30%	0.45%	0.0%	0.0%	0.40%	0.38%	0.66%	0.0%	0.85%	0.54%	0.0%	0.88%	1.07%					
35	"18. ""ЛДПР"""	612	61	57	41	1	8	5	45	10	18	32	34	19	15	73	4	35	56	56	3	38	1					
		7.16%	7.50%	7.93%	6.71%	1.26%	4.04%	2.40%	6.25%	7.87%	3.92%	7.33%	7.81%	10.49%	6.09%	9.29%	2.64%	6.45%	6.82%	15.17%	3.12%	8.40%	1.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	98	11	10	2	2	2	4	9	2	6	1	4	1	7	14	0	6	6	4	1	5	1					
		1.14%	1.35%	1.39%	0.32%	2.53%	1.01%	1.92%	1.25%	1.57%	1.30%	0.22%	0.91%	0.55%	2.84%	1.78%	0.0%	1.10%	0.73%	1.08%	1.04%	1.10%	1.07%					
37	"20. ""Политическая партия ""Единая Россия"""	4063	342	291	299	29	99	123	277	89	185	284	273	98	145	342	61	233	429	169	26	208	61					
		47.57%	42.06%	40.52%	48.93%	36.70%	50.0%	59.13%	38.47%	70.07%	40.30%	65.13%	62.75%	54.14%	58.94%	43.56%	40.39%	42.98%	52.25%	45.79%	27.08%	46.01%	65.59%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	2	2	1	0	0	0	2	1	1	2	2	0	2	3	0	1	2	1	0	2	0					
		0.28%	0.24%	0.27%	0.16%	0.0%	0.0%	0.0%	0.27%	0.78%	0.21%	0.45%	0.45%	0.0%	0.81%	0.38%	0.0%	0.18%	0.24%	0.27%	0.0%	0.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	1	0	2	0	0	0	1	0	1	0	0	0	0	4	0	1	1	0	0	0	0					
		0.12%	0.12%	0.0%	0.32%	0.0%	0.0%	0.0%	0.13%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.18%	0.12%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1497	148	144	117	9	29	23	166	7	108	36	62	24	29	144	35	120	121	46	46	78	5					
		17.52%	18.20%	20.05%	19.14%	11.39%	14.64%	11.05%	23.05%	5.51%	23.52%	8.25%	14.25%	13.25%	11.78%	18.34%	23.17%	22.14%	14.73%	12.46%	47.91%	17.25%	5.37%					
																												
41	Против всех	439	55	55	34	8	7	9	40	2	30	30	7	7	17	45	8	12	21	18	3	29	2					
		5.14%	6.76%	7.66%	5.56%	10.12%	3.53%	4.32%	5.55%	1.57%	6.53%	6.88%	1.60%	3.86%	6.91%	5.73%	5.29%	2.21%	2.55%	4.87%	3.12%	6.41%	2.15%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
