Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Юрьянская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298					
		0.33%	0.62%	0.79%	0.0%	0.0%	0.44%	0.58%	0.0%	0.0%	1.82%	0.0%	0.63%	0.0%	0.0%	0.88%	0.16%	0.90%	0.0%	0.0%	0.0%	0.25%	0.17%	0.30%	0.52%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	1	0	0	3	0	1	0	0	2	1	0	1	1	2	1	0	1	0	0	2	6	2	3	1					
		0.26%	0.62%	0.0%	0.0%	3.03%	0.0%	0.58%	0.0%	0.0%	1.21%	0.34%	0.0%	1.63%	0.56%	0.88%	0.16%	0.0%	0.31%	0.0%	0.0%	0.12%	0.51%	0.15%	0.22%	0.08%					
32	"15. ""Партия СЛОН"""	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	3	0	1	2	3					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.33%	0.18%	0.0%	0.39%	0.0%	0.19%	0.0%	0.07%	0.15%	0.26%					
33	"16. ""Родина"" (народно-патриотический союз)"""	616	4	6	4	11	0	9	2	5	5	14	2	1	5	10	32	30	11	12	32	88	48	129	87	69					
		5.83%	2.5%	4.76%	4.04%	11.11%	0.0%	5.29%	1.62%	7.04%	3.04%	4.82%	1.27%	1.63%	2.82%	4.42%	5.35%	5.42%	3.51%	4.78%	17.97%	5.63%	4.15%	9.69%	6.58%	6.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	0	2	1	0	0	1	2	1	3	2	3	1	0	1	5	0	2	0	0	4	3	3	1	5					
		0.37%	0.0%	1.58%	1.01%	0.0%	0.0%	0.58%	1.62%	1.40%	1.82%	0.68%	1.91%	1.63%	0.0%	0.44%	0.83%	0.0%	0.63%	0.0%	0.0%	0.25%	0.25%	0.22%	0.07%	0.43%					
35	"18. ""ЛДПР"""	1877	18	23	6	23	47	22	19	11	33	49	29	3	45	41	100	113	59	40	28	290	253	218	206	201					
		17.77%	11.25%	18.25%	6.06%	23.23%	20.88%	12.94%	15.44%	15.49%	20.12%	16.89%	18.47%	4.91%	25.42%	18.14%	16.72%	20.43%	18.84%	15.93%	15.73%	18.57%	21.88%	16.39%	15.59%	17.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	262	3	0	3	3	2	3	0	3	0	8	4	1	2	3	19	20	10	5	1	53	24	29	37	29					
		2.48%	1.87%	0.0%	3.03%	3.03%	0.88%	1.76%	0.0%	4.22%	0.0%	2.75%	2.54%	1.63%	1.12%	1.32%	3.17%	3.61%	3.19%	1.99%	0.56%	3.39%	2.07%	2.18%	2.80%	2.52%					
37	"20. ""Политическая партия ""Единая Россия"""	3915	70	61	64	37	108	52	59	24	84	127	75	36	65	104	219	145	129	109	53	599	445	412	431	407					
		37.07%	43.75%	48.41%	64.64%	37.37%	48.0%	30.58%	47.96%	33.80%	51.21%	43.79%	47.77%	59.01%	36.72%	46.01%	36.62%	26.22%	41.21%	43.42%	29.77%	38.37%	38.49%	30.97%	32.62%	35.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	2	2	0	3	1	4	1	2					
		0.18%	0.0%	0.0%	1.01%	1.01%	0.44%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.63%	0.79%	0.0%	0.19%	0.08%	0.30%	0.07%	0.17%					
39	"22. ""Развитие предпринимательства"""	33	0	0	0	0	6	2	0	0	0	0	0	0	1	0	2	2	1	0	2	2	4	3	2	6					
		0.31%	0.0%	0.0%	0.0%	0.0%	2.66%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.33%	0.36%	0.31%	0.0%	1.12%	0.12%	0.34%	0.22%	0.15%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1056	14	4	8	2	14	18	12	10	5	19	10	2	8	16	33	66	16	21	16	174	129	167	165	127					
		10.00%	8.75%	3.17%	8.08%	2.02%	6.22%	10.58%	9.75%	14.08%	3.04%	6.55%	6.36%	3.27%	4.51%	7.07%	5.51%	11.93%	5.11%	8.36%	8.98%	11.14%	11.15%	12.55%	12.49%	11.04%					
																															
41	Против всех	385	1	2	0	3	7	11	3	2	1	9	4	2	3	5	28	32	9	8	6	34	28	50	69	68					
		3.64%	0.62%	1.58%	0.0%	3.03%	3.11%	6.47%	2.43%	2.81%	0.60%	3.10%	2.54%	3.27%	1.69%	2.21%	4.68%	5.78%	2.87%	3.18%	3.37%	2.17%	2.42%	3.75%	5.22%	5.91%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
