Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шарыповская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	337	18	13	17	20	30	30	37	16	23	16	21	7	24	13	5	10	4	13	20					
		1.87%	1.89%	2.01%	1.60%	1.86%	2.49%	2.87%	3.55%	1.56%	2.28%	1.65%	2.13%	1.27%	2.33%	1.19%	1.31%	1.51%	0.44%	1.09%	1.76%					
22	"5. ""За Русь Святую"""	49	0	0	0	3	2	3	0	6	2	2	5	0	4	1	3	6	5	4	3					
		0.27%	0.0%	0.0%	0.0%	0.27%	0.16%	0.28%	0.0%	0.58%	0.19%	0.20%	0.50%	0.0%	0.38%	0.09%	0.79%	0.90%	0.55%	0.33%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	1	0	1	2	0	2	3	0	0	0	1	2	1	4	2	0	1	2	3					
		0.13%	0.10%	0.0%	0.09%	0.18%	0.0%	0.19%	0.28%	0.0%	0.0%	0.0%	0.10%	0.36%	0.09%	0.36%	0.52%	0.0%	0.11%	0.16%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	92	6	2	5	4	6	7	4	7	2	6	8	0	6	3	0	5	5	5	11					
		0.51%	0.63%	0.30%	0.47%	0.37%	0.49%	0.67%	0.38%	0.68%	0.19%	0.61%	0.81%	0.0%	0.58%	0.27%	0.0%	0.75%	0.55%	0.41%	0.96%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	1	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0					
		0.04%	0.10%	0.0%	0.0%	0.09%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	0	0	4	5	4	0	0	0	1	2	3	2	2	3	0	0	4	2	4					
		0.20%	0.0%	0.0%	0.37%	0.46%	0.33%	0.0%	0.0%	0.0%	0.09%	0.20%	0.30%	0.36%	0.19%	0.27%	0.0%	0.0%	0.44%	0.16%	0.35%					
27	"10. ""Аграрная партия России"""	286	13	11	22	24	21	21	11	29	6	13	13	3	15	13	8	23	13	13	14					
		1.59%	1.36%	1.70%	2.07%	2.23%	1.74%	2.01%	1.05%	2.84%	0.59%	1.34%	1.31%	0.54%	1.45%	1.19%	2.11%	3.47%	1.43%	1.09%	1.23%					
28	"11. ""Истинные патриоты России"""	24	2	1	1	1	1	1	2	0	0	1	0	0	2	3	1	1	5	1	1					
		0.13%	0.21%	0.15%	0.09%	0.09%	0.08%	0.09%	0.19%	0.0%	0.0%	0.10%	0.0%	0.0%	0.19%	0.27%	0.26%	0.15%	0.55%	0.08%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	70	7	2	8	3	3	4	3	1	7	5	4	1	1	2	4	1	0	6	8					
		0.39%	0.73%	0.30%	0.75%	0.27%	0.24%	0.38%	0.28%	0.09%	0.69%	0.51%	0.40%	0.18%	0.09%	0.18%	1.05%	0.15%	0.0%	0.50%	0.70%					
30	"13. ""Демократическая партия России"""	37	2	1	1	2	2	6	3	0	1	3	0	0	5	4	0	1	3	0	3					
		0.20%	0.21%	0.15%	0.09%	0.18%	0.16%	0.57%	0.28%	0.0%	0.09%	0.30%	0.0%	0.0%	0.48%	0.36%	0.0%	0.15%	0.33%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	1	0	0	1	4	0	1	1	0	2	0	0	2	3	1	3	1	0	0					
		0.11%	0.10%	0.0%	0.0%	0.09%	0.33%	0.0%	0.09%	0.09%	0.0%	0.20%	0.0%	0.0%	0.19%	0.27%	0.26%	0.45%	0.11%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	1	1	1	2	1	2	0	1	1	6	0	4	0	0	0	0	0	0					
		0.11%	0.10%	0.15%	0.09%	0.09%	0.16%	0.09%	0.19%	0.0%	0.09%	0.10%	0.60%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4616	293	190	304	278	321	280	300	267	237	229	272	123	249	239	50	196	197	255	336					
		25.74%	30.87%	29.41%	28.67%	25.88%	26.68%	26.84%	28.84%	26.15%	23.53%	23.65%	27.61%	22.48%	24.22%	22.00%	13.19%	29.65%	21.76%	21.41%	29.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	3	2	1	1	1	1	3	1	0	1	2	1	1	0	2	3	1	0					
		0.14%	0.21%	0.46%	0.18%	0.09%	0.08%	0.09%	0.09%	0.29%	0.09%	0.0%	0.10%	0.36%	0.09%	0.09%	0.0%	0.30%	0.33%	0.08%	0.0%					
35	"18. ""ЛДПР"""	2589	97	95	156	151	189	147	133	150	129	123	139	71	179	170	27	69	154	230	180					
		14.44%	10.22%	14.70%	14.71%	14.05%	15.71%	14.09%	12.78%	14.69%	12.81%	12.70%	14.11%	12.97%	17.41%	15.65%	7.12%	10.43%	17.01%	19.31%	15.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	175	0	5	8	13	6	5	7	7	15	14	6	5	17	11	6	9	9	22	10					
		0.97%	0.0%	0.77%	0.75%	1.21%	0.49%	0.47%	0.67%	0.68%	1.48%	1.44%	0.60%	0.91%	1.65%	1.01%	1.58%	1.36%	0.99%	1.84%	0.88%					
37	"20. ""Политическая партия ""Единая Россия"""	5146	220	152	299	358	370	300	302	287	309	307	263	153	318	341	137	149	303	325	253					
		28.70%	23.18%	23.52%	28.20%	33.33%	30.75%	28.76%	29.03%	28.10%	30.68%	31.71%	26.70%	27.97%	30.93%	31.39%	36.14%	22.54%	33.48%	27.28%	22.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	2	0	1	0	0	1	1	1	1	3	0	1	1	4	2	0	1	2	2					
		0.12%	0.21%	0.0%	0.09%	0.0%	0.0%	0.09%	0.09%	0.09%	0.09%	0.30%	0.0%	0.18%	0.09%	0.36%	0.52%	0.0%	0.11%	0.16%	0.17%					
39	"22. ""Развитие предпринимательства"""	36	3	2	0	3	2	2	4	1	3	2	3	1	0	5	0	0	1	1	3					
		0.20%	0.31%	0.30%	0.0%	0.27%	0.16%	0.19%	0.38%	0.09%	0.29%	0.20%	0.30%	0.18%	0.0%	0.46%	0.0%	0.0%	0.11%	0.08%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2371	214	76	155	106	110	112	97	146	150	123	122	99	80	126	96	105	112	170	172					
		13.22%	22.55%	11.76%	14.62%	9.86%	9.14%	10.73%	9.32%	14.29%	14.89%	12.70%	12.38%	18.09%	7.78%	11.60%	25.32%	15.88%	12.37%	14.27%	15.15%					
																										
41	Против всех	1035	33	49	37	49	68	52	72	51	70	74	61	40	62	69	13	36	52	90	57					
		5.77%	3.47%	7.58%	3.49%	4.56%	5.65%	4.98%	6.92%	4.99%	6.95%	7.64%	6.19%	7.31%	6.03%	6.35%	3.43%	5.44%	5.74%	7.55%	5.02%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
