Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Боровская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
19	2.Всероссийская политическая партия «Гражданская Сила»	194	2	15	8	6	9	6	1	3	2	0	3	2	0	0	8	3	1	5	1	3	2	5	14	15	12	9	8	19	17	9	2	4					
		0.82%	0.86%	2.93%	0.72%	0.50%	1.33%	0.89%	0.55%	0.76%	0.28%	0.00%	1.02%	0.62%	0.00%	0.00%	1.00%	1.23%	1.64%	0.80%	0.87%	0.44%	0.85%	1.27%	0.89%	0.93%	0.86%	0.62%	0.95%	1.09%	1.11%	0.64%	0.16%	0.58%					
20	3.Политическая партия «Демократическая партия России»	33	0	0	5	2	2	1	1	0	2	0	2	0	0	1	2	1	0	0	0	1	0	4	0	1	2	1	0	1	2	2	0	0					
		0.14%	0.00%	0.00%	0.45%	0.17%	0.29%	0.15%	0.55%	0.00%	0.28%	0.00%	0.68%	0.00%	0.00%	0.38%	0.25%	0.41%	0.00%	0.00%	0.00%	0.15%	0.00%	1.02%	0.00%	0.06%	0.14%	0.07%	0.00%	0.06%	0.13%	0.14%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2769	48	88	160	137	88	111	15	16	90	19	32	26	10	23	90	21	4	50	7	49	14	52	199	208	193	236	133	154	149	117	85	145					
		11.70%	20.60%	17.19%	14.41%	11.45%	12.98%	16.52%	8.29%	4.06%	12.61%	8.68%	10.85%	8.05%	4.46%	8.75%	11.26%	8.64%	6.56%	8.01%	6.09%	7.11%	5.98%	13.20%	12.63%	12.93%	13.90%	16.18%	15.72%	8.81%	9.69%	8.31%	6.89%	21.01%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	107	1	3	7	12	2	3	1	1	4	0	5	0	0	0	3	2	0	0	0	3	0	1	10	7	12	4	3	4	6	7	2	4					
		0.45%	0.43%	0.59%	0.63%	1.00%	0.29%	0.45%	0.55%	0.25%	0.56%	0.00%	1.69%	0.00%	0.00%	0.00%	0.38%	0.82%	0.00%	0.00%	0.00%	0.44%	0.00%	0.25%	0.63%	0.44%	0.86%	0.27%	0.35%	0.23%	0.39%	0.50%	0.16%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	62	0	3	4	1	2	7	0	0	2	0	1	0	1	1	2	0	0	3	0	0	0	0	2	3	6	2	4	3	3	9	1	2					
		0.26%	0.00%	0.59%	0.36%	0.08%	0.29%	1.04%	0.00%	0.00%	0.28%	0.00%	0.34%	0.00%	0.45%	0.38%	0.25%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.13%	0.19%	0.43%	0.14%	0.47%	0.17%	0.20%	0.64%	0.08%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	1979	28	32	77	108	64	38	8	21	62	17	27	24	15	18	81	4	3	42	10	31	12	38	112	124	91	114	61	247	192	106	118	54					
		8.36%	12.02%	6.25%	6.94%	9.03%	9.44%	5.65%	4.42%	5.33%	8.68%	7.76%	9.15%	7.43%	6.70%	6.84%	10.14%	1.65%	4.92%	6.73%	8.70%	4.50%	5.13%	9.64%	7.11%	7.71%	6.56%	7.81%	7.21%	14.12%	12.48%	7.53%	9.56%	7.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1934	16	40	99	86	52	32	17	20	67	15	18	24	12	25	41	16	2	34	1	37	10	26	171	159	151	157	83	113	132	132	97	49					
		8.17%	6.87%	7.81%	8.92%	7.19%	7.67%	4.76%	9.39%	5.08%	9.38%	6.85%	6.10%	7.43%	5.36%	9.51%	5.13%	6.58%	3.28%	5.45%	0.87%	5.37%	4.27%	6.60%	10.86%	9.88%	10.88%	10.76%	9.81%	6.46%	8.58%	9.38%	7.86%	7.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	311	2	7	16	18	7	3	0	2	14	4	6	1	5	1	8	6	0	4	0	16	4	5	25	26	17	22	17	16	24	18	14	3					
		1.31%	0.86%	1.37%	1.44%	1.51%	1.03%	0.45%	0.00%	0.51%	1.96%	1.83%	2.03%	0.31%	2.23%	0.38%	1.00%	2.47%	0.00%	0.64%	0.00%	2.32%	1.71%	1.27%	1.59%	1.62%	1.22%	1.51%	2.01%	0.91%	1.56%	1.28%	1.13%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15075	131	270	676	771	419	428	127	307	421	151	163	220	176	180	516	179	49	462	95	515	187	246	933	977	834	828	512	1118	962	940	881	401					
		63.69%	56.22%	52.73%	60.90%	64.46%	61.80%	63.69%	70.17%	77.92%	58.96%	68.95%	55.25%	68.11%	78.57%	68.44%	64.58%	73.66%	80.33%	74.04%	82.61%	74.75%	79.91%	62.44%	59.24%	60.72%	60.09%	56.75%	60.52%	63.92%	62.55%	66.76%	71.39%	58.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	260	1	20	7	12	7	12	2	2	14	3	3	4	1	1	6	4	1	7	0	7	2	3	30	9	18	26	7	13	8	10	4	16					
		1.10%	0.43%	3.91%	0.63%	1.00%	1.03%	1.79%	1.10%	0.51%	1.96%	1.37%	1.02%	1.24%	0.45%	0.38%	0.75%	1.65%	1.64%	1.12%	0.00%	1.02%	0.85%	0.76%	1.90%	0.56%	1.30%	1.78%	0.83%	0.74%	0.52%	0.71%	0.32%	2.32%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
