Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Боровская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	894	35	63	22	25	9	41	25	15	8	2	9	18	55	12	1	32	6	27	1	18	61	53	54	60	49	50	43	27	23	30	5	1	8	6					
		3.47%	3.50%	4.96%	3.33%	5.25%	4.19%	9.51%	3.36%	5.03%	2.19%	1.12%	3.98%	6.77%	6.26%	3.59%	0.78%	3.77%	1.61%	2.84%	0.44%	4.66%	4.32%	3.28%	4.00%	3.74%	3.93%	2.65%	2.50%	2.13%	1.65%	3.52%	1.71%	0.53%	1.97%	2.28%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10245	390	530	264	217	81	121	290	129	210	66	122	105	329	130	85	416	190	502	79	133	447	597	450	494	389	719	633	500	746	325	144	91	206	115					
		39.78%	38.96%	41.77%	39.94%	45.59%	37.67%	28.07%	38.93%	43.29%	57.53%	37.08%	53.98%	39.47%	37.43%	38.92%	66.41%	48.99%	51.08%	52.73%	35.11%	34.46%	31.63%	36.94%	33.36%	30.76%	31.17%	38.16%	36.78%	39.49%	53.48%	38.10%	49.32%	48.15%	50.74%	43.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	176	8	11	4	2	0	6	10	4	1	1	0	4	6	9	1	7	1	5	0	5	6	7	6	15	9	10	16	7	7	6	0	0	2	0					
		0.68%	0.80%	0.87%	0.61%	0.42%	0.00%	1.39%	1.34%	1.34%	0.27%	0.56%	0.00%	1.50%	0.68%	2.69%	0.78%	0.82%	0.27%	0.53%	0.00%	1.30%	0.42%	0.43%	0.44%	0.93%	0.72%	0.53%	0.93%	0.55%	0.50%	0.70%	0.00%	0.00%	0.49%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
