Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Трехгорная городская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																						
18	1.Политическая партия «Аграрная партия России»	891	64	48	48	59	46	52	87	51	67	51	52	80	103	74	9					
		3.96%	5.21%	3.99%	3.91%	4.57%	3.28%	4.41%	4.48%	3.52%	4.41%	3.60%	3.49%	4.40%	4.74%	4.75%	0.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	263	10	11	14	20	18	10	26	19	27	23	24	16	29	13	3					
		1.17%	0.81%	0.92%	1.14%	1.55%	1.28%	0.85%	1.34%	1.31%	1.78%	1.62%	1.61%	0.88%	1.34%	0.83%	0.19%					
20	3.Политическая партия «Демократическая партия России»	30	5	2	1	3	1	1	2	3	0	1	2	5	3	1	0					
		0.13%	0.41%	0.17%	0.08%	0.23%	0.07%	0.08%	0.10%	0.21%	0.00%	0.07%	0.13%	0.28%	0.14%	0.06%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1722	117	151	75	102	112	93	169	89	103	121	121	132	165	127	45					
		7.66%	9.52%	12.57%	6.10%	7.89%	7.99%	7.88%	8.71%	6.15%	6.78%	8.53%	8.13%	7.26%	7.60%	8.15%	2.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	123	7	10	4	10	11	8	11	9	5	9	12	7	10	10	0					
		0.55%	0.57%	0.83%	0.33%	0.77%	0.79%	0.68%	0.57%	0.62%	0.33%	0.63%	0.81%	0.39%	0.46%	0.64%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	82	4	4	6	10	8	3	7	6	3	5	3	6	10	6	1					
		0.36%	0.33%	0.33%	0.49%	0.77%	0.57%	0.25%	0.36%	0.41%	0.20%	0.35%	0.20%	0.33%	0.46%	0.38%	0.06%					
24	7.Политическая партия «Либерально-демократическая партия России»	2977	148	156	148	195	173	129	226	226	243	197	207	296	317	242	74					
		13.23%	12.04%	12.99%	12.04%	15.09%	12.35%	10.93%	11.64%	15.62%	15.99%	13.89%	13.91%	16.28%	14.60%	15.52%	4.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2935	144	139	155	159	256	230	311	226	211	201	196	187	264	218	38					
		13.05%	11.72%	11.57%	12.61%	12.31%	18.27%	19.49%	16.02%	15.62%	13.88%	14.17%	13.17%	10.29%	12.16%	13.98%	2.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	230	11	17	10	8	21	10	28	22	11	11	23	19	21	13	5					
		1.02%	0.90%	1.42%	0.81%	0.62%	1.50%	0.85%	1.44%	1.52%	0.72%	0.78%	1.55%	1.05%	0.97%	0.83%	0.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12532	681	621	734	685	708	616	1014	752	795	745	802	1021	1151	800	1407					
		55.71%	55.41%	51.71%	59.72%	53.02%	50.54%	52.20%	52.24%	51.97%	52.30%	52.54%	53.90%	56.16%	53.02%	51.31%	87.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	330	13	25	10	22	27	10	38	27	20	30	26	19	29	28	6					
		1.47%	1.06%	2.08%	0.81%	1.70%	1.93%	0.85%	1.96%	1.87%	1.32%	2.12%	1.75%	1.05%	1.34%	1.80%	0.38%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
