Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Москаленская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	290	15	15	15	15	15	5	10	5	10	3	3	5	3	3	3	3	5	5	5	3	3	3	3	3	3	8	5	5	5	3	5	3	15	3	3	3	3	3	5	3	3	3	3	3	10	5	3	5	3	3	16					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	3	4	5	13	3	1	0	3	2	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	4	0	3	3	0	1	5	2	0	2	0	1	0	0	0	0	1	4	0	0	0	0	1	2	3	6	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	3	0	1	2	1	0	0	0	5					
14	Число погашенных открепительных удостоверений	239	12	11	10	2	12	4	10	2	8	3	3	2	3	3	3	3	5	2	5	3	0	3	3	3	3	7	5	4	5	3	5	3	12	3	3	3	3	3	5	3	3	3	3	3	10	5	3	5	3	3	13					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	314	12	7	2	18	13	9	23	10	11	3	4	13	3	0	1	0	8	4	2	5	7	6	5	0	5	8	3	9	4	0	11	0	21	5	1	3	1	10	4	7	2	8	3	1	13	7	1	0	3	1	17					
		2.08%	1.60%	1.39%	0.38%	2.02%	2.65%	2.41%	3.08%	3.20%	1.62%	3.0%	4.49%	2.80%	2.25%	0.0%	0.93%	0.0%	1.97%	1.63%	0.97%	5.81%	3.66%	2.12%	2.99%	0.0%	3.87%	1.44%	1.89%	2.06%	2.40%	0.0%	3.34%	0.0%	3.03%	2.67%	0.90%	2.15%	0.55%	6.53%	1.06%	2.46%	1.96%	3.40%	2.08%	0.79%	2.19%	1.79%	1.69%	0.0%	2.43%	0.90%	2.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	235	23	15	11	13	6	8	10	2	11	3	0	3	0	2	2	0	9	1	7	4	5	4	2	0	3	3	6	4	2	0	2	0	10	9	0	2	0	1	0	10	0	3	1	1	15	2	0	4	1	2	13					
		1.55%	3.08%	2.99%	2.09%	1.46%	1.22%	2.14%	1.34%	0.64%	1.62%	3.0%	0.0%	0.64%	0.0%	5.26%	1.86%	0.0%	2.21%	0.40%	3.39%	4.65%	2.61%	1.41%	1.19%	0.0%	2.32%	0.54%	3.79%	0.91%	1.20%	0.0%	0.60%	0.0%	1.44%	4.81%	0.0%	1.43%	0.0%	0.65%	0.0%	3.52%	0.0%	1.27%	0.69%	0.79%	2.53%	0.51%	0.0%	1.58%	0.81%	1.81%	1.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	387	35	11	13	28	9	15	23	10	18	0	0	8	3	0	5	1	9	6	7	4	11	13	2	0	3	28	1	4	7	0	10	4	8	0	0	0	1	3	15	3	1	1	5	0	12	6	1	10	2	3	28					
		2.56%	4.69%	2.19%	2.48%	3.14%	1.84%	4.02%	3.08%	3.20%	2.66%	0.0%	0.0%	1.72%	2.25%	0.0%	4.67%	2.27%	2.21%	2.45%	3.39%	4.65%	5.75%	4.59%	1.19%	0.0%	2.32%	5.04%	0.63%	0.91%	4.21%	0.0%	3.03%	3.00%	1.15%	0.0%	0.0%	0.0%	0.55%	1.96%	3.98%	1.05%	0.98%	0.42%	3.47%	0.0%	2.02%	1.54%	1.69%	3.96%	1.62%	2.72%	3.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	177	11	5	10	25	8	2	7	3	5	0	0	3	1	0	2	5	9	4	2	0	3	6	3	1	2	8	1	7	2	0	2	1	5	0	0	1	0	1	3	1	1	6	0	0	4	1	0	0	2	0	14					
		1.17%	1.47%	0.99%	1.90%	2.81%	1.63%	0.53%	0.93%	0.96%	0.73%	0.0%	0.0%	0.64%	0.75%	0.0%	1.86%	11.36%	2.21%	1.63%	0.97%	0.0%	1.57%	2.12%	1.79%	0.52%	1.55%	1.44%	0.63%	1.60%	1.20%	0.0%	0.60%	0.75%	0.72%	0.0%	0.0%	0.71%	0.0%	0.65%	0.79%	0.35%	0.98%	2.55%	0.0%	0.0%	0.67%	0.25%	0.0%	0.0%	1.62%	0.0%	1.73%					
22	"5. ""За Русь Святую"""	71	4	3	4	11	1	0	5	2	4	1	0	4	0	0	1	0	6	1	0	0	2	0	1	0	1	4	2	2	1	0	0	0	1	0	0	0	0	0	1	0	0	2	2	0	2	0	0	0	1	0	2					
		0.47%	0.53%	0.59%	0.76%	1.23%	0.20%	0.0%	0.67%	0.64%	0.59%	1.0%	0.0%	0.86%	0.0%	0.0%	0.93%	0.0%	1.47%	0.40%	0.0%	0.0%	1.04%	0.0%	0.59%	0.0%	0.77%	0.72%	1.26%	0.45%	0.60%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.85%	1.38%	0.0%	0.33%	0.0%	0.0%	0.0%	0.81%	0.0%	0.24%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	3	1	4	3	0	1	4	3	2	2	0	0	0	0	0	0	0	1	0	0	2	1	1	0	1	1	0	0	0	0	4	1	0	0	0	0	0	1	3	0	0	2	1	0	3	0	0	1	0	0	4					
		0.33%	0.40%	0.19%	0.76%	0.33%	0.0%	0.26%	0.53%	0.96%	0.29%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	1.04%	0.35%	0.59%	0.0%	0.77%	0.18%	0.0%	0.0%	0.0%	0.0%	1.21%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.79%	0.0%	0.0%	0.85%	0.69%	0.0%	0.50%	0.0%	0.0%	0.39%	0.0%	0.0%	0.49%					
24	"7. ""Новый курс - Автомобильная Россия"""	83	8	10	3	5	0	4	5	1	5	0	0	4	0	0	0	0	1	1	3	0	0	0	0	1	1	6	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	5	0	3	2	0	7					
		0.55%	1.07%	1.99%	0.57%	0.56%	0.0%	1.07%	0.67%	0.32%	0.73%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.24%	0.40%	1.45%	0.0%	0.0%	0.0%	0.0%	0.52%	0.77%	1.08%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.14%	0.53%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.42%	0.69%	0.0%	0.16%	1.28%	0.0%	1.19%	1.62%	0.0%	0.86%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0					
		0.05%	0.0%	0.19%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	3	2	0	6	1	3	5	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3					
		0.23%	0.40%	0.39%	0.0%	0.67%	0.20%	0.80%	0.67%	0.64%	0.14%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.55%	0.18%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%					
27	"10. ""Аграрная партия России"""	1046	19	15	15	24	15	6	38	17	81	12	5	51	23	9	9	2	33	12	17	8	19	10	14	10	2	42	5	21	3	5	29	14	90	9	3	14	10	2	43	18	4	12	16	19	72	50	0	22	14	4	59					
		6.93%	2.54%	2.99%	2.86%	2.69%	3.06%	1.60%	5.10%	5.44%	11.98%	12.0%	5.61%	10.99%	17.29%	23.68%	8.41%	4.54%	8.12%	4.91%	8.25%	9.30%	9.94%	3.53%	8.38%	5.26%	1.55%	7.56%	3.16%	4.81%	1.80%	4.42%	8.81%	10.52%	12.98%	4.81%	2.72%	10.07%	5.55%	1.30%	11.43%	6.33%	3.92%	5.10%	11.11%	15.07%	12.16%	12.85%	0.0%	8.73%	11.38%	3.63%	7.31%					
28	"11. ""Истинные патриоты России"""	73	2	3	2	1	1	0	1	0	3	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	41	1	0	4	0	0	0	2	0	1	0	0	0	0	1	3					
		0.48%	0.26%	0.59%	0.38%	0.11%	0.20%	0.0%	0.13%	0.0%	0.44%	0.0%	0.0%	0.21%	1.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.90%	29.49%	0.55%	0.0%	1.06%	0.0%	0.0%	0.0%	1.38%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.90%	0.37%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	7	5	6	5	2	4	7	1	4	0	0	4	2	0	0	0	1	0	0	0	0	2	1	3	1	4	1	4	0	1	0	0	4	0	0	0	0	0	1	4	2	1	3	1	6	1	0	0	0	0	2					
		0.59%	0.93%	0.99%	1.14%	0.56%	0.40%	1.07%	0.93%	0.32%	0.59%	0.0%	0.0%	0.86%	1.50%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.70%	0.59%	1.57%	0.77%	0.72%	0.63%	0.91%	0.0%	0.88%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.40%	1.96%	0.42%	2.08%	0.79%	1.01%	0.25%	0.0%	0.0%	0.0%	0.0%	0.24%					
30	"13. ""Демократическая партия России"""	41	2	2	4	4	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	2	5	1	0	0	0	0	1	1	0	0	0	1	3	4	0	0	1	1	0	1					
		0.27%	0.26%	0.39%	0.76%	0.44%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.26%	0.0%	0.0%	0.0%	0.60%	3.75%	0.14%	0.0%	0.0%	0.0%	0.0%	0.65%	0.26%	0.0%	0.0%	0.0%	0.69%	2.38%	0.67%	0.0%	0.0%	0.39%	0.81%	0.0%	0.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	1	0	1	2	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	2	2	1	3	1	0	0	1	0	1	4	0	5	1	0	2	1	0	11	0	0	0	0	0	2	0	0	0	0	0	0					
		0.30%	0.13%	0.0%	0.19%	0.22%	0.0%	0.0%	0.13%	0.0%	0.0%	1.0%	0.0%	0.0%	0.75%	0.0%	0.93%	0.0%	0.0%	0.40%	0.0%	0.0%	1.04%	0.70%	0.59%	1.57%	0.77%	0.0%	0.0%	0.22%	0.0%	0.88%	1.21%	0.0%	0.72%	0.53%	0.0%	1.43%	0.55%	0.0%	2.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	2	0	0	5	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	1					
		0.13%	0.26%	0.0%	0.0%	0.56%	0.20%	0.0%	0.13%	0.0%	0.14%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.18%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.39%	0.0%	0.90%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	582	30	15	39	64	25	21	39	20	25	5	0	12	5	1	5	0	20	4	0	0	12	8	7	1	0	15	5	16	6	7	8	1	27	1	0	2	5	4	7	17	5	13	5	4	12	6	3	15	3	7	30					
		3.85%	4.02%	2.99%	7.44%	7.19%	5.11%	5.63%	5.23%	6.41%	3.69%	5.0%	0.0%	2.58%	3.75%	2.63%	4.67%	0.0%	4.92%	1.63%	0.0%	0.0%	6.28%	2.82%	4.19%	0.52%	0.0%	2.70%	3.16%	3.66%	3.61%	6.19%	2.43%	0.75%	3.89%	0.53%	0.0%	1.43%	2.77%	2.61%	1.86%	5.98%	4.90%	5.53%	3.47%	3.17%	2.02%	1.54%	5.08%	5.95%	2.43%	6.36%	3.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	5	5	3	5	0	3	0	1	0	0	1	2	0	0	0	0	2	2	1	1	0	1	0	3	0	3	0	2	1	1	0	0	1	0	1	0	0	4	1	4	1	0	2	0	1	1	0	0	2	0	3					
		0.41%	0.67%	0.99%	0.57%	0.56%	0.0%	0.80%	0.0%	0.32%	0.0%	0.0%	1.12%	0.43%	0.0%	0.0%	0.0%	0.0%	0.49%	0.81%	0.48%	1.16%	0.0%	0.35%	0.0%	1.57%	0.0%	0.54%	0.0%	0.45%	0.60%	0.88%	0.0%	0.0%	0.14%	0.0%	0.90%	0.0%	0.0%	2.61%	0.26%	1.40%	0.98%	0.0%	1.38%	0.0%	0.16%	0.25%	0.0%	0.0%	1.62%	0.0%	0.37%					
35	"18. ""ЛДПР"""	2238	122	58	60	102	61	44	118	60	133	17	3	71	24	5	23	4	60	32	25	4	27	53	24	19	16	111	24	74	27	17	86	41	88	4	3	7	0	12	69	36	8	55	24	16	84	52	9	35	31	20	140					
		14.83%	16.35%	11.57%	11.45%	11.47%	12.47%	11.79%	15.83%	19.23%	19.67%	17.0%	3.37%	15.30%	18.04%	13.15%	21.49%	9.09%	14.77%	13.11%	12.13%	4.65%	14.13%	18.72%	14.37%	10.0%	12.40%	20.0%	15.18%	16.97%	16.26%	15.04%	26.13%	30.82%	12.69%	2.13%	2.72%	5.03%	0.0%	7.84%	18.35%	12.67%	7.84%	23.40%	16.66%	12.69%	14.18%	13.36%	15.25%	13.88%	25.20%	18.18%	17.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	9	3	6	14	7	3	4	6	1	2	5	3	1	2	0	3	5	2	1	0	1	1	3	1	1	9	0	4	0	2	1	0	9	0	0	0	5	5	5	7	1	1	0	3	7	8	1	2	3	4	26					
		1.23%	1.20%	0.59%	1.14%	1.57%	1.43%	0.80%	0.53%	1.92%	0.14%	2.0%	5.61%	0.64%	0.75%	5.26%	0.0%	6.81%	1.23%	0.81%	0.48%	0.0%	0.52%	0.35%	1.79%	0.52%	0.77%	1.62%	0.0%	0.91%	0.0%	1.76%	0.30%	0.0%	1.29%	0.0%	0.0%	0.0%	2.77%	3.26%	1.32%	2.46%	0.98%	0.42%	0.0%	2.38%	1.18%	2.05%	1.69%	0.79%	2.43%	3.63%	3.22%					
37	"20. ""Политическая партия ""Единая Россия"""	7144	327	278	237	423	261	199	335	101	295	30	63	206	56	16	46	19	183	127	120	47	84	143	71	135	69	200	66	230	102	59	111	45	292	129	92	41	137	87	145	149	69	111	53	71	318	180	41	118	37	51	339					
		47.36%	43.83%	55.48%	45.22%	47.58%	53.37%	53.35%	44.96%	32.37%	43.63%	30.0%	70.78%	44.39%	42.10%	42.10%	42.99%	43.18%	45.07%	52.04%	58.25%	54.65%	43.97%	50.53%	42.51%	71.05%	53.48%	36.03%	41.77%	52.75%	61.44%	52.21%	33.73%	33.83%	42.13%	68.98%	83.63%	29.49%	76.11%	56.86%	38.56%	52.46%	67.64%	47.23%	36.80%	56.34%	53.71%	46.27%	69.49%	46.82%	30.08%	46.36%	42.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	3	0	1	6	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	3	1	1	2	3	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	1	2					
		0.23%	0.40%	0.0%	0.19%	0.67%	0.20%	0.0%	0.13%	0.0%	0.14%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.32%	0.0%	1.06%	0.59%	0.52%	1.55%	0.54%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.90%	0.24%					
39	"22. ""Развитие предпринимательства"""	19	2	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0					
		0.12%	0.26%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.32%	0.14%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	1.16%	0.0%	0.0%	0.59%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.53%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1542	88	41	76	93	51	30	89	57	63	20	7	62	6	2	8	10	43	30	8	5	11	16	25	8	11	81	38	35	11	15	32	15	97	20	8	24	12	15	55	14	8	12	5	5	21	44	3	16	10	8	78					
		10.22%	11.79%	8.18%	14.50%	10.46%	10.42%	8.04%	11.94%	18.26%	9.31%	20.0%	7.86%	13.36%	4.51%	5.26%	7.47%	22.72%	10.59%	12.29%	3.88%	5.81%	5.75%	5.65%	14.97%	4.21%	8.52%	14.59%	24.05%	8.02%	6.62%	13.27%	9.72%	11.27%	13.99%	10.69%	7.27%	17.26%	6.66%	9.80%	14.62%	4.92%	7.84%	5.10%	3.47%	3.96%	3.54%	11.31%	5.08%	6.34%	8.13%	7.27%	9.66%					
																																																										
41	Против всех	415	18	9	20	24	19	10	23	11	9	2	0	13	5	1	3	0	14	11	6	4	2	14	3	2	5	16	2	11	0	5	16	5	20	4	1	1	0	1	7	7	0	3	10	2	8	17	0	12	7	4	28					
		2.75%	2.41%	1.79%	3.81%	2.69%	3.88%	2.68%	3.08%	3.52%	1.33%	2.0%	0.0%	2.80%	3.75%	2.63%	2.80%	0.0%	3.44%	4.50%	2.91%	4.65%	1.04%	4.94%	1.79%	1.05%	3.87%	2.88%	1.26%	2.52%	0.0%	4.42%	4.86%	3.75%	2.88%	2.13%	0.90%	0.71%	0.0%	0.65%	1.86%	2.46%	0.0%	1.27%	6.94%	1.58%	1.35%	4.37%	0.0%	4.76%	5.69%	3.63%	3.46%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
