Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Котовская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
		0.47%	0.47%	0.44%	0.56%	0.55%	0.63%	0.96%	0.46%	0.0%	0.0%	0.0%	0.0%	0.35%	0.87%	0.0%	0.0%	0.22%	0.53%	0.0%	0.0%	1.12%	0.0%	0.94%	0.65%	0.25%	0.0%	0.21%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	2	0	2	3	1	3	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0					
		0.12%	0.0%	0.12%	0.0%	0.11%	0.17%	0.06%	0.20%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.43%	0.50%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	0	1	2	5	4	5	3	1	0	1	0	0	0	0	2	0	0	0	2	0	0	0	3	2	0	0	0	1					
		0.18%	0.0%	0.06%	0.12%	0.27%	0.22%	0.32%	0.20%	0.22%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.65%	0.50%	0.0%	0.0%	0.0%	0.90%					
27	"10. ""Аграрная партия России"""	900	78	70	71	80	55	55	71	40	19	41	12	32	15	4	21	34	35	7	29	7	9	5	21	13	8	49	10	9					
		5.29%	5.28%	4.47%	4.44%	4.42%	3.15%	3.54%	4.75%	9.09%	16.81%	12.34%	8.69%	11.34%	6.57%	8.16%	5.78%	7.50%	6.22%	4.02%	5.01%	7.86%	5.84%	4.71%	4.60%	3.26%	6.66%	10.29%	6.36%	8.10%					
28	"11. ""Истинные патриоты России"""	8	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.04%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	196	24	25	18	23	30	16	27	0	0	1	2	4	3	0	2	0	5	0	0	0	0	0	5	2	1	8	0	0					
		1.15%	1.62%	1.59%	1.12%	1.27%	1.72%	1.03%	1.80%	0.0%	0.0%	0.30%	1.44%	1.41%	1.31%	0.0%	0.55%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.50%	0.83%	1.68%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	37	9	2	0	6	2	3	3	0	0	1	0	2	3	0	2	0	0	0	0	0	0	0	1	0	1	2	0	0					
		0.21%	0.60%	0.12%	0.0%	0.33%	0.11%	0.19%	0.20%	0.0%	0.0%	0.30%	0.0%	0.70%	1.31%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.83%	0.42%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	3	1	2	1	3	1	2	1	0	0	1	3	1	0	1	2	2	0	4	0	1	0	2	0	0	2	3	0					
		0.21%	0.20%	0.06%	0.12%	0.05%	0.17%	0.06%	0.13%	0.22%	0.0%	0.0%	0.72%	1.06%	0.43%	0.0%	0.27%	0.44%	0.35%	0.0%	0.69%	0.0%	0.64%	0.0%	0.43%	0.0%	0.0%	0.42%	1.91%	0.0%					
32	"15. ""Партия СЛОН"""	18	1	1	2	3	2	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.10%	0.06%	0.06%	0.12%	0.16%	0.11%	0.0%	0.20%	0.0%	0.0%	0.0%	0.72%	0.35%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.25%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1363	139	159	157	181	154	159	128	38	5	16	3	6	5	1	10	31	23	5	32	2	16	1	21	15	9	34	5	8					
		8.01%	9.41%	10.17%	9.83%	10.00%	8.83%	10.25%	8.57%	8.63%	4.42%	4.81%	2.17%	2.12%	2.19%	2.04%	2.75%	6.84%	4.09%	2.87%	5.53%	2.24%	10.38%	0.94%	4.60%	3.76%	7.5%	7.14%	3.18%	7.20%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	5	2	3	4	3	2	4	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	5	0	0					
		0.21%	0.33%	0.12%	0.18%	0.22%	0.17%	0.12%	0.26%	0.45%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.21%	0.25%	0.83%	1.05%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2797	247	221	219	243	303	303	292	101	13	49	18	48	35	10	43	78	134	38	93	13	23	11	79	50	19	75	22	17					
		16.44%	16.73%	14.13%	13.71%	13.43%	17.38%	19.53%	19.55%	22.95%	11.50%	14.75%	13.04%	17.02%	15.35%	20.40%	11.84%	17.21%	23.84%	21.83%	16.08%	14.60%	14.93%	10.37%	17.32%	12.56%	15.83%	15.75%	14.01%	15.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	290	18	27	23	29	39	18	25	2	2	8	2	11	4	0	13	1	12	6	11	6	3	2	8	4	4	6	4	2					
		1.70%	1.21%	1.72%	1.44%	1.60%	2.23%	1.16%	1.67%	0.45%	1.76%	2.40%	1.44%	3.90%	1.75%	0.0%	3.58%	0.22%	2.13%	3.44%	1.90%	6.74%	1.94%	1.88%	1.75%	1.00%	3.33%	1.26%	2.54%	1.80%					
37	"20. ""Политическая партия ""Единая Россия"""	4446	337	370	441	401	446	408	375	112	17	95	36	93	54	11	96	137	194	65	168	19	44	50	163	83	31	129	34	37					
		26.13%	22.83%	23.67%	27.61%	22.16%	25.58%	26.30%	25.11%	25.45%	15.04%	28.61%	26.08%	32.97%	23.68%	22.44%	26.44%	30.24%	34.51%	37.35%	29.06%	21.34%	28.57%	47.16%	35.74%	20.85%	25.83%	27.10%	21.65%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	4	2	1	2	6	0	4	3	0	0	1	0	0	0	2	0	4	1	2	0	1	2	0	0	0	1	0	0					
		0.21%	0.27%	0.12%	0.06%	0.11%	0.34%	0.0%	0.26%	0.68%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.55%	0.0%	0.71%	0.57%	0.34%	0.0%	0.64%	1.88%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	4	0	1	7	4	6	3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	4	1	1	0	0	0					
		0.19%	0.27%	0.0%	0.06%	0.38%	0.22%	0.38%	0.20%	0.0%	0.0%	0.0%	0.0%	0.35%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.87%	0.25%	0.83%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3938	376	445	412	443	350	268	296	100	42	59	24	35	67	11	116	106	83	28	161	23	27	23	60	171	24	121	46	21					
		23.14%	25.47%	28.47%	25.79%	24.48%	20.08%	17.27%	19.82%	22.72%	37.16%	17.77%	17.39%	12.41%	29.38%	22.44%	31.95%	23.39%	14.76%	16.09%	27.85%	25.84%	17.53%	21.69%	13.15%	42.96%	20.0%	25.42%	29.29%	18.91%					
																																			
41	Против всех	630	67	65	53	75	92	79	59	8	1	6	0	11	8	2	8	8	14	5	13	4	4	2	15	10	0	17	2	2					
		3.70%	4.53%	4.15%	3.31%	4.14%	5.27%	5.09%	3.95%	1.81%	0.88%	1.80%	0.0%	3.90%	3.50%	4.08%	2.20%	1.76%	2.49%	2.87%	2.24%	4.49%	2.59%	1.88%	3.28%	2.51%	0.0%	3.57%	1.27%	1.80%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
