Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Лесосибирская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
		12.84%	8.33%	12.13%	13.15%	16.58%	9.89%	9.54%	14.22%	10.41%	16.52%	13.41%	17.16%	14.08%	9.51%	12.69%	14.45%	10.11%	16.44%	13.62%	11.35%	13.56%	13.56%	15.26%	13.09%	14.24%	10.98%	11.68%	9.61%	8.86%	10.28%	10.14%	8.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	511	0	9	12	1	11	38	24	22	42	7	30	30	7	12	19	5	31	26	12	4	24	35	15	4	2	17	18	24	15	13	2					
		1.66%	0.00%	1.15%	1.73%	0.12%	4.18%	3.86%	2.26%	2.36%	2.71%	0.54%	2.15%	1.93%	0.85%	1.41%	1.98%	2.81%	1.82%	1.61%	0.87%	0.89%	1.61%	3.28%	1.36%	1.36%	0.78%	1.17%	1.48%	2.01%	0.96%	0.87%	0.66%					
23	6.Политическая партия «Партия социальной справедливости»	71	0	1	2	2	0	2	5	3	1	4	5	4	3	0	1	0	2	3	2	2	4	1	0	0	2	5	3	3	6	3	2					
		0.23%	0.00%	0.13%	0.29%	0.25%	0.00%	0.20%	0.47%	0.32%	0.06%	0.31%	0.36%	0.26%	0.37%	0.00%	0.10%	0.00%	0.12%	0.19%	0.15%	0.44%	0.27%	0.09%	0.00%	0.00%	0.78%	0.35%	0.25%	0.25%	0.39%	0.20%	0.66%					
24	7.Политическая партия «Либерально-демократическая партия России»	3510	2	60	63	55	35	141	131	131	145	145	153	218	131	107	120	23	187	164	176	47	161	124	144	39	27	160	110	111	158	198	44					
		11.41%	3.33%	7.66%	9.10%	6.81%	13.31%	14.31%	12.34%	14.06%	9.35%	11.17%	10.98%	14.02%	15.98%	12.57%	12.47%	12.92%	10.98%	10.15%	12.81%	10.44%	10.81%	11.61%	13.09%	13.22%	10.59%	11.06%	9.04%	9.28%	10.15%	13.30%	14.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2149	1	41	46	64	16	62	89	67	121	107	116	106	39	55	54	12	141	144	93	33	115	84	82	13	15	78	69	67	122	83	14					
		6.99%	1.67%	5.24%	6.65%	7.92%	6.08%	6.29%	8.38%	7.19%	7.81%	8.24%	8.33%	6.82%	4.76%	6.46%	5.61%	6.74%	8.28%	8.92%	6.77%	7.33%	7.72%	7.87%	7.45%	4.41%	5.88%	5.39%	5.67%	5.60%	7.84%	5.57%	4.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	263	0	3	8	9	0	2	11	8	18	17	17	17	9	5	10	0	11	9	10	5	18	8	9	2	2	12	4	10	10	15	4					
		0.86%	0.00%	0.38%	1.16%	1.11%	0.00%	0.20%	1.04%	0.86%	1.16%	1.31%	1.22%	1.09%	1.10%	0.59%	1.04%	0.00%	0.65%	0.56%	0.73%	1.11%	1.21%	0.75%	0.82%	0.68%	0.78%	0.83%	0.33%	0.84%	0.64%	1.01%	1.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18726	52	557	446	505	170	601	605	574	874	759	752	866	516	513	575	108	947	970	855	272	880	602	643	180	165	929	845	822	1024	956	163					
		60.89%	86.67%	71.14%	64.45%	62.50%	64.64%	61.02%	56.97%	61.59%	56.39%	58.47%	53.98%	55.69%	62.93%	60.28%	59.77%	60.67%	55.61%	60.06%	62.23%	60.44%	59.06%	56.37%	58.45%	61.02%	64.71%	64.20%	69.43%	68.73%	65.77%	64.20%	53.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	242	0	1	0	4	0	7	9	7	12	8	17	21	7	12	4	2	13	21	14	4	16	5	11	4	1	9	8	8	7	2	8					
		0.79%	0.00%	0.13%	0.00%	0.50%	0.00%	0.71%	0.85%	0.75%	0.77%	0.62%	1.22%	1.35%	0.85%	1.41%	0.42%	1.12%	0.76%	1.30%	1.02%	0.89%	1.07%	0.47%	1.00%	1.36%	0.39%	0.62%	0.66%	0.67%	0.45%	0.13%	2.62%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
