Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Ибресинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
		0.84%	1.34%	0.67%	1.01%	0.86%	0.61%	0.69%	1.18%	0.42%	0.00%	0.68%	0.00%	0.24%	1.37%	0.54%	0.61%	1.22%	1.40%	1.46%	0.00%	1.09%	0.36%	1.48%	1.14%	0.51%	1.13%	1.49%	0.30%	0.53%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10839	861	1049	844	406	691	809	356	201	205	436	226	320	355	261	484	125	152	634	47	510	178	100	199	458	225	161	247	148	151					
		73.18%	67.96%	70.12%	70.98%	69.64%	83.66%	79.47%	83.96%	85.17%	74.01%	74.40%	78.20%	77.48%	60.89%	70.35%	74.12%	76.22%	71.03%	66.11%	87.04%	69.29%	64.73%	74.07%	75.67%	77.10%	84.59%	79.70%	74.62%	79.14%	68.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	67	9	10	3	3	4	3	5	0	4	2	3	0	1	0	0	2	0	0	1	3	2	1	3	2	3	0	0	3	0					
		0.45%	0.71%	0.67%	0.25%	0.51%	0.48%	0.29%	1.18%	0.00%	1.44%	0.34%	1.04%	0.00%	0.17%	0.00%	0.00%	1.22%	0.00%	0.00%	1.85%	0.41%	0.73%	0.74%	1.14%	0.34%	1.13%	0.00%	0.00%	1.60%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
