Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Ибресинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7993	335	265	313	381	313	277	291	330	749	280	125	137	236	194	266	315	192	430	86	108	423	32	457	166	92	164	354	154	142	177	109	100					
		57.93%	52.10%	45.30%	49.92%	52.05%	49.21%	50.83%	47.55%	56.12%	70.53%	71.61%	58.14%	56.15%	49.48%	73.76%	67.68%	55.75%	55.98%	65.05%	52.76%	56.84%	49.94%	76.19%	69.66%	68.88%	61.33%	62.60%	63.90%	66.38%	72.82%	58.22%	63.01%	48.54%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	0	2	3	2	3	1	3	3	1	1	0	0	2	0	1	0	1	0	1	1	2	0	2	0	0	1	1	1	1	0	1	1					
		0.25%	0.00%	0.34%	0.48%	0.27%	0.47%	0.18%	0.49%	0.51%	0.09%	0.26%	0.00%	0.00%	0.42%	0.00%	0.25%	0.00%	0.29%	0.00%	0.61%	0.53%	0.24%	0.00%	0.30%	0.00%	0.00%	0.38%	0.18%	0.43%	0.51%	0.00%	0.58%	0.49%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
