Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Александровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	402	23	28	20	16	8	13	10	8	33	17	22	19	13	5	10	40	8	24	6	29	15	12	9	14					
		2.06%	1.98%	2.93%	2.12%	2.28%	0.99%	1.30%	1.31%	1.98%	3.01%	2.34%	2.33%	2.49%	2.06%	2.31%	0.79%	3.96%	1.44%	2.10%	2.59%	2.37%	1.87%	1.99%	0.91%	2.31%					
19	2.Всероссийская политическая партия «Гражданская Сила»	87	8	3	5	7	3	12	3	5	9	5	4	2	2	2	2	2	1	4	0	1	1	1	3	2					
		0.45%	0.69%	0.31%	0.53%	0.99%	0.37%	1.20%	0.39%	1.23%	0.82%	0.69%	0.42%	0.26%	0.32%	0.93%	0.16%	0.20%	0.18%	0.35%	0.00%	0.08%	0.12%	0.17%	0.30%	0.33%					
20	3.Политическая партия «Демократическая партия России»	14	0	1	0	0	2	0	0	1	0	1	1	0	0	0	2	0	1	0	2	1	1	0	1	0					
		0.07%	0.00%	0.10%	0.00%	0.00%	0.25%	0.00%	0.00%	0.25%	0.00%	0.14%	0.11%	0.00%	0.00%	0.00%	0.16%	0.00%	0.18%	0.00%	0.86%	0.08%	0.12%	0.00%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2316	171	127	125	130	107	94	124	42	134	100	98	76	74	40	190	90	46	98	10	143	56	77	94	70					
		11.85%	14.70%	13.30%	13.27%	18.54%	13.24%	9.37%	16.21%	10.37%	12.22%	13.76%	10.37%	9.95%	11.75%	18.52%	15.09%	8.90%	8.26%	8.57%	4.31%	11.70%	6.99%	12.79%	9.49%	11.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	131	4	4	3	1	5	6	4	0	8	3	11	2	6	6	8	12	4	6	4	12	7	1	2	12					
		0.67%	0.34%	0.42%	0.32%	0.14%	0.62%	0.60%	0.52%	0.00%	0.73%	0.41%	1.16%	0.26%	0.95%	2.78%	0.64%	1.19%	0.72%	0.52%	1.72%	0.98%	0.87%	0.17%	0.20%	1.98%					
23	6.Политическая партия «Партия социальной справедливости»	35	4	4	0	1	2	1	1	0	1	3	2	0	2	0	1	1	1	3	0	0	4	0	1	3					
		0.18%	0.34%	0.42%	0.00%	0.14%	0.25%	0.10%	0.13%	0.00%	0.09%	0.41%	0.21%	0.00%	0.32%	0.00%	0.08%	0.10%	0.18%	0.26%	0.00%	0.00%	0.50%	0.00%	0.10%	0.50%					
24	7.Политическая партия «Либерально-демократическая партия России»	1142	80	64	72	34	40	51	53	36	69	40	56	60	42	17	41	58	29	53	15	71	45	36	54	26					
		5.84%	6.88%	6.70%	7.64%	4.85%	4.95%	5.08%	6.93%	8.89%	6.29%	5.50%	5.93%	7.85%	6.67%	7.87%	3.26%	5.74%	5.21%	4.63%	6.47%	5.81%	5.62%	5.98%	5.45%	4.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3532	197	220	134	121	163	281	128	75	211	142	169	137	113	30	280	164	87	200	18	237	131	116	123	55					
		18.07%	16.94%	23.04%	14.23%	17.26%	20.17%	28.02%	16.73%	18.52%	19.23%	19.53%	17.88%	17.93%	17.94%	13.89%	22.24%	16.22%	15.62%	17.48%	7.76%	19.39%	16.35%	19.27%	12.41%	9.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	118	5	5	8	4	5	6	2	4	9	1	5	8	4	5	4	6	5	5	2	10	5	4	3	3					
		0.60%	0.43%	0.52%	0.85%	0.57%	0.62%	0.60%	0.26%	0.99%	0.82%	0.14%	0.53%	1.05%	0.63%	2.31%	0.32%	0.59%	0.90%	0.44%	0.86%	0.82%	0.62%	0.66%	0.30%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11523	655	484	568	376	467	532	431	228	608	407	561	455	370	111	698	627	368	738	173	696	521	346	695	408					
		58.96%	56.32%	50.68%	60.30%	53.64%	57.80%	53.04%	56.34%	56.30%	55.42%	55.98%	59.37%	59.55%	58.73%	51.39%	55.44%	62.02%	66.07%	64.51%	74.57%	56.96%	65.04%	57.48%	70.13%	67.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	101	10	5	3	4	1	3	5	5	11	4	8	3	1	0	10	2	2	5	1	6	8	0	1	3					
		0.52%	0.86%	0.52%	0.32%	0.57%	0.12%	0.30%	0.65%	1.23%	1.00%	0.55%	0.85%	0.39%	0.16%	0.00%	0.79%	0.20%	0.36%	0.44%	0.43%	0.49%	0.99%	0.00%	0.10%	0.50%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
