Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Холмогорская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	296	11	5	5	5	13	15	5	5	15	5	10	5	5	12	5	5	10	10	10	5	5	5	5	7	5	5	10	5	3	18	5	3	3	5	5	5	5	5	5	5	10	5	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	163	10	2	2	1	8	11	1	1	2	2	8	0	4	12	5	0	10	7	10	0	5	4	3	5	0	0	7	2	1	15	3	1	0	1	0	0	4	2	2	0	3	4	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	89	4	0	0	2	9	9	3	1	4	1	3	0	0	6	2	0	1	2	0	2	0	0	2	4	0	0	4	1	1	10	0	2	0	1	0	2	1	2	2	1	1	4	1	1					
14	Число погашенных открепительных удостоверений	133	1	3	3	4	5	4	4	4	13	3	2	5	1	0	0	5	0	3	0	5	0	1	2	2	5	5	3	3	2	3	2	2	3	4	5	5	1	3	3	5	7	1	0	1					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	161	6	3	3	2	14	9	1	3	0	2	14	1	3	9	1	2	10	15	1	1	0	1	2	0	2	0	6	2	0	7	6	0	0	6	5	0	1	3	1	5	10	2	0	2					
		1.18%	1.88%	1.91%	2.30%	0.86%	1.47%	0.70%	0.93%	1.40%	0.0%	1.83%	1.09%	1.17%	0.89%	1.01%	0.75%	1.81%	1.60%	2.92%	0.19%	0.74%	0.0%	0.63%	0.94%	0.0%	2.24%	0.0%	1.20%	1.86%	0.0%	0.51%	6.59%	0.0%	0.0%	2.34%	3.18%	0.0%	1.31%	2.06%	0.31%	3.37%	1.85%	0.57%	0.0%	3.27%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	178	4	0	1	1	13	15	0	6	3	2	20	1	3	10	1	0	0	4	12	1	1	2	13	6	1	0	3	0	0	26	1	0	2	2	0	3	2	2	0	4	5	3	2	3					
		1.30%	1.25%	0.0%	0.76%	0.43%	1.37%	1.17%	0.0%	2.80%	1.64%	1.83%	1.56%	1.17%	0.89%	1.13%	0.75%	0.0%	0.0%	0.78%	2.33%	0.74%	0.74%	1.27%	6.13%	3.38%	1.12%	0.0%	0.60%	0.0%	0.0%	1.92%	1.09%	0.0%	4.16%	0.78%	0.0%	3.12%	2.63%	1.37%	0.0%	2.70%	0.92%	0.86%	3.33%	4.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	579	2	12	9	16	35	48	4	9	5	6	54	11	17	21	7	1	22	26	31	2	11	6	4	14	8	2	27	1	3	63	3	6	2	14	7	4	3	2	13	9	12	20	3	4					
		4.25%	0.62%	7.64%	6.92%	6.92%	3.69%	3.75%	3.73%	4.20%	2.74%	5.50%	4.22%	12.94%	5.04%	2.37%	5.26%	0.90%	3.53%	5.07%	6.01%	1.48%	8.14%	3.82%	1.88%	7.90%	8.98%	2.06%	5.41%	0.93%	4.83%	4.66%	3.29%	6.81%	4.16%	5.46%	4.45%	4.16%	3.94%	1.37%	4.08%	6.08%	2.22%	5.79%	5.0%	6.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	270	2	3	3	5	32	26	0	4	8	0	36	2	2	19	0	1	6	7	19	2	4	2	3	3	1	0	24	1	1	33	0	0	1	1	3	0	0	2	7	4	2	1	0	0					
		1.98%	0.62%	1.91%	2.30%	2.16%	3.38%	2.03%	0.0%	1.86%	4.39%	0.0%	2.81%	2.35%	0.59%	2.14%	0.0%	0.90%	0.96%	1.36%	3.68%	1.48%	2.96%	1.27%	1.41%	1.69%	1.12%	0.0%	4.80%	0.93%	1.61%	2.44%	0.0%	0.0%	2.08%	0.39%	1.91%	0.0%	0.0%	1.37%	2.20%	2.70%	0.37%	0.28%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	65	1	0	3	4	7	3	1	0	1	1	7	0	1	1	0	0	4	3	2	1	1	0	3	2	1	0	1	1	0	9	0	0	0	0	0	0	0	0	1	1	5	0	0	0					
		0.47%	0.31%	0.0%	2.30%	1.73%	0.73%	0.23%	0.93%	0.0%	0.54%	0.91%	0.54%	0.0%	0.29%	0.11%	0.0%	0.0%	0.64%	0.58%	0.38%	0.74%	0.74%	0.0%	1.41%	1.12%	1.12%	0.0%	0.20%	0.93%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.67%	0.92%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	54	1	0	0	1	2	5	0	1	1	2	8	0	1	0	1	1	3	1	1	0	0	2	0	3	0	2	3	0	1	5	1	0	0	0	0	1	0	0	2	1	2	2	0	0					
		0.39%	0.31%	0.0%	0.0%	0.43%	0.21%	0.39%	0.0%	0.46%	0.54%	1.83%	0.62%	0.0%	0.29%	0.0%	0.75%	0.90%	0.48%	0.19%	0.19%	0.0%	0.0%	1.27%	0.0%	1.69%	0.0%	2.06%	0.60%	0.0%	1.61%	0.37%	1.09%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.62%	0.67%	0.37%	0.57%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	107	3	0	0	1	8	11	0	3	4	0	13	0	1	8	1	3	12	2	3	0	0	2	1	1	0	0	4	1	1	12	0	0	0	1	2	1	0	0	2	0	4	0	2	0					
		0.78%	0.94%	0.0%	0.0%	0.43%	0.84%	0.86%	0.0%	1.40%	2.19%	0.0%	1.01%	0.0%	0.29%	0.90%	0.75%	2.72%	1.92%	0.39%	0.58%	0.0%	0.0%	1.27%	0.47%	0.56%	0.0%	0.0%	0.80%	0.93%	1.61%	0.88%	0.0%	0.0%	0.0%	0.39%	1.27%	1.04%	0.0%	0.0%	0.62%	0.0%	0.74%	0.0%	3.33%	0.0%					
25	"8. ""Народно-республиканская партия России"""	36	2	0	0	4	0	1	0	0	0	7	4	0	0	2	0	0	1	1	0	0	1	0	1	0	2	0	3	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1					
		0.26%	0.62%	0.0%	0.0%	1.73%	0.0%	0.07%	0.0%	0.0%	0.0%	6.42%	0.31%	0.0%	0.0%	0.22%	0.0%	0.0%	0.16%	0.19%	0.0%	0.0%	0.74%	0.0%	0.47%	0.0%	2.24%	0.0%	0.60%	0.93%	0.0%	0.07%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.28%	1.66%	1.63%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	0	0	0	2	3	4	0	0	2	0	2	0	1	0	0	1	0	0	2	0	0	2	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0					
		0.19%	0.0%	0.0%	0.0%	0.86%	0.31%	0.31%	0.0%	0.0%	1.09%	0.0%	0.15%	0.0%	0.29%	0.0%	0.0%	0.90%	0.0%	0.0%	0.38%	0.0%	0.0%	1.27%	0.0%	0.0%	1.12%	0.0%	0.40%	0.93%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.28%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1117	97	36	12	29	81	109	7	26	5	8	57	10	35	100	7	24	20	21	10	7	3	42	20	22	3	2	30	9	3	62	9	0	4	33	29	13	12	11	31	7	17	51	3	0					
		8.21%	30.40%	22.92%	9.23%	12.55%	8.56%	8.52%	6.54%	12.14%	2.74%	7.33%	4.46%	11.76%	10.38%	11.31%	5.26%	21.81%	3.21%	4.10%	1.94%	5.18%	2.22%	26.75%	9.43%	12.42%	3.37%	2.06%	6.01%	8.41%	4.83%	4.58%	9.89%	0.0%	8.33%	12.89%	18.47%	13.54%	15.78%	7.58%	9.74%	4.72%	3.15%	14.78%	5.0%	0.0%					
28	"11. ""Истинные патриоты России"""	17	2	1	0	0	0	1	0	0	0	0	4	0	1	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0					
		0.12%	0.62%	0.63%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.29%	0.22%	0.0%	0.0%	0.16%	0.19%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	1.66%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	140	6	1	4	1	12	12	0	1	2	2	14	0	1	9	2	2	1	12	11	0	0	1	6	3	1	0	6	0	0	9	0	0	0	3	2	0	0	0	5	2	6	0	2	1					
		1.02%	1.88%	0.63%	3.07%	0.43%	1.26%	0.93%	0.0%	0.46%	1.09%	1.83%	1.09%	0.0%	0.29%	1.01%	1.50%	1.81%	0.16%	2.34%	2.13%	0.0%	0.0%	0.63%	2.83%	1.69%	1.12%	0.0%	1.20%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	1.17%	1.27%	0.0%	0.0%	0.0%	1.57%	1.35%	1.11%	0.0%	3.33%	1.63%					
30	"13. ""Демократическая партия России"""	46	0	1	1	2	0	6	1	3	1	0	10	0	0	1	1	0	1	1	3	2	0	1	0	2	1	0	1	0	0	0	0	0	2	2	0	0	0	0	1	1	1	0	0	0					
		0.33%	0.0%	0.63%	0.76%	0.86%	0.0%	0.46%	0.93%	1.40%	0.54%	0.0%	0.78%	0.0%	0.0%	0.11%	0.75%	0.0%	0.16%	0.19%	0.58%	1.48%	0.0%	0.63%	0.0%	1.12%	1.12%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	4.16%	0.78%	0.0%	0.0%	0.0%	0.0%	0.31%	0.67%	0.18%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	0	0	1	1	0	3	0	2	0	0	4	0	0	1	0	0	2	0	3	0	0	3	1	2	0	0	2	0	0	3	0	2	0	0	0	1	1	2	0	1	1	1	0	1					
		0.27%	0.0%	0.0%	0.76%	0.43%	0.0%	0.23%	0.0%	0.93%	0.0%	0.0%	0.31%	0.0%	0.0%	0.11%	0.0%	0.0%	0.32%	0.0%	0.58%	0.0%	0.0%	1.91%	0.47%	1.12%	0.0%	0.0%	0.40%	0.0%	0.0%	0.22%	0.0%	2.27%	0.0%	0.0%	0.0%	1.04%	1.31%	1.37%	0.0%	0.67%	0.18%	0.28%	0.0%	1.63%					
32	"15. ""Партия СЛОН"""	16	0	1	1	0	0	3	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0					
		0.11%	0.0%	0.63%	0.76%	0.0%	0.0%	0.23%	0.0%	0.0%	1.09%	0.0%	0.07%	0.0%	0.0%	0.11%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	1.66%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	956	13	7	5	19	79	94	3	8	17	4	101	4	6	41	5	7	51	36	56	9	2	7	8	7	10	0	47	11	3	127	8	8	0	6	5	7	2	16	21	14	24	42	13	3					
		7.03%	4.07%	4.45%	3.84%	8.22%	8.35%	7.34%	2.80%	3.73%	9.34%	3.66%	7.90%	4.70%	1.78%	4.63%	3.75%	6.36%	8.19%	7.03%	10.87%	6.66%	1.48%	4.45%	3.77%	3.95%	11.23%	0.0%	9.41%	10.28%	4.83%	9.40%	8.79%	9.09%	0.0%	2.34%	3.18%	7.29%	2.63%	11.03%	6.60%	9.45%	4.45%	12.17%	21.66%	4.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	0	1	0	3	4	1	0	1	0	1	0	0	2	0	1	3	2	1	0	1	1	1	1	1	0	3	1	0	2	1	1	0	1	0	0	0	0	2	0	2	0	0	0					
		0.27%	0.0%	0.0%	0.76%	0.0%	0.31%	0.31%	0.93%	0.0%	0.54%	0.0%	0.07%	0.0%	0.0%	0.22%	0.0%	0.90%	0.48%	0.39%	0.19%	0.0%	0.74%	0.63%	0.47%	0.56%	1.12%	0.0%	0.60%	0.93%	0.0%	0.14%	1.09%	1.13%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.37%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1796	26	9	15	18	140	197	20	20	33	12	209	6	38	134	17	9	83	78	71	1	20	13	28	26	8	9	58	17	4	186	8	14	7	30	15	10	6	11	31	16	84	43	9	7					
		13.20%	8.15%	5.73%	11.53%	7.79%	14.79%	15.40%	18.69%	9.34%	18.13%	11.00%	16.36%	7.05%	11.27%	15.15%	12.78%	8.18%	13.34%	15.23%	13.78%	0.74%	14.81%	8.28%	13.20%	14.68%	8.98%	9.27%	11.62%	15.88%	6.45%	13.76%	8.79%	15.90%	14.58%	11.71%	9.55%	10.41%	7.89%	7.58%	9.74%	10.81%	15.58%	12.46%	15.0%	11.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	335	1	4	2	11	26	30	0	6	5	4	42	0	11	19	9	8	12	7	14	0	6	1	1	3	2	2	17	6	1	37	3	1	1	3	3	4	0	6	6	1	11	7	2	0					
		2.46%	0.31%	2.54%	1.53%	4.76%	2.74%	2.34%	0.0%	2.80%	2.74%	3.66%	3.28%	0.0%	3.26%	2.14%	6.76%	7.27%	1.92%	1.36%	2.71%	0.0%	4.44%	0.63%	0.47%	1.69%	2.24%	2.06%	3.40%	5.60%	1.61%	2.73%	3.29%	1.13%	2.08%	1.17%	1.91%	4.16%	0.0%	4.13%	1.88%	0.67%	2.04%	2.02%	3.33%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5834	107	57	44	77	338	527	54	92	76	42	507	43	177	390	62	46	323	223	219	70	78	64	91	63	31	63	214	29	33	542	41	46	25	136	68	44	40	76	167	43	295	118	15	38					
		42.90%	33.54%	36.30%	33.84%	33.33%	35.72%	41.20%	50.46%	42.99%	41.75%	38.53%	39.70%	50.58%	52.52%	44.11%	46.61%	41.81%	51.92%	43.55%	42.52%	51.85%	57.77%	40.76%	42.92%	35.59%	34.83%	64.94%	42.88%	27.10%	53.22%	40.11%	45.05%	52.27%	52.08%	53.12%	43.31%	45.83%	52.63%	52.41%	52.51%	29.05%	54.73%	34.20%	25.0%	62.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	0	0	1	2	2	0	1	1	0	4	0	1	8	0	0	1	2	0	1	0	1	0	1	0	0	4	1	0	4	0	0	0	0	0	2	0	1	0	0	1	0	0	0					
		0.28%	0.0%	0.0%	0.0%	0.43%	0.21%	0.15%	0.0%	0.46%	0.54%	0.0%	0.31%	0.0%	0.29%	0.90%	0.0%	0.0%	0.16%	0.39%	0.0%	0.74%	0.0%	0.63%	0.0%	0.56%	0.0%	0.0%	0.80%	0.93%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	2.08%	0.0%	0.68%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	0	0	0	0	7	4	1	1	0	0	7	0	1	0	0	1	2	2	3	1	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.73%	0.31%	0.93%	0.46%	0.0%	0.0%	0.54%	0.0%	0.29%	0.0%	0.0%	0.90%	0.32%	0.39%	0.58%	0.74%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.18%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1022	22	13	8	15	91	92	8	20	3	11	94	2	16	56	6	2	35	40	32	24	3	4	9	11	9	12	29	14	6	151	6	6	3	9	10	3	6	11	15	28	41	41	4	1					
		7.51%	6.89%	8.28%	6.15%	6.49%	9.61%	7.19%	7.47%	9.34%	1.64%	10.09%	7.36%	2.35%	4.74%	6.33%	4.51%	1.81%	5.62%	7.81%	6.21%	17.77%	2.22%	2.54%	4.24%	6.21%	10.11%	12.37%	5.81%	13.08%	9.67%	11.17%	6.59%	6.81%	6.25%	3.51%	6.36%	3.12%	7.89%	7.58%	4.71%	18.91%	7.60%	11.88%	6.66%	1.63%					
																																																			
41	Против всех	536	17	7	14	13	45	68	3	2	11	3	53	5	14	39	9	1	24	23	18	12	3	2	19	5	1	4	13	9	2	45	2	2	0	6	4	3	0	2	6	6	11	9	1	0					
		3.94%	5.32%	4.45%	10.76%	5.62%	4.75%	5.31%	2.80%	0.93%	6.04%	2.75%	4.15%	5.88%	4.15%	4.41%	6.76%	0.90%	3.85%	4.49%	3.49%	8.88%	2.22%	1.27%	8.96%	2.82%	1.12%	4.12%	2.60%	8.41%	3.22%	3.33%	2.19%	2.27%	0.0%	2.34%	2.54%	3.12%	0.0%	1.37%	1.88%	4.05%	2.04%	2.60%	1.66%	0.0%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
