Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
"Наименование Избирательной комиссии:    Пенза, Первомайская"																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	1.Политическая партия «Аграрная партия России»	1078	27	25	19	24	38	23	8	3	2	0	41	29	31	43	4	22	28	34	19	27	20	28	28	6	25	21	28	7	10	35	28	16	12	16	15	2	28	24	7	10	18	13	19	17	9	19	28	19	21	24	36	13	17	12					
		1.68%	1.63%	1.98%	1.71%	1.99%	2.52%	1.44%	1.86%	1.82%	1.90%	0.00%	2.46%	1.79%	1.64%	2.33%	0.98%	1.51%	1.78%	2.05%	1.23%	1.57%	2.08%	1.81%	1.49%	2.26%	2.67%	1.54%	1.90%	1.19%	1.25%	3.19%	1.73%	1.30%	1.14%	1.61%	1.61%	1.17%	1.63%	1.52%	1.36%	1.40%	1.25%	1.25%	1.36%	1.28%	1.20%	1.30%	1.60%	1.27%	1.40%	1.50%	2.27%	0.87%	1.48%	3.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	695	24	21	22	11	26	30	2	3	0	0	21	19	26	13	2	13	18	15	25	21	7	17	24	1	9	16	14	4	8	8	19	17	7	10	8	0	21	24	5	1	12	3	6	6	4	23	19	19	14	12	20	9	8	8					
		1.08%	1.45%	1.66%	1.98%	0.91%	1.72%	1.88%	0.47%	1.82%	0.00%	0.00%	1.26%	1.18%	1.37%	0.70%	0.49%	0.89%	1.14%	0.90%	1.61%	1.22%	0.73%	1.10%	1.28%	0.38%	0.96%	1.17%	0.95%	0.68%	0.99%	0.73%	1.18%	1.38%	0.67%	1.00%	0.86%	0.00%	1.22%	1.52%	0.97%	0.14%	0.83%	0.29%	0.43%	0.45%	0.53%	1.58%	1.08%	1.27%	0.94%	0.75%	1.26%	0.60%	0.70%	2.05%					
20	3.Политическая партия «Демократическая партия России»	100	2	1	1	2	5	2	0	1	0	0	5	7	4	3	1	3	2	2	4	3	2	0	5	0	0	4	1	0	1	3	2	1	1	1	1	0	2	0	2	0	2	0	0	1	1	3	3	3	2	2	2	3	4	0					
		0.16%	0.12%	0.08%	0.09%	0.17%	0.33%	0.13%	0.00%	0.61%	0.00%	0.00%	0.30%	0.43%	0.21%	0.16%	0.25%	0.21%	0.13%	0.12%	0.26%	0.17%	0.21%	0.00%	0.27%	0.00%	0.00%	0.29%	0.07%	0.00%	0.12%	0.27%	0.12%	0.08%	0.10%	0.10%	0.11%	0.00%	0.12%	0.00%	0.39%	0.00%	0.14%	0.00%	0.00%	0.08%	0.13%	0.21%	0.17%	0.20%	0.13%	0.13%	0.13%	0.20%	0.35%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	11644	301	294	246	289	373	328	68	21	22	7	306	269	316	354	63	222	298	337	273	348	154	286	279	29	184	360	217	84	105	154	220	256	169	139	140	41	304	282	106	123	224	149	220	235	123	252	312	267	291	256	349	283	231	85					
		18.10%	18.20%	23.28%	22.14%	23.96%	24.73%	20.55%	15.81%	12.73%	20.95%	10.00%	18.35%	16.65%	16.68%	19.19%	15.44%	15.22%	18.90%	20.28%	17.62%	20.27%	16.02%	18.51%	14.88%	10.94%	19.68%	26.39%	14.73%	14.33%	13.08%	14.05%	13.63%	20.83%	16.08%	13.96%	15.01%	23.98%	17.68%	17.83%	20.58%	17.20%	15.54%	14.34%	15.73%	17.63%	16.44%	17.26%	17.81%	17.85%	19.46%	16.03%	22.03%	18.87%	20.10%	21.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	457	16	17	5	12	23	10	1	1	0	0	19	15	17	14	5	11	10	10	11	9	6	8	17	0	8	14	11	3	6	13	14	5	2	5	6	0	11	12	5	7	7	5	7	5	5	16	13	7	12	6	7	3	2	3					
		0.71%	0.97%	1.35%	0.45%	0.99%	1.53%	0.63%	0.23%	0.61%	0.00%	0.00%	1.14%	0.93%	0.90%	0.76%	1.23%	0.75%	0.63%	0.60%	0.71%	0.52%	0.62%	0.52%	0.91%	0.00%	0.86%	1.03%	0.75%	0.51%	0.75%	1.19%	0.87%	0.41%	0.19%	0.50%	0.64%	0.00%	0.64%	0.76%	0.97%	0.98%	0.49%	0.48%	0.50%	0.38%	0.67%	1.10%	0.74%	0.47%	0.80%	0.38%	0.44%	0.20%	0.17%	0.77%					
23	6.Политическая партия «Партия социальной справедливости»	171	3	6	1	4	5	4	2	2	1	0	4	4	9	7	4	6	5	7	3	3	0	3	4	0	2	1	4	0	4	6	2	0	2	1	6	0	2	3	0	2	4	1	5	5	5	1	8	4	4	3	2	3	3	1					
		0.27%	0.18%	0.48%	0.09%	0.33%	0.33%	0.25%	0.47%	1.21%	0.95%	0.00%	0.24%	0.25%	0.48%	0.38%	0.98%	0.41%	0.32%	0.42%	0.19%	0.17%	0.00%	0.19%	0.21%	0.00%	0.21%	0.07%	0.27%	0.00%	0.50%	0.55%	0.12%	0.00%	0.19%	0.10%	0.64%	0.00%	0.12%	0.19%	0.00%	0.28%	0.28%	0.10%	0.36%	0.38%	0.67%	0.07%	0.46%	0.27%	0.27%	0.19%	0.13%	0.20%	0.26%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	5608	227	96	56	102	93	121	33	23	3	7	154	181	231	230	25	113	144	120	128	132	69	101	140	36	85	121	142	62	66	84	138	93	60	110	89	11	147	123	45	56	115	118	113	126	69	124	140	151	134	165	109	122	95	30					
		8.72%	13.72%	7.60%	5.04%	8.46%	6.17%	7.58%	7.67%	13.94%	2.86%	10.00%	9.23%	11.20%	12.20%	12.47%	6.13%	7.75%	9.13%	7.22%	8.26%	7.69%	7.18%	6.54%	7.47%	13.58%	9.09%	8.87%	9.64%	10.58%	8.22%	7.66%	8.55%	7.57%	5.71%	11.04%	9.54%	6.43%	8.55%	7.77%	8.74%	7.83%	7.98%	11.36%	8.08%	9.45%	9.22%	8.49%	7.99%	10.09%	8.96%	10.33%	6.88%	8.13%	8.27%	7.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5322	118	115	123	106	151	162	27	7	4	6	122	123	136	140	48	119	143	156	162	185	75	147	163	14	64	131	87	45	68	87	134	101	51	66	92	19	141	152	60	46	104	100	113	90	78	95	113	114	106	116	139	149	78	31					
		8.28%	7.13%	9.11%	11.07%	8.79%	10.01%	10.15%	6.28%	4.24%	3.81%	8.57%	7.31%	7.61%	7.18%	7.59%	11.76%	8.16%	9.07%	9.39%	10.46%	10.77%	7.80%	9.51%	8.69%	5.28%	6.84%	9.60%	5.91%	7.68%	8.47%	7.94%	8.30%	8.22%	4.85%	6.63%	9.86%	11.11%	8.20%	9.61%	11.65%	6.43%	7.22%	9.62%	8.08%	6.75%	10.43%	6.51%	6.45%	7.62%	7.09%	7.26%	8.78%	9.93%	6.79%	7.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	741	17	17	16	25	2	24	3	0	1	3	19	20	37	22	4	8	25	17	16	29	8	18	22	6	13	22	15	5	4	13	7	14	15	11	4	1	21	14	7	4	26	14	21	10	5	19	15	14	18	25	8	11	17	9					
		1.15%	1.03%	1.35%	1.44%	2.07%	0.13%	1.50%	0.70%	0.00%	0.95%	4.29%	1.14%	1.24%	1.95%	1.19%	0.98%	0.55%	1.59%	1.02%	1.03%	1.69%	0.83%	1.17%	1.17%	2.26%	1.39%	1.61%	1.02%	0.85%	0.50%	1.19%	0.43%	1.14%	1.43%	1.10%	0.43%	0.58%	1.22%	0.88%	1.36%	0.56%	1.80%	1.35%	1.50%	0.75%	0.67%	1.30%	0.86%	0.94%	1.20%	1.57%	0.51%	0.73%	1.48%	2.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	36395	864	615	567	580	740	836	275	98	68	43	911	881	1016	960	245	891	851	900	849	902	592	878	1134	162	520	619	920	366	504	648	1009	697	711	613	550	92	990	893	264	438	885	614	855	808	421	865	1040	860	847	927	860	871	651	199					
		56.59%	52.24%	48.69%	51.04%	48.09%	49.07%	52.38%	63.95%	59.39%	64.76%	61.43%	54.62%	54.52%	53.64%	52.03%	60.05%	61.07%	53.96%	54.15%	54.81%	52.53%	61.60%	56.83%	60.48%	61.13%	55.61%	45.38%	62.46%	62.46%	62.76%	59.12%	62.52%	56.71%	67.65%	61.55%	58.95%	53.80%	57.59%	56.45%	51.26%	61.26%	61.42%	59.10%	61.12%	60.62%	56.28%	59.25%	59.36%	57.49%	56.66%	58.05%	54.29%	58.07%	56.66%	51.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1092	30	41	31	31	35	33	0	2	2	0	43	44	37	22	3	23	33	40	26	30	16	30	36	4	15	31	11	2	5	24	20	15	11	8	14	4	33	33	5	8	21	12	10	17	5	26	37	21	20	24	27	19	16	6					
		1.70%	1.81%	3.25%	2.79%	2.57%	2.32%	2.07%	0.00%	1.21%	1.90%	0.00%	2.58%	2.72%	1.95%	1.19%	0.74%	1.58%	2.09%	2.41%	1.68%	1.75%	1.66%	1.94%	1.92%	1.51%	1.60%	2.27%	0.75%	0.34%	0.62%	2.19%	1.24%	1.22%	1.05%	0.80%	1.50%	2.34%	1.92%	2.09%	0.97%	1.12%	1.46%	1.15%	0.71%	1.28%	0.67%	1.78%	2.11%	1.40%	1.34%	1.50%	1.70%	1.27%	1.39%	1.54%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
