Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Октябрьская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	489	30	16	15	23	18	20	17	19	14	15	3	13	5	10	22	12	7	8	5	6	5	5	6	8	8	13	8	0	10	6	23	18	3	8	1	5	7	5	15	9	7	15	6	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	430	28	16	12	19	15	20	15	19	11	14	3	10	5	8	22	12	7	5	0	4	1	2	0	7	7	13	3	0	10	6	23	18	3	8	1	5	7	5	9	9	7	15	6	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	201	11	2	5	9	4	6	6	15	11	2	0	3	3	1	4	8	9	2	4	2	3	0	1	5	4	4	6	0	3	35	4	4	2	0	3	3	5	0	1	4	2	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	59	2	0	3	4	3	0	2	0	3	1	0	3	0	2	0	0	0	3	5	2	4	3	6	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1936	76	68	48	82	80	104	79	80	76	73	30	35	13	16	34	48	29	32	9	38	5	6	15	50	61	67	39	5	12	44	26	40	27	16	38	11	30	40	45	71	52	72	60	54					
		13.04%	16.59%	14.53%	15.14%	18.02%	17.74%	21.05%	18.46%	16.33%	17.00%	17.63%	6.25%	10.29%	8.07%	8.33%	8.99%	10.37%	15.85%	8.74%	8.33%	13.15%	5.10%	5.08%	8.93%	12.76%	11.36%	10.69%	6.95%	13.16%	7.95%	9.59%	5.92%	6.59%	10.89%	6.72%	17.27%	9.57%	13.33%	16.00%	15.52%	19.72%	16.83%	19.73%	18.24%	16.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2676	81	81	70	92	70	86	92	65	74	67	40	49	17	41	93	83	24	56	19	37	16	9	30	52	89	160	117	3	10	92	84	72	66	36	27	17	73	51	77	84	55	67	70	82					
		18.02%	17.69%	17.31%	22.08%	20.22%	15.52%	17.41%	21.50%	13.27%	16.55%	16.18%	8.33%	14.41%	10.56%	21.35%	24.60%	17.93%	13.11%	15.30%	17.59%	12.80%	16.33%	7.63%	17.86%	13.27%	16.57%	25.52%	20.86%	7.89%	6.62%	20.04%	19.13%	11.86%	26.61%	15.13%	12.27%	14.78%	32.44%	20.40%	26.55%	23.33%	17.80%	18.36%	21.28%	25.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	153	4	4	5	5	4	8	2	6	5	6	5	5	1	2	6	7	0	2	0	1	0	2	1	0	8	6	5	2	0	3	0	4	8	3	2	3	1	5	3	5	6	3	2	3					
		1.03%	0.87%	0.85%	1.58%	1.10%	0.89%	1.62%	0.47%	1.22%	1.12%	1.45%	1.04%	1.47%	0.62%	1.04%	1.59%	1.51%	0.00%	0.55%	0.00%	0.35%	0.00%	1.69%	0.60%	0.00%	1.49%	0.96%	0.89%	5.26%	0.00%	0.65%	0.00%	0.66%	3.23%	1.26%	0.91%	2.61%	0.44%	2.00%	1.03%	1.39%	1.94%	0.82%	0.61%	0.93%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2039	75	91	52	52	90	101	64	96	93	65	60	34	26	17	33	59	35	46	10	12	11	12	15	60	39	72	75	5	11	34	52	39	25	23	26	11	39	51	41	60	57	61	57	52					
		13.73%	16.38%	19.44%	16.40%	11.43%	19.96%	20.45%	14.95%	19.59%	20.81%	15.70%	12.50%	10.00%	16.15%	8.85%	8.73%	12.74%	19.13%	12.57%	9.26%	4.15%	11.22%	10.17%	8.93%	15.31%	7.26%	11.48%	13.37%	13.16%	7.28%	7.41%	11.85%	6.43%	10.08%	9.66%	11.82%	9.57%	17.33%	20.40%	14.14%	16.67%	18.45%	16.71%	17.33%	16.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	161	7	6	3	4	3	4	6	5	2	8	4	0	1	0	4	2	2	3	0	3	0	0	2	1	2	6	4	0	2	6	5	0	3	3	2	0	6	6	2	8	9	11	7	9					
		1.08%	1.53%	1.28%	0.95%	0.88%	0.67%	0.81%	1.40%	1.02%	0.45%	1.93%	0.83%	0.00%	0.62%	0.00%	1.06%	0.43%	1.09%	0.82%	0.00%	1.04%	0.00%	0.00%	1.19%	0.26%	0.37%	0.96%	0.71%	0.00%	1.32%	1.31%	1.14%	0.00%	1.21%	1.26%	0.91%	0.00%	2.67%	2.40%	0.69%	2.22%	2.91%	3.01%	2.13%	2.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7354	197	199	136	203	189	168	167	215	187	183	312	195	92	111	190	259	86	209	68	181	63	88	98	220	319	300	308	21	108	267	260	440	109	150	115	73	72	91	109	112	120	130	121	113					
		49.52%	43.01%	42.52%	42.90%	44.62%	41.91%	34.01%	39.02%	43.88%	41.83%	44.20%	65.00%	57.35%	57.14%	57.81%	50.26%	55.94%	46.99%	57.10%	62.96%	62.63%	64.29%	74.58%	58.33%	56.12%	59.40%	47.85%	54.90%	55.26%	71.52%	58.17%	59.23%	72.49%	43.95%	63.03%	52.27%	63.48%	32.00%	36.40%	37.59%	31.11%	38.83%	35.62%	36.78%	34.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	105	3	7	2	6	2	5	0	3	1	3	13	1	3	1	1	4	1	2	0	3	0	1	0	1	12	1	2	0	2	2	2	4	4	1	2	0	1	0	0	3	0	2	2	2					
		0.71%	0.66%	1.50%	0.63%	1.32%	0.44%	1.01%	0.00%	0.61%	0.22%	0.72%	2.71%	0.29%	1.86%	0.52%	0.26%	0.86%	0.55%	0.55%	0.00%	1.04%	0.00%	0.85%	0.00%	0.26%	2.23%	0.16%	0.36%	0.00%	1.32%	0.44%	0.46%	0.66%	1.61%	0.42%	0.91%	0.00%	0.44%	0.00%	0.00%	0.83%	0.00%	0.55%	0.61%	0.62%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
