Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Тюхтетская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №2000	УИК №2001	УИК №2002					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	402	79	87	37	5	4	4	17	20	8	8	24	1	5	12	21	6	9	17	8	20	3	4	3					
		9.04%	9.73%	10.71%	7.58%	6.41%	8.89%	8.16%	8.21%	8.93%	8.33%	8.42%	13.19%	2.22%	5.00%	7.95%	7.27%	9.84%	7.96%	13.71%	8.89%	10.36%	14.29%	5.00%	3.30%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	764	154	149	102	16	9	9	32	27	23	15	34	5	14	15	50	12	8	18	10	29	2	15	16					
		17.18%	18.97%	18.35%	20.90%	20.51%	20.00%	18.37%	15.46%	12.05%	23.96%	15.79%	18.68%	11.11%	14.00%	9.93%	17.30%	19.67%	7.08%	14.52%	11.11%	15.03%	9.52%	18.75%	17.58%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	7	4	4	0	0	1	0	0	1	1	3	0	1	1	10	2	1	0	0	5	0	0	0					
		0.92%	0.86%	0.49%	0.82%	0.00%	0.00%	2.04%	0.00%	0.00%	1.04%	1.05%	1.65%	0.00%	1.00%	0.66%	3.46%	3.28%	0.88%	0.00%	0.00%	2.59%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	985	210	186	112	10	6	6	34	31	32	39	42	8	16	32	61	10	22	29	30	41	5	16	7					
		22.15%	25.86%	22.91%	22.95%	12.82%	13.33%	12.24%	16.43%	13.84%	33.33%	41.05%	23.08%	17.78%	16.00%	21.19%	21.11%	16.39%	19.47%	23.39%	33.33%	21.24%	23.81%	20.00%	7.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	12	12	7	0	0	0	4	0	0	0	3	0	1	2	0	0	1	2	5	2	0	3	0					
		1.21%	1.48%	1.48%	1.43%	0.00%	0.00%	0.00%	1.93%	0.00%	0.00%	0.00%	1.65%	0.00%	1.00%	1.32%	0.00%	0.00%	0.88%	1.61%	5.56%	1.04%	0.00%	3.75%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2114	333	359	214	43	26	28	118	138	31	29	70	31	62	86	145	28	68	57	37	95	11	41	64					
		47.55%	41.01%	44.21%	43.85%	55.13%	57.78%	57.14%	57.00%	61.61%	32.29%	30.53%	38.46%	68.89%	62.00%	56.95%	50.17%	45.90%	60.18%	45.97%	41.11%	49.22%	52.38%	51.25%	70.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	3	4	0	2	0	0	0	1	1	0	2	0	0	1	2	1	2	0	0	0	0	0	0					
		0.43%	0.37%	0.49%	0.00%	2.56%	0.00%	0.00%	0.00%	0.45%	1.04%	0.00%	1.10%	0.00%	0.00%	0.66%	0.69%	1.64%	1.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
