Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Уйская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
		0.23%	0.51%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.50%	0.00%	0.00%	0.22%	0.15%	0.29%	0.00%	0.00%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.38%	0.30%	0.38%	0.00%	0.00%	0.51%	0.00%	0.00%	0.45%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	1	0					
		0.11%	0.25%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.22%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.09%	0.13%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	848	6	3	16	3	23	55	10	18	30	32	35	22	15	8	4	26	13	6	2	39	32	16	10	7	10	11	8	19	11	5	6	62	59	70	38	16	20	10	8	21	26	17					
		6.21%	1.52%	1.69%	4.20%	3.23%	4.72%	9.82%	6.80%	14.06%	5.96%	6.03%	10.06%	12.02%	8.93%	4.15%	2.06%	5.30%	3.25%	5.36%	1.60%	8.53%	4.83%	4.64%	3.40%	4.55%	6.80%	5.16%	5.44%	9.31%	5.53%	2.59%	2.43%	5.78%	7.56%	7.01%	7.29%	9.14%	9.62%	5.08%	8.79%	8.40%	11.61%	6.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1501	57	16	34	4	28	35	17	26	57	48	33	18	7	14	8	53	49	3	24	34	70	31	41	18	13	37	30	23	15	17	23	206	111	113	53	18	17	25	9	26	19	21					
		10.99%	14.43%	8.99%	8.92%	4.30%	5.75%	6.25%	11.56%	20.31%	11.33%	9.04%	9.48%	9.84%	4.17%	7.25%	4.12%	10.79%	12.25%	2.68%	19.20%	7.44%	10.56%	8.99%	13.95%	11.69%	8.84%	17.37%	20.41%	11.27%	7.54%	8.81%	9.31%	19.22%	14.23%	11.32%	10.17%	10.29%	8.17%	12.69%	9.89%	10.40%	8.48%	7.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	69	5	0	1	0	2	6	2	0	1	0	3	2	1	1	1	4	2	0	0	3	2	0	1	1	3	0	0	1	0	0	2	3	8	6	2	0	1	0	1	1	3	0					
		0.51%	1.27%	0.00%	0.26%	0.00%	0.41%	1.07%	1.36%	0.00%	0.20%	0.00%	0.86%	1.09%	0.60%	0.52%	0.52%	0.81%	0.50%	0.00%	0.00%	0.66%	0.30%	0.00%	0.34%	0.65%	2.04%	0.00%	0.00%	0.49%	0.00%	0.00%	0.81%	0.28%	1.03%	0.60%	0.38%	0.00%	0.48%	0.00%	1.10%	0.40%	1.34%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8642	203	118	223	56	331	321	91	60	321	336	216	122	120	124	138	341	274	82	69	296	382	204	212	83	97	149	98	136	115	142	179	646	454	644	347	117	131	139	67	131	134	193					
		63.27%	51.39%	66.29%	58.53%	60.22%	67.97%	57.32%	61.90%	46.88%	63.82%	63.28%	62.07%	66.67%	71.43%	64.25%	71.13%	69.45%	68.50%	73.21%	55.20%	64.77%	57.62%	59.13%	72.11%	53.90%	65.99%	69.95%	66.67%	66.67%	57.79%	73.58%	72.47%	60.26%	58.21%	64.53%	66.60%	66.86%	62.98%	70.56%	73.63%	52.40%	59.82%	73.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	0	0	4	0	1	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	5	1	0	1	1	1	0	0	1	0	1	8	7	5	5	0	0	0	0	0	0	1					
		0.35%	0.00%	0.00%	1.05%	0.00%	0.21%	0.18%	0.00%	0.78%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.50%	0.00%	0.00%	0.00%	0.75%	0.29%	0.00%	0.65%	0.68%	0.47%	0.00%	0.00%	0.50%	0.00%	0.40%	0.75%	0.90%	0.50%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
