Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Уйская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	81	4	0	1	4	6	3	5	5	2	4	4	1	0	0	1	4	0	0	3	5	2	2	1	1	0	0	0	2	0	0	1	3	5	4	0	3	0	0	1	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	85	0	5	1	0	0	8	2	2	0	9	4	1	1	0	0	1	2	1	0	0	5	2	4	0	2	1	3	3	2	5	3	1	3	4	1	0	0	2	4	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	5	4	1	1	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1873	55	26	50	10	38	61	17	23	46	89	24	13	33	28	73	24	24	34	45	115	51	27	29	31	22	24	27	25	17	27	189	195	116	107	18	15	23	11	29	19	43					
		16.49%	15.49%	22.03%	16.03%	18.18%	10.61%	12.92%	13.39%	21.90%	15.08%	10.16%	15.89%	11.93%	18.13%	20.44%	17.26%	5.56%	26.37%	29.82%	11.28%	21.50%	17.35%	14.21%	24.58%	28.44%	15.17%	26.09%	16.17%	13.02%	11.04%	13.11%	22.08%	25.06%	15.24%	16.93%	16.82%	8.82%	23.00%	15.71%	17.79%	10.86%	19.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1207	7	2	41	3	35	63	10	26	27	95	32	16	23	11	57	36	7	11	53	37	24	11	8	3	21	12	22	10	21	17	87	75	103	62	12	27	14	3	26	25	32					
		10.63%	1.97%	1.69%	13.14%	5.45%	9.78%	13.35%	7.87%	24.76%	8.85%	10.84%	21.19%	14.68%	12.64%	8.03%	13.48%	8.33%	7.69%	9.65%	13.28%	6.92%	8.16%	5.79%	6.78%	2.75%	14.48%	13.04%	13.17%	5.21%	13.64%	8.25%	10.16%	9.64%	13.53%	9.81%	11.21%	15.88%	14.00%	4.29%	15.95%	14.29%	14.48%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	87	1	0	1	0	3	3	0	4	4	1	3	0	1	1	3	1	0	0	4	6	3	0	0	0	1	0	0	0	1	0	8	11	5	8	1	3	2	1	0	2	5					
		0.77%	0.28%	0.00%	0.32%	0.00%	0.84%	0.64%	0.00%	3.81%	1.31%	0.11%	1.99%	0.00%	0.55%	0.73%	0.71%	0.23%	0.00%	0.00%	1.00%	1.12%	1.02%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.65%	0.00%	0.93%	1.41%	0.66%	1.27%	0.93%	1.76%	2.00%	1.43%	0.00%	1.14%	2.26%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2606	161	26	88	19	106	121	23	17	74	199	27	20	26	27	72	75	17	16	65	159	74	38	40	28	49	18	20	53	20	42	190	201	155	149	13	41	14	10	47	19	47					
		22.95%	45.35%	22.03%	28.21%	34.55%	29.61%	25.64%	18.11%	16.19%	24.26%	22.72%	17.88%	18.35%	14.29%	19.71%	17.02%	17.36%	18.68%	14.04%	16.29%	29.72%	25.17%	20.00%	33.90%	25.69%	33.79%	19.57%	11.98%	27.60%	12.99%	20.39%	22.20%	25.84%	20.37%	23.58%	12.15%	24.12%	14.00%	14.29%	28.83%	10.86%	21.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	150	2	0	4	2	5	5	1	1	3	10	1	3	0	1	5	4	0	2	5	7	6	1	1	0	0	0	0	1	1	2	27	23	15	10	0	1	0	0	1	0	0					
		1.32%	0.56%	0.00%	1.28%	3.64%	1.40%	1.06%	0.79%	0.95%	0.98%	1.14%	0.66%	2.75%	0.00%	0.73%	1.18%	0.93%	0.00%	1.75%	1.25%	1.31%	2.04%	0.53%	0.85%	0.00%	0.00%	0.00%	0.00%	0.52%	0.65%	0.97%	3.15%	2.96%	1.97%	1.58%	0.00%	0.59%	0.00%	0.00%	0.61%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5169	121	63	119	20	159	211	75	34	143	471	64	54	94	64	203	283	40	50	222	200	131	106	39	44	47	35	95	101	89	117	334	253	337	272	62	81	44	45	58	100	89					
		45.52%	34.08%	53.39%	38.14%	36.36%	44.41%	44.70%	59.06%	32.38%	46.89%	53.77%	42.38%	49.54%	51.65%	46.72%	47.99%	65.51%	43.96%	43.86%	55.64%	37.38%	44.56%	55.79%	33.05%	40.37%	32.41%	38.04%	56.89%	52.60%	57.79%	56.80%	39.02%	32.52%	44.28%	43.04%	57.94%	47.65%	44.00%	64.29%	35.58%	57.14%	40.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	0	0	0	0	2	5	1	0	0	2	0	0	1	0	3	2	1	0	1	1	2	5	1	0	3	1	0	0	0	0	3	4	3	2	0	0	0	0	0	4	1					
		0.42%	0.00%	0.00%	0.00%	0.00%	0.56%	1.06%	0.79%	0.00%	0.00%	0.23%	0.00%	0.00%	0.55%	0.00%	0.71%	0.46%	1.10%	0.00%	0.25%	0.19%	0.68%	2.63%	0.85%	0.00%	2.07%	1.09%	0.00%	0.00%	0.00%	0.00%	0.35%	0.51%	0.39%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	2.29%	0.45%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
