Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																												
Дата голосования: 04.12.2011																																																												
																																																												
Наименование Избирательной комиссии:    Почепская																																																												
																																																												
Сводная таблица результатов выборов																																																												
																																																												
		Сумма	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	295	16	8	8	7	5	13	9	10	3	10	1	1	2	1	4	4	0	8	9	2	0	8	4	3	1	1	12	10	4	1	2	0	2	0	0	0	8	3	0	13	71	2	5	4	5	1	4	5	1	2	0	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	292	16	8	8	6	5	13	9	10	3	10	1	1	2	1	4	4	0	8	9	2	0	8	3	3	1	1	12	9	4	1	2	0	2	0	0	0	8	3	0	13	71	2	5	4	5	1	4	5	1	2	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	182	11	8	3	5	3	4	0	5	1	8	3	7	3	0	1	6	2	1	3	2	1	1	1	0	0	0	0	3	0	0	5	2	0	3	0	2	2	1	2	4	64	0	2	2	2	7	0	0	0	2	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	205	11	6	6	2	5	6	1	3	2	13	3	6	4	0	0	7	2	4	0	0	2	3	0	0	0	0	1	4	1	0	6	2	1	1	0	1	2	1	0	1	90	0	1	0	4	2	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2240	175	84	129	54	101	109	70	82	25	54	18	38	21	23	6	68	12	64	60	8	15	12	17	32	22	13	32	67	51	24	53	34	47	28	12	12	7	56	15	113	48	48	21	16	44	38	23	18	26	26	15	41	13					
		12.27%	17.36%	12.52%	14.79%	11.07%	14.85%	13.24%	9.63%	9.20%	9.26%	14.52%	14.75%	19.00%	13.55%	9.06%	4.55%	21.52%	13.48%	10.67%	15.96%	8.89%	9.68%	7.14%	13.08%	10.03%	12.29%	10.00%	15.17%	13.19%	15.27%	10.76%	14.36%	14.78%	11.81%	15.30%	15.19%	6.90%	7.14%	19.86%	16.30%	12.03%	5.93%	16.78%	9.29%	11.51%	9.57%	5.55%	10.04%	13.85%	15.12%	14.94%	18.75%	12.17%	6.95%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2466	99	78	126	52	88	114	91	87	39	48	9	42	26	21	13	39	6	84	44	6	22	33	26	59	24	22	31	86	61	51	61	45	27	36	9	16	7	36	12	114	184	21	22	17	71	117	21	20	8	30	9	44	12					
		13.51%	9.82%	11.62%	14.45%	10.66%	12.94%	13.85%	12.52%	9.76%	14.44%	12.90%	7.38%	21.00%	16.77%	8.27%	9.85%	12.34%	6.74%	14.00%	11.70%	6.67%	14.19%	19.64%	20.00%	18.50%	13.41%	16.92%	14.69%	16.93%	18.26%	22.87%	16.53%	19.57%	6.78%	19.67%	11.39%	9.20%	7.14%	12.77%	13.04%	12.14%	22.74%	7.34%	9.73%	12.23%	15.43%	17.08%	9.17%	15.38%	4.65%	17.24%	11.25%	13.06%	6.42%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	162	12	5	8	9	4	10	6	11	3	6	0	2	4	1	3	1	1	3	1	1	1	2	0	8	0	0	3	3	2	1	3	3	4	2	0	2	1	1	0	12	3	2	1	1	2	7	1	0	0	2	1	3	0					
		0.89%	1.19%	0.75%	0.92%	1.84%	0.59%	1.22%	0.83%	1.23%	1.11%	1.61%	0.00%	1.00%	2.58%	0.39%	2.27%	0.32%	1.12%	0.50%	0.27%	1.11%	0.65%	1.19%	0.00%	2.51%	0.00%	0.00%	1.42%	0.59%	0.60%	0.45%	0.81%	1.30%	1.01%	1.09%	0.00%	1.15%	1.02%	0.35%	0.00%	1.28%	0.37%	0.70%	0.44%	0.72%	0.43%	1.02%	0.44%	0.00%	0.00%	1.15%	1.25%	0.89%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4094	254	173	243	129	168	254	134	209	33	98	35	44	20	64	21	66	7	94	74	20	18	34	32	82	23	43	46	111	69	64	81	44	82	41	23	78	44	52	4	232	85	82	69	50	111	75	41	25	41	45	17	86	24					
		22.43%	25.20%	25.78%	27.87%	26.43%	24.71%	30.86%	18.43%	23.46%	12.22%	26.34%	28.69%	22.00%	12.90%	25.20%	15.91%	20.89%	7.87%	15.67%	19.68%	22.22%	11.61%	20.24%	24.62%	25.71%	12.85%	33.08%	21.80%	21.85%	20.66%	28.70%	21.95%	19.13%	20.60%	22.40%	29.11%	44.83%	44.90%	18.44%	4.35%	24.71%	10.51%	28.67%	30.53%	35.97%	24.13%	10.95%	17.90%	19.23%	23.84%	25.86%	21.25%	25.52%	12.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	219	16	15	10	5	17	14	10	16	1	5	3	3	0	1	1	1	1	8	5	1	0	5	0	3	0	2	2	9	6	5	6	3	1	4	0	0	0	3	1	8	12	4	0	1	2	2	1	1	3	0	2	0	0					
		1.20%	1.59%	2.24%	1.15%	1.02%	2.50%	1.70%	1.38%	1.80%	0.37%	1.34%	2.46%	1.50%	0.00%	0.39%	0.76%	0.32%	1.12%	1.33%	1.33%	1.11%	0.00%	2.98%	0.00%	0.94%	0.00%	1.54%	0.95%	1.77%	1.80%	2.24%	1.63%	1.30%	0.25%	2.19%	0.00%	0.00%	0.00%	1.06%	1.09%	0.85%	1.48%	1.40%	0.00%	0.72%	0.43%	0.29%	0.44%	0.77%	1.74%	0.00%	2.50%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8709	426	302	335	236	290	301	350	472	167	147	53	69	83	144	88	135	62	337	185	54	98	78	51	130	108	49	96	223	137	77	161	98	232	69	34	63	34	131	59	445	467	127	110	52	226	429	137	64	93	69	33	157	136					
		47.72%	42.26%	45.01%	38.42%	48.36%	42.65%	36.57%	48.14%	52.97%	61.85%	39.52%	43.44%	34.50%	53.55%	56.69%	66.67%	42.72%	69.66%	56.17%	49.20%	60.00%	63.23%	46.43%	39.23%	40.75%	60.34%	37.69%	45.50%	43.90%	41.02%	34.53%	43.63%	42.61%	58.29%	37.70%	43.04%	36.21%	34.69%	46.45%	64.13%	47.39%	57.73%	44.41%	48.67%	37.41%	49.13%	62.63%	59.83%	49.23%	54.07%	39.66%	41.25%	46.59%	72.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	6	2	2	0	0	2	2	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	2	0	0	1	3	0	0	0	2	0	3	1	1	1	0	0	5	6	0	1	1	1	4	0	1	1	0	1	3	0					
		0.32%	0.60%	0.30%	0.23%	0.00%	0.00%	0.24%	0.28%	0.11%	0.00%	0.27%	0.00%	0.50%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.77%	0.63%	0.00%	0.00%	0.47%	0.59%	0.00%	0.00%	0.00%	0.87%	0.00%	1.64%	1.27%	0.57%	1.02%	0.00%	0.00%	0.53%	0.74%	0.00%	0.44%	0.72%	0.22%	0.58%	0.00%	0.77%	0.58%	0.00%	1.25%	0.89%	0.00%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
