Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Цивильская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1771	91	80	130	30	20	5	35	60	50	15	30	30	50	15	40	25	25	50	25	50	40	59	25	30	30	30	15	15	50	15	60	20	20	20	30	55	30	10	20	50	15	35	21	25	170	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1300	74	55	105	22	5	2	23	35	44	11	30	27	34	11	19	7	13	16	16	40	17	55	25	26	6	20	3	7	12	13	46	20	1	17	11	52	26	5	20	50	10	35	21	21	167	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	651	36	147	62	16	3	10	8	11	11	4	8	9	15	5	12	6	4	2	9	4	6	52	44	18	1	8	4	5	4	7	7	5	4	7	4	8	9	9	8	14	4	10	3	6	17	5					
14	Число погашенных неиспользованных открепительных удостоверений	471	17	25	25	8	15	3	12	25	6	4	0	3	16	4	21	18	12	34	9	10	23	4	0	4	24	10	12	8	38	2	14	0	19	3	19	3	4	5	0	0	5	0	0	4	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	3	7	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	313	10	19	27	7	6	1	5	4	5	5	4	4	19	2	9	2	2	3	11	5	17	26	5	3	4	8	3	0	5	4	9	3	4	10	2	8	4	4	6	4	1	4	9	2	13	5					
		1.69%	0.64%	1.10%	1.50%	1.71%	2.99%	1.27%	2.19%	0.78%	1.71%	3.82%	2.53%	2.06%	2.44%	1.60%	1.69%	1.02%	1.12%	0.95%	2.58%	1.79%	4.20%	2.20%	2.24%	1.40%	1.91%	3.54%	3.09%	0.00%	1.52%	1.25%	2.37%	2.48%	2.74%	2.17%	0.89%	2.48%	1.61%	2.60%	3.75%	0.75%	0.50%	1.39%	6.34%	0.74%	1.13%	2.50%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	14	12	11	0	0	0	0	1	2	0	1	0	2	0	1	0	0	1	1	0	1	2	1	2	0	0	0	0	1	1	1	1	0	4	3	0	1	1	0	2	0	0	1	1	2	0					
		0.38%	0.90%	0.69%	0.61%	0.00%	0.00%	0.00%	0.00%	0.20%	0.68%	0.00%	0.63%	0.00%	0.26%	0.00%	0.19%	0.00%	0.00%	0.32%	0.23%	0.00%	0.25%	0.17%	0.45%	0.93%	0.00%	0.00%	0.00%	0.00%	0.30%	0.31%	0.26%	0.83%	0.00%	0.87%	1.34%	0.00%	0.40%	0.65%	0.00%	0.38%	0.00%	0.00%	0.70%	0.37%	0.17%	0.00%					
20	3.Политическая партия «Демократическая партия России»	32	3	5	1	0	1	1	1	0	0	0	0	0	1	0	4	1	0	0	2	0	1	0	0	2	0	1	1	1	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.17%	0.19%	0.29%	0.06%	0.00%	0.50%	1.27%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.75%	0.51%	0.00%	0.00%	0.47%	0.00%	0.25%	0.00%	0.00%	0.93%	0.00%	0.44%	1.03%	0.78%	0.00%	0.31%	0.00%	0.83%	1.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2342	202	238	272	52	16	6	60	78	29	12	14	14	108	25	82	28	17	34	54	29	39	161	8	22	19	15	11	5	19	28	66	9	30	71	35	41	34	20	15	69	21	38	13	19	147	17					
		12.68%	12.95%	13.77%	15.06%	12.68%	7.96%	7.59%	26.32%	15.26%	9.93%	9.16%	8.86%	7.22%	13.86%	20.00%	15.36%	14.29%	9.55%	10.79%	12.65%	10.39%	9.63%	13.63%	3.59%	10.23%	9.09%	6.64%	11.34%	3.88%	5.79%	8.75%	17.41%	7.44%	20.55%	15.40%	15.63%	12.69%	13.71%	12.99%	9.38%	12.95%	10.50%	13.19%	9.15%	6.99%	12.73%	8.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	2	7	7	0	0	1	0	2	0	0	0	0	1	0	1	0	1	1	2	0	0	1	1	1	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1					
		0.20%	0.13%	0.40%	0.39%	0.00%	0.00%	1.27%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.19%	0.00%	0.56%	0.32%	0.47%	0.00%	0.00%	0.08%	0.45%	0.47%	0.00%	0.44%	0.00%	0.00%	0.30%	0.31%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.17%	0.50%					
23	6.Политическая партия «Партия социальной справедливости»	34	1	7	3	2	0	0	1	3	1	0	0	0	1	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	2	0	0					
		0.18%	0.06%	0.40%	0.17%	0.49%	0.00%	0.00%	0.44%	0.59%	0.34%	0.00%	0.00%	0.00%	0.13%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.17%	0.45%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.26%	0.00%	0.68%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.50%	0.35%	0.00%	0.74%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2192	201	316	209	66	21	8	19	74	61	13	16	19	74	18	52	25	23	45	62	34	24	114	17	7	22	25	6	12	17	24	59	22	11	65	12	41	28	23	10	58	35	21	13	29	123	18					
		11.87%	12.88%	18.28%	11.57%	16.10%	10.45%	10.13%	8.33%	14.48%	20.89%	9.92%	10.13%	9.79%	9.50%	14.40%	9.74%	12.76%	12.92%	14.29%	14.52%	12.19%	5.93%	9.65%	7.62%	3.26%	10.53%	11.06%	6.19%	9.30%	5.18%	7.50%	15.57%	18.18%	7.53%	14.10%	5.36%	12.69%	11.29%	14.94%	6.25%	10.88%	17.50%	7.29%	9.15%	10.66%	10.65%	9.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1477	133	149	136	48	16	3	16	40	23	11	16	6	138	8	40	29	11	34	44	13	18	124	7	14	18	8	7	4	21	17	30	4	20	44	15	18	13	9	14	25	5	13	18	7	79	11					
		7.99%	8.53%	8.62%	7.53%	11.71%	7.96%	3.80%	7.02%	7.83%	7.88%	8.40%	10.13%	3.09%	17.72%	6.40%	7.49%	14.80%	6.18%	10.79%	10.30%	4.66%	4.44%	10.50%	3.14%	6.51%	8.61%	3.54%	7.22%	3.10%	6.40%	5.31%	7.92%	3.31%	13.70%	9.54%	6.70%	5.57%	5.24%	5.84%	8.75%	4.69%	2.50%	4.51%	12.68%	2.57%	6.84%	5.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	189	17	8	17	7	1	2	1	5	4	2	2	2	11	2	5	0	3	3	3	3	4	13	3	2	1	0	1	0	3	3	8	1	2	4	3	5	2	3	2	4	3	0	3	5	14	2					
		1.02%	1.09%	0.46%	0.94%	1.71%	0.50%	2.53%	0.44%	0.98%	1.37%	1.53%	1.27%	1.03%	1.41%	1.60%	0.94%	0.00%	1.69%	0.95%	0.70%	1.08%	0.99%	1.10%	1.35%	0.93%	0.48%	0.00%	1.03%	0.00%	0.91%	0.94%	2.11%	0.83%	1.37%	0.87%	1.34%	1.55%	0.81%	1.95%	1.25%	0.75%	1.50%	0.00%	2.11%	1.84%	1.21%	1.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11430	957	911	1090	216	137	57	119	297	163	87	97	143	411	67	333	111	115	181	244	188	294	708	177	159	142	163	64	104	253	232	191	80	74	252	152	207	162	91	108	361	130	207	82	203	765	145					
		61.88%	61.35%	52.69%	60.35%	52.68%	68.16%	72.15%	52.19%	58.12%	55.82%	66.41%	61.39%	73.71%	52.76%	53.60%	62.36%	56.63%	64.61%	57.46%	57.14%	67.38%	72.59%	59.95%	79.37%	73.95%	67.94%	72.12%	65.98%	80.62%	77.13%	72.50%	50.40%	66.12%	50.68%	54.66%	67.86%	64.09%	65.32%	59.09%	67.50%	67.73%	65.00%	71.88%	57.75%	74.63%	66.23%	72.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	7	8	7	1	0	0	1	2	3	0	2	0	1	1	1	0	0	5	1	1	1	6	0	2	2	3	2	1	4	2	0	0	1	2	1	0	0	1	0	3	0	0	0	0	3	1					
		0.41%	0.45%	0.46%	0.39%	0.24%	0.00%	0.00%	0.44%	0.39%	1.03%	0.00%	1.27%	0.00%	0.13%	0.80%	0.19%	0.00%	0.00%	1.59%	0.23%	0.36%	0.25%	0.51%	0.00%	0.93%	0.96%	1.33%	2.06%	0.78%	1.22%	0.63%	0.00%	0.00%	0.68%	0.43%	0.45%	0.00%	0.00%	0.65%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.26%	0.50%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
