Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Вачская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1203	48	41	11	12	17	8	8	20	100	49	25	37	18	21	80	11	49	21	26	49	61	10	3	9	38	47	14	85	113	72	100					
		11.11%	10.64%	7.18%	7.05%	10.81%	10.90%	7.14%	5.44%	11.36%	16.75%	13.42%	12.76%	8.41%	15.79%	13.29%	11.89%	7.14%	11.81%	13.21%	7.72%	7.99%	11.96%	10.87%	2.31%	9.57%	15.14%	11.01%	14.74%	11.79%	12.71%	10.23%	12.35%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1395	53	75	32	11	15	17	22	14	86	48	27	60	10	12	109	15	57	25	47	77	81	15	13	4	28	39	12	95	103	85	108					
		12.89%	11.75%	13.13%	20.51%	9.91%	9.62%	15.18%	14.97%	7.95%	14.41%	13.15%	13.78%	13.64%	8.77%	7.59%	16.20%	9.74%	13.73%	15.72%	13.95%	12.56%	15.88%	16.30%	10.00%	4.26%	11.16%	9.13%	12.63%	13.18%	11.59%	12.07%	13.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	2	5	2	1	2	1	0	1	4	1	1	3	0	0	4	2	4	0	1	4	7	0	0	0	0	1	0	10	10	11	7					
		0.78%	0.44%	0.88%	1.28%	0.90%	1.28%	0.89%	0.00%	0.57%	0.67%	0.27%	0.51%	0.68%	0.00%	0.00%	0.59%	1.30%	0.96%	0.00%	0.30%	0.65%	1.37%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	1.39%	1.12%	1.56%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3100	108	132	33	39	24	19	34	29	159	127	29	158	21	58	191	30	85	30	81	184	162	7	28	26	54	103	42	245	331	249	282					
		28.64%	23.95%	23.12%	21.15%	35.14%	15.38%	16.96%	23.13%	16.48%	26.63%	34.79%	14.80%	35.91%	18.42%	36.71%	28.38%	19.48%	20.48%	18.87%	24.04%	30.02%	31.76%	7.61%	21.54%	27.66%	21.51%	24.12%	44.21%	33.98%	37.23%	35.37%	34.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	151	6	9	2	1	2	0	1	2	14	6	3	2	3	1	7	2	2	2	9	11	3	1	0	1	1	8	1	13	14	6	18					
		1.40%	1.33%	1.58%	1.28%	0.90%	1.28%	0.00%	0.68%	1.14%	2.35%	1.64%	1.53%	0.45%	2.63%	0.63%	1.04%	1.30%	0.48%	1.26%	2.67%	1.79%	0.59%	1.09%	0.00%	1.06%	0.40%	1.87%	1.05%	1.80%	1.57%	0.85%	2.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4748	230	296	76	45	95	66	82	109	231	131	109	175	62	65	271	89	211	80	168	277	189	58	85	53	129	224	25	256	308	268	285					
		43.87%	50.99%	51.84%	48.72%	40.54%	60.90%	58.93%	55.78%	61.93%	38.69%	35.89%	55.61%	39.77%	54.39%	41.14%	40.27%	57.79%	50.84%	50.31%	49.85%	45.19%	37.06%	63.04%	65.38%	56.38%	51.39%	52.46%	26.32%	35.51%	34.65%	38.07%	35.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	0	1	0	0	0	0	0	0	3	1	1	0	0	1	1	1	2	1	1	1	2	0	0	0	1	1	0	5	3	6	4					
		0.33%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.27%	0.51%	0.00%	0.00%	0.63%	0.15%	0.65%	0.48%	0.63%	0.30%	0.16%	0.39%	0.00%	0.00%	0.00%	0.40%	0.23%	0.00%	0.69%	0.34%	0.85%	0.49%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
