Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Шелеховская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828					
		27.36%	25.00%	25.35%	24.94%	27.70%	26.33%	25.56%	24.56%	25.71%	22.47%	23.98%	25.17%	26.39%	27.08%	25.13%	26.47%	28.57%	25.11%	27.85%	35.43%	31.49%	28.42%	30.39%	41.02%	34.88%	34.62%	30.79%	23.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	140	1	2	4	3	10	8	5	4	8	7	12	7	6	4	8	5	10	4	8	4	2	1	7	3	2	2	3					
		0.67%	0.27%	0.25%	0.48%	0.33%	1.21%	0.72%	0.68%	0.41%	0.89%	0.65%	0.92%	0.60%	0.59%	0.42%	0.71%	0.64%	1.15%	0.52%	1.32%	0.71%	0.30%	0.23%	0.83%	0.60%	0.85%	0.56%	2.24%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
