Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Спировская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003					
		0.44%	0.69%	0.21%	0.23%	0.70%	0.43%	0.23%	0.0%	0.0%	1.61%	1.67%	0.0%	1.19%	0.52%	0.63%	0.0%	0.52%	1.16%	0.28%	0.0%	0.43%	0.60%	0.77%	0.49%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	9	6	3	5	6	0	6	2	0	0	1	0	1	1	1	1	1	2	0	0	2	1	0	0					
		0.71%	2.08%	1.27%	0.69%	1.17%	1.31%	0.0%	1.14%	1.08%	0.0%	0.0%	0.40%	0.0%	0.26%	0.63%	0.53%	0.52%	1.16%	0.56%	0.0%	0.0%	0.60%	0.38%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	1	1	0	0	1	2	0	2	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.23%	0.21%	0.0%	0.0%	0.21%	0.46%	0.0%	1.08%	0.0%	0.66%	0.0%	0.0%	0.26%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	4	0	2	0	2	2	0	2	0	0	2	0	2	0	1	1	0	0	0	0	0	1	0	2					
		0.31%	0.92%	0.0%	0.46%	0.0%	0.43%	0.46%	0.0%	1.08%	0.0%	0.0%	0.81%	0.0%	0.52%	0.0%	0.53%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.63%					
27	"10. ""Аграрная партия России"""	437	24	25	21	14	10	12	19	7	2	18	9	14	23	6	9	25	11	13	3	39	43	47	19	24					
		6.54%	5.55%	5.30%	4.88%	3.30%	2.19%	2.80%	3.62%	3.80%	3.22%	6.02%	3.67%	16.66%	6.05%	3.82%	4.78%	13.15%	12.79%	3.65%	2.15%	16.95%	13.06%	18.14%	9.40%	19.67%					
28	"11. ""Истинные патриоты России"""	37	2	0	1	0	1	1	0	3	0	0	0	0	3	2	9	4	1	0	8	1	1	0	0	0					
		0.55%	0.46%	0.0%	0.23%	0.0%	0.21%	0.23%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.78%	1.27%	4.78%	2.10%	1.16%	0.0%	5.75%	0.43%	0.30%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	3	8	4	1	9	7	9	1	1	1	3	1	2	1	1	1	3	3	1	1	3	2	2	0					
		1.01%	0.69%	1.69%	0.93%	0.23%	1.97%	1.63%	1.71%	0.54%	1.61%	0.33%	1.22%	1.19%	0.52%	0.63%	0.53%	0.52%	3.48%	0.84%	0.71%	0.43%	0.91%	0.77%	0.99%	0.0%					
30	"13. ""Демократическая партия России"""	21	2	1	1	0	0	1	1	0	4	0	1	0	1	0	0	0	0	2	0	1	6	0	0	0					
		0.31%	0.46%	0.21%	0.23%	0.0%	0.0%	0.23%	0.19%	0.0%	6.45%	0.0%	0.40%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.43%	1.82%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	4	1	1	2	2	0	2	1	2	2	0	3	0	0	1	0	2	0	0	0	3	2	0					
		0.43%	0.23%	0.84%	0.23%	0.23%	0.43%	0.46%	0.0%	1.08%	1.61%	0.66%	0.81%	0.0%	0.78%	0.0%	0.0%	0.52%	0.0%	0.56%	0.0%	0.0%	0.0%	1.15%	0.99%	0.0%					
32	"15. ""Партия СЛОН"""	37	6	9	2	0	3	0	6	1	0	2	1	0	0	0	1	0	0	1	2	0	0	1	2	0					
		0.55%	1.38%	1.91%	0.46%	0.0%	0.65%	0.0%	1.14%	0.54%	0.0%	0.66%	0.40%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.28%	1.43%	0.0%	0.0%	0.38%	0.99%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	431	48	44	33	22	43	37	48	6	3	20	11	7	13	11	10	5	4	32	5	6	7	3	6	7					
		6.45%	11.11%	9.34%	7.67%	5.18%	9.42%	8.64%	9.16%	3.26%	4.83%	6.68%	4.48%	8.33%	3.42%	7.00%	5.31%	2.63%	4.65%	8.98%	3.59%	2.60%	2.12%	1.15%	2.97%	5.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	6	1	1	2	0	0	2	0	1	1	0	4	0	2	0	1	1	1	3	0	1	0	1					
		0.43%	0.23%	1.27%	0.23%	0.23%	0.43%	0.0%	0.0%	1.08%	0.0%	0.33%	0.40%	0.0%	1.05%	0.0%	1.06%	0.0%	1.16%	0.28%	0.71%	1.30%	0.0%	0.38%	0.0%	0.81%					
35	"18. ""ЛДПР"""	898	68	71	78	73	60	55	72	29	10	57	35	10	52	18	27	23	8	51	9	14	18	29	14	17					
		13.44%	15.74%	15.07%	18.13%	17.21%	13.15%	12.85%	13.74%	15.76%	16.12%	19.06%	14.28%	11.90%	13.68%	11.46%	14.36%	12.10%	9.30%	14.32%	6.47%	6.08%	5.47%	11.19%	6.93%	13.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	154	12	9	7	14	12	5	20	6	1	3	5	1	10	4	5	7	4	13	1	0	4	6	3	2					
		2.30%	2.77%	1.91%	1.62%	3.30%	2.63%	1.16%	3.81%	3.26%	1.61%	1.00%	2.04%	1.19%	2.63%	2.54%	2.65%	3.68%	4.65%	3.65%	0.71%	0.0%	1.21%	2.31%	1.48%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	2798	153	173	172	194	175	182	212	71	21	112	125	26	170	79	78	77	35	147	72	120	165	103	103	33					
		41.90%	35.41%	36.73%	40.0%	45.75%	38.37%	42.52%	40.45%	38.58%	33.87%	37.45%	51.02%	30.95%	44.73%	50.31%	41.48%	40.52%	40.69%	41.29%	51.79%	52.17%	50.15%	39.76%	50.99%	27.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	2	0	0	0	1	4	0	0	1	0	0	2	0	0	0	1	1	0	0	1	2	1	0					
		0.23%	0.0%	0.42%	0.0%	0.0%	0.0%	0.23%	0.76%	0.0%	0.0%	0.33%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	1.16%	0.28%	0.0%	0.0%	0.30%	0.77%	0.49%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	1	3	1	0	4	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0					
		0.22%	0.0%	0.21%	0.69%	0.23%	0.0%	0.93%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.53%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	545	40	37	31	32	49	35	37	15	6	21	15	10	32	12	16	16	5	39	11	6	28	30	18	4					
		8.16%	9.25%	7.85%	7.20%	7.54%	10.74%	8.17%	7.06%	8.15%	9.67%	7.02%	6.12%	11.90%	8.42%	7.64%	8.51%	8.42%	5.81%	10.95%	7.91%	2.60%	8.51%	11.58%	8.91%	3.27%					
																															
41	Против всех	184	13	19	12	13	11	14	8	11	3	12	6	2	5	2	5	6	1	9	2	2	6	10	4	8					
		2.75%	3.00%	4.03%	2.79%	3.06%	2.41%	3.27%	1.52%	5.97%	4.83%	4.01%	2.44%	2.38%	1.31%	1.27%	2.65%	3.15%	1.16%	2.52%	1.43%	0.86%	1.82%	3.86%	1.98%	6.55%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
