Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Кикнурская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
		1.26%	0.47%	1.24%	0.82%	1.15%	1.11%	0.35%	3.79%	0.60%	0.90%	1.56%	0.86%	0.0%	0.0%	1.43%	0.63%	1.78%	1.81%	0.0%	4.09%	5.66%	2.22%	1.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	3	1	4	0	2	1	1	0	0	1	0	2	0	0	0	0	2	1	0	0	2					
		0.34%	0.15%	0.34%	0.20%	0.57%	0.0%	0.71%	0.29%	0.60%	0.0%	0.0%	0.86%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.73%	0.58%	0.0%	0.0%	1.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	2	5	2	2	1	0	3	1	1	1	1	0	0	1	0	0	0	2	0	0	0	1					
		0.38%	0.31%	0.56%	0.41%	0.28%	0.55%	0.0%	0.87%	0.60%	0.90%	0.31%	0.86%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.61%					
25	"8. ""Народно-республиканская партия России"""	20	0	2	1	2	0	0	0	0	1	3	1	0	0	1	2	1	0	2	1	0	1	2					
		0.33%	0.0%	0.22%	0.20%	0.28%	0.0%	0.0%	0.0%	0.0%	0.90%	0.93%	0.86%	0.0%	0.0%	0.28%	1.26%	1.78%	0.0%	0.73%	0.58%	0.0%	0.44%	1.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	6	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0					
		0.18%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1076	71	87	50	95	36	109	78	13	28	89	17	21	25	44	33	13	31	90	33	20	43	50					
		17.91%	11.19%	9.87%	10.30%	13.74%	20.0%	39.06%	22.74%	7.83%	25.22%	27.81%	14.65%	16.15%	21.92%	12.64%	20.88%	23.21%	28.18%	33.08%	19.29%	37.73%	19.11%	30.86%					
28	"11. ""Истинные патриоты России"""	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.03%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	4	6	5	7	1	3	8	2	2	5	1	2	1	3	2	1	0	3	2	0	2	2					
		1.03%	0.63%	0.68%	1.03%	1.01%	0.55%	1.07%	2.33%	1.20%	1.80%	1.56%	0.86%	1.53%	0.87%	0.86%	1.26%	1.78%	0.0%	1.10%	1.16%	0.0%	0.88%	1.23%					
30	"13. ""Демократическая партия России"""	20	4	7	0	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1					
		0.33%	0.63%	0.79%	0.0%	0.28%	0.0%	0.35%	0.29%	0.0%	0.0%	0.31%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.44%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	4	0	1	0	0	0	0	1	4	0	1	0	1	0	0	1	0	1	0	2	0					
		0.28%	0.15%	0.45%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.90%	1.25%	0.0%	0.76%	0.0%	0.28%	0.0%	0.0%	0.90%	0.0%	0.58%	0.0%	0.88%	0.0%					
32	"15. ""Партия СЛОН"""	9	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	1	0					
		0.14%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.58%	0.0%	0.44%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	344	23	67	24	37	18	16	26	14	20	16	5	9	1	21	10	2	5	4	0	0	15	11					
		5.72%	3.62%	7.60%	4.94%	5.35%	10.0%	5.73%	7.58%	8.43%	18.01%	5.0%	4.31%	6.92%	0.87%	6.03%	6.32%	3.57%	4.54%	1.47%	0.0%	0.0%	6.66%	6.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	2	2	0	1	0	2	0	2	0	3	1	1	2	8	1	0	0	0	0	0	1	2					
		0.46%	0.31%	0.22%	0.0%	0.14%	0.0%	0.71%	0.0%	1.20%	0.0%	0.93%	0.86%	0.76%	1.75%	2.29%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	1.23%					
35	"18. ""ЛДПР"""	792	103	128	63	85	27	22	38	30	6	18	11	41	20	59	21	10	6	22	20	4	41	17					
		13.18%	16.24%	14.52%	12.98%	12.30%	15.0%	7.88%	11.07%	18.07%	5.40%	5.62%	9.48%	31.53%	17.54%	16.95%	13.29%	17.85%	5.45%	8.08%	11.69%	7.54%	18.22%	10.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	27	35	16	40	2	10	7	4	4	7	3	4	3	10	1	1	0	6	5	0	7	5					
		3.28%	4.25%	3.97%	3.29%	5.78%	1.11%	3.58%	2.04%	2.40%	3.60%	2.18%	2.58%	3.07%	2.63%	2.87%	0.63%	1.78%	0.0%	2.20%	2.92%	0.0%	3.11%	3.08%					
37	"20. ""Политическая партия ""Единая Россия"""	1557	196	282	140	214	66	38	47	53	13	68	34	20	24	97	38	8	15	50	60	13	56	25					
		25.92%	30.91%	32.00%	28.86%	30.96%	36.66%	13.62%	13.70%	31.92%	11.71%	21.25%	29.31%	15.38%	21.05%	27.87%	24.05%	14.28%	13.63%	18.38%	35.08%	24.52%	24.88%	15.43%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0					
		0.09%	0.31%	0.11%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	2	4	3	1	0	2	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0					
		0.31%	0.31%	0.45%	0.61%	0.14%	0.0%	0.71%	0.87%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.28%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1141	130	178	127	134	16	54	76	28	18	46	25	17	22	49	22	13	35	67	22	5	29	28					
		19.00%	20.50%	20.20%	26.18%	19.39%	8.88%	19.35%	22.15%	16.86%	16.21%	14.37%	21.55%	13.07%	19.29%	14.08%	13.92%	23.21%	31.81%	24.63%	12.86%	9.43%	12.88%	17.28%					
																													
41	Против всех	159	25	16	11	19	2	4	8	7	3	5	11	3	1	5	14	2	7	7	3	0	4	2					
		2.64%	3.94%	1.81%	2.26%	2.74%	1.11%	1.43%	2.33%	4.21%	2.70%	1.56%	9.48%	2.30%	0.87%	1.43%	8.86%	3.57%	6.36%	2.57%	1.75%	0.0%	1.77%	1.23%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
