Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Собинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	398	9	2	2	2	8	11	8	6	2	2	2	2	14	16	20	6	2	3	2	11	2	10	16	9	21	12	20	15	15	20	34	20	28	30	16	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	376	6	2	2	2	8	9	8	4	2	2	2	2	13	16	18	6	2	3	2	10	2	10	13	9	18	12	19	12	15	20	34	20	28	30	15	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	312	16	2	1	4	3	8	2	2	4	3	28	3	10	9	8	4	2	5	4	2	6	0	10	7	10	9	9	7	4	6	21	5	3	18	9	0	68					
14	Число погашенных неиспользованных открепительных удостоверений	22	3	0	0	0	0	2	0	2	0	0	0	0	1	0	2	0	0	0	0	1	0	0	3	0	3	0	1	3	0	0	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	156	0	0	1	0	3	1	0	0	1	0	0	0	3	3	0	0	0	1	0	0	0	0	12	11	8	7	8	10	17	7	15	16	4	20	8	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4177	67	64	41	32	130	123	68	22	50	49	41	13	204	310	213	118	27	76	21	82	23	51	121	147	144	157	155	152	136	125	260	245	223	232	192	45	18					
		22.84%	18.26%	18.44%	19.52%	15.46%	20.90%	23.56%	18.48%	15.49%	22.62%	19.68%	16.53%	15.85%	22.64%	31.93%	28.71%	19.41%	19.15%	22.89%	20.79%	21.52%	14.47%	20.08%	24.49%	24.50%	21.02%	20.69%	22.37%	23.94%	19.57%	22.98%	28.02%	26.95%	26.80%	23.06%	24.58%	15.00%	7.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2882	49	37	28	37	120	94	79	24	46	37	37	16	185	156	125	135	15	43	11	59	21	46	66	84	102	94	107	83	88	69	132	165	129	174	132	48	9					
		15.76%	13.35%	10.66%	13.33%	17.87%	19.29%	18.01%	21.47%	16.90%	20.81%	14.86%	14.92%	19.51%	20.53%	16.07%	16.85%	22.20%	10.64%	12.95%	10.89%	15.49%	13.21%	18.11%	13.36%	14.00%	14.89%	12.38%	15.44%	13.07%	12.66%	12.68%	14.22%	18.15%	15.50%	17.30%	16.90%	16.00%	3.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	189	1	2	0	1	14	5	3	3	2	2	2	2	5	11	7	7	3	4	1	4	4	0	7	6	7	14	6	5	7	4	6	16	1	10	11	2	4					
		1.03%	0.27%	0.58%	0.00%	0.48%	2.25%	0.96%	0.82%	2.11%	0.90%	0.80%	0.81%	2.44%	0.55%	1.13%	0.94%	1.15%	2.13%	1.20%	0.99%	1.05%	2.52%	0.00%	1.42%	1.00%	1.02%	1.84%	0.87%	0.79%	1.01%	0.74%	0.65%	1.76%	0.12%	0.99%	1.41%	0.67%	1.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3645	37	60	55	31	131	104	64	25	41	45	35	7	275	288	195	78	15	75	24	65	16	36	83	126	115	129	163	103	129	118	179	159	171	226	163	55	24					
		19.93%	10.08%	17.29%	26.19%	14.98%	21.06%	19.92%	17.39%	17.61%	18.55%	18.07%	14.11%	8.54%	30.52%	29.66%	26.28%	12.83%	10.64%	22.59%	23.76%	17.06%	10.06%	14.17%	16.80%	21.00%	16.79%	16.99%	23.52%	16.22%	18.56%	21.69%	19.29%	17.49%	20.55%	22.47%	20.87%	18.33%	9.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	518	9	5	4	2	17	10	4	5	3	5	7	1	26	38	33	6	1	8	0	9	1	6	23	21	14	29	23	22	20	14	22	26	33	32	27	6	6					
		2.83%	2.45%	1.44%	1.90%	0.97%	2.73%	1.92%	1.09%	3.52%	1.36%	2.01%	2.82%	1.22%	2.89%	3.91%	4.45%	0.99%	0.71%	2.41%	0.00%	2.36%	0.63%	2.36%	4.66%	3.50%	2.04%	3.82%	3.32%	3.46%	2.88%	2.57%	2.37%	2.86%	3.97%	3.18%	3.46%	2.00%	2.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6417	199	170	79	101	191	180	142	62	75	107	123	41	190	145	152	252	79	114	42	158	91	110	182	192	292	324	224	257	291	199	309	275	262	305	232	126	144					
		35.09%	54.22%	48.99%	37.62%	48.79%	30.71%	34.48%	38.59%	43.66%	33.94%	42.97%	49.60%	50.00%	21.09%	14.93%	20.49%	41.45%	56.03%	34.34%	41.58%	41.47%	57.23%	43.31%	36.84%	32.00%	42.63%	42.69%	32.32%	40.47%	41.87%	36.58%	33.30%	30.25%	31.49%	30.32%	29.71%	42.00%	57.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	113	2	2	2	2	10	0	2	1	1	1	0	1	5	6	2	3	0	5	0	1	1	3	5	6	2	6	4	4	5	2	5	4	2	7	3	7	1					
		0.62%	0.54%	0.58%	0.95%	0.97%	1.61%	0.00%	0.54%	0.70%	0.45%	0.40%	0.00%	1.22%	0.55%	0.62%	0.27%	0.49%	0.00%	1.51%	0.00%	0.26%	0.63%	1.18%	1.01%	1.00%	0.29%	0.79%	0.58%	0.63%	0.72%	0.37%	0.54%	0.44%	0.24%	0.70%	0.38%	2.33%	0.40%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
