Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Ахтынская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	37	0	0	0	0	4	1	0	0	3	2	0	0	0	7	2	1	0	0	2	0	0	1	0	1	4	0	0	2	0	0	7	0					
		0.25%	0.00%	0.00%	0.00%	0.00%	1.19%	1.14%	0.00%	0.00%	0.55%	1.25%	0.00%	0.00%	0.00%	0.80%	0.24%	0.17%	0.00%	0.00%	0.23%	0.00%	0.00%	0.25%	0.00%	0.87%	0.77%	0.00%	0.00%	0.26%	0.00%	0.00%	1.08%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1466	20	319	0	70	58	19	248	38	67	69	12	0	19	54	6	6	22	20	128	70	1	36	28	5	5	0	15	43	7	28	21	32					
		10.00%	4.45%	28.43%	0.00%	8.85%	17.26%	21.59%	30.06%	4.82%	12.23%	43.13%	9.30%	0.00%	5.99%	6.17%	0.73%	1.03%	11.00%	4.88%	14.43%	12.50%	1.33%	8.93%	9.03%	4.35%	0.97%	0.00%	7.69%	5.60%	16.28%	4.90%	3.25%	16.41%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	0	34	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.25%	0.00%	3.03%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	13	2	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0					
		0.09%	0.45%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.13%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.87%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	425	0	0	0	51	36	0	0	5	150	0	11	0	0	5	2	0	0	4	2	3	0	0	0	2	0	70	0	0	0	41	43	0					
		2.90%	0.00%	0.00%	0.00%	6.45%	10.71%	0.00%	0.00%	0.63%	27.37%	0.00%	8.53%	0.00%	0.00%	0.57%	0.24%	0.00%	0.00%	0.98%	0.23%	0.54%	0.00%	0.00%	0.00%	1.74%	0.00%	93.33%	0.00%	0.00%	0.00%	7.17%	6.66%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	74	0	0	0	0	8	3	0	22	6	4	0	0	0	3	2	4	0	2	3	3	0	2	0	2	4	0	0	1	0	0	5	0					
		0.50%	0.00%	0.00%	0.00%	0.00%	2.38%	3.41%	0.00%	2.79%	1.09%	2.50%	0.00%	0.00%	0.00%	0.34%	0.24%	0.68%	0.00%	0.49%	0.34%	0.54%	0.00%	0.50%	0.00%	1.74%	0.77%	0.00%	0.00%	0.13%	0.00%	0.00%	0.77%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12514	427	756	514	670	224	59	577	710	311	82	104	337	290	806	806	574	178	384	751	484	74	350	282	104	502	4	180	717	36	503	560	158					
		85.37%	95.10%	67.38%	10.00%	84.70%	66.67%	67.05%	69.94%	90.10%	56.75%	51.25%	80.62%	99.12%	91.48%	92.11%	98.29%	98.12%	89.00%	93.66%	84.67%	86.43%	98.67%	86.85%	90.97%	90.43%	97.10%	5.33%	92.31%	93.36%	83.72%	87.94%	86.69%	81.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	0	0	0	0	1	0	0	0	2	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.36%	0.63%	0.00%	0.00%	1.58%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	2.05%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
