Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Токаревская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	15	5	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0					
14	Число погашенных открепительных удостоверений	138	9	10	5	7	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	9	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	166	5	5	22	4	2	3	1	4	4	4	4	4	9	3	6	5	5	2	3	3	7	1	5	20	3	4	10	3	14	1					
		1.63%	0.73%	1.65%	2.42%	0.51%	0.85%	0.8%	0.66%	1.84%	1.30%	0.83%	3.03%	1.25%	2.81%	0.75%	2.18%	1.74%	3.37%	0.63%	0.65%	1.36%	5.46%	0.58%	2.30%	5.47%	1.62%	3.70%	2.11%	1.22%	2.38%	0.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	1	6	4	10	1	1	0	1	3	7	0	0	1	0	0	2	1	6	1	1	0	0	0	3	0	1	3	1	5	5					
		0.62%	0.14%	1.98%	0.44%	1.29%	0.42%	0.26%	0.0%	0.46%	0.97%	1.45%	0.0%	0.0%	0.31%	0.0%	0.0%	0.69%	0.67%	1.91%	0.21%	0.45%	0.0%	0.0%	0.0%	0.82%	0.0%	0.92%	0.63%	0.40%	0.85%	1.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	870	56	15	98	76	16	25	15	10	23	29	6	39	20	20	31	32	17	27	29	39	8	10	48	36	20	13	20	44	15	33					
		8.55%	8.21%	4.95%	10.81%	9.80%	6.83%	6.66%	10.0%	4.60%	7.49%	6.02%	4.54%	12.22%	6.25%	5.0%	11.31%	11.14%	11.48%	8.59%	6.31%	17.72%	6.25%	5.88%	22.11%	9.86%	10.81%	12.03%	4.23%	17.95%	2.55%	8.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	102	13	3	10	17	2	2	1	2	2	1	0	4	3	2	4	1	2	3	1	4	1	0	1	8	3	1	5	0	5	1					
		1.00%	1.90%	0.99%	1.10%	2.19%	0.85%	0.53%	0.66%	0.92%	0.65%	0.20%	0.0%	1.25%	0.93%	0.5%	1.45%	0.34%	1.35%	0.95%	0.21%	1.81%	0.78%	0.0%	0.46%	2.19%	1.62%	0.92%	1.05%	0.0%	0.85%	0.25%					
22	"5. ""За Русь Святую"""	61	4	3	8	2	2	0	0	0	0	2	0	0	2	2	2	0	1	2	0	0	0	1	0	4	0	3	13	5	4	1					
		0.59%	0.58%	0.99%	0.88%	0.25%	0.85%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.62%	0.5%	0.72%	0.0%	0.67%	0.63%	0.0%	0.0%	0.0%	0.58%	0.0%	1.09%	0.0%	2.77%	2.75%	2.04%	0.68%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	1	0	1	0	1	0	0	1	1	0	1	0	0	2	0	0	1	2	0	1	0	0	4	1	1	0	1	3	0					
		0.22%	0.14%	0.33%	0.0%	0.12%	0.0%	0.26%	0.0%	0.0%	0.32%	0.20%	0.0%	0.31%	0.0%	0.0%	0.72%	0.0%	0.0%	0.31%	0.43%	0.0%	0.78%	0.0%	0.0%	1.09%	0.54%	0.92%	0.0%	0.40%	0.51%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	2	1	3	2	1	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.15%	0.29%	0.33%	0.33%	0.25%	0.42%	0.0%	0.0%	0.46%	0.32%	0.41%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	2	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2	0	2	1					
		0.14%	0.29%	0.0%	0.11%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.20%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.42%	0.0%	0.34%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	1	3	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.11%	0.14%	0.33%	0.33%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.31%	0.0%	0.25%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.40%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	979	26	28	54	55	12	62	7	39	16	43	3	31	31	130	51	21	14	34	30	18	18	12	13	13	22	6	32	16	69	73					
		9.62%	3.81%	9.24%	5.96%	7.09%	5.12%	16.53%	4.66%	17.97%	5.21%	8.93%	2.27%	9.71%	9.68%	32.5%	18.61%	7.31%	9.45%	10.82%	6.53%	8.18%	14.06%	7.05%	5.99%	3.56%	11.89%	5.55%	6.77%	6.53%	11.73%	18.86%					
28	"11. ""Истинные патриоты России"""	11	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	2	0	0	1	0					
		0.10%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.78%	0.0%	0.92%	0.27%	0.0%	1.85%	0.0%	0.0%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	4	0	5	0	1	3	2	1	3	0	0	0	7	3	0	0	0	1	0	3	0	1	0	1	3	0	5	0	1	2					
		0.45%	0.58%	0.0%	0.55%	0.0%	0.42%	0.8%	1.33%	0.46%	0.97%	0.0%	0.0%	0.0%	2.18%	0.75%	0.0%	0.0%	0.0%	0.31%	0.0%	1.36%	0.0%	0.58%	0.0%	0.27%	1.62%	0.0%	1.05%	0.0%	0.17%	0.51%					
30	"13. ""Демократическая партия России"""	18	1	2	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	2	2	1	2	1	0	0	1	0	0					
		0.17%	0.14%	0.66%	0.0%	0.0%	0.42%	0.0%	0.66%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.31%	0.21%	0.0%	1.56%	1.17%	0.46%	0.54%	0.54%	0.0%	0.0%	0.40%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	1	0	1	1	0	0	0	1	0	0	0	4	0	1	1	0	0	0	0	0	1	0	0	1	4	0	2	0					
		0.17%	0.0%	0.0%	0.11%	0.0%	0.42%	0.26%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	1.0%	0.0%	0.34%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.92%	0.84%	0.0%	0.34%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.5%	0.0%	0.0%	0.67%	0.0%	0.21%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	427	40	23	51	49	12	23	3	5	10	22	6	11	10	15	7	8	5	14	20	6	3	8	4	4	7	3	14	11	17	16					
		4.19%	5.86%	7.59%	5.62%	6.32%	5.12%	6.13%	2.0%	2.30%	3.25%	4.57%	4.54%	3.44%	3.12%	3.75%	2.55%	2.78%	3.37%	4.45%	4.35%	2.72%	2.34%	4.70%	1.84%	1.09%	3.78%	2.77%	2.96%	4.48%	2.89%	4.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	0	2	1	1	1	3	1	1	0	2	1	0	1	0	3	1	0	0	3	1	0	1	1	1	0	1	8	0	3	2					
		0.38%	0.0%	0.66%	0.11%	0.12%	0.42%	0.8%	0.66%	0.46%	0.0%	0.41%	0.75%	0.0%	0.31%	0.0%	1.09%	0.34%	0.0%	0.0%	0.65%	0.45%	0.0%	0.58%	0.46%	0.27%	0.0%	0.92%	1.69%	0.0%	0.51%	0.51%					
35	"18. ""ЛДПР"""	892	55	41	75	61	29	24	8	19	28	32	19	29	21	33	29	33	11	30	42	19	18	21	16	21	15	5	41	20	52	45					
		8.77%	8.06%	13.53%	8.27%	7.87%	12.39%	6.4%	5.33%	8.75%	9.12%	6.65%	14.39%	9.09%	6.56%	8.25%	10.58%	11.49%	7.43%	9.55%	9.15%	8.63%	14.06%	12.35%	7.37%	5.75%	8.10%	4.62%	8.68%	8.16%	8.84%	11.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	129	11	2	15	6	3	4	3	3	7	4	0	2	3	7	3	3	1	1	10	1	2	1	7	8	1	1	4	2	8	6					
		1.26%	1.61%	0.66%	1.65%	0.77%	1.28%	1.06%	2.0%	1.38%	2.28%	0.83%	0.0%	0.62%	0.93%	1.75%	1.09%	1.04%	0.67%	0.31%	2.17%	0.45%	1.56%	0.58%	3.22%	2.19%	0.54%	0.92%	0.84%	0.81%	1.36%	1.55%					
37	"20. ""Политическая партия ""Единая Россия"""	3934	185	101	306	246	101	145	82	45	151	254	68	118	154	134	64	139	72	97	137	84	35	88	92	190	75	48	236	98	260	129					
		38.69%	27.12%	33.33%	33.77%	31.74%	43.16%	38.66%	54.66%	20.73%	49.18%	52.80%	51.51%	36.99%	48.12%	33.5%	23.35%	48.43%	48.64%	30.89%	29.84%	38.18%	27.34%	51.76%	42.39%	52.05%	40.54%	44.44%	50.0%	40.0%	44.21%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	0	1	1	0	0	0	0	1	2	0	0	1	0	3	1	0	1	0	1	1	1	0	2	0	0	0	0	1	0					
		0.18%	0.29%	0.0%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.32%	0.41%	0.0%	0.0%	0.31%	0.0%	1.09%	0.34%	0.0%	0.31%	0.0%	0.45%	0.78%	0.58%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	1	1	5	2	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.14%	0.14%	0.33%	0.55%	0.25%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.17%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1811	216	60	190	203	25	64	18	77	44	49	15	61	45	22	60	21	6	73	160	32	30	13	18	29	30	12	53	31	99	55					
		17.81%	31.67%	19.80%	20.97%	26.19%	10.68%	17.06%	12.0%	35.48%	14.33%	10.18%	11.36%	19.12%	14.06%	5.5%	21.89%	7.31%	4.05%	23.24%	34.85%	14.54%	23.43%	7.64%	8.29%	7.94%	16.21%	11.11%	11.22%	12.65%	16.83%	14.21%					
																																					
41	Против всех	275	28	8	34	25	11	10	5	8	6	13	1	6	10	15	3	7	5	14	11	8	0	1	4	6	0	1	6	5	17	7					
		2.70%	4.10%	2.64%	3.75%	3.22%	4.70%	2.66%	3.33%	3.68%	1.95%	2.70%	0.75%	1.88%	3.12%	3.75%	1.09%	2.43%	3.37%	4.45%	2.39%	3.63%	0.0%	0.58%	1.84%	1.64%	0.0%	0.92%	1.27%	2.04%	2.89%	1.80%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
