Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Североуральская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2567	УИК №2568	УИК №2615	УИК №2616	УИК №2617	УИК №2618					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7341	326	406	434	408	428	343	370	356	323	322	229	88	240	416	453	269	196	27	33	267	377	51	42	409	386	142					
		33.34%	31.38%	34.91%	36.84%	35.17%	37.78%	31.32%	32.57%	33.52%	33.82%	32.96%	42.02%	41.31%	30.57%	35.19%	33.88%	27.85%	23.70%	20.15%	34.38%	27.84%	32.81%	21.07%	30.88%	33.83%	41.42%	34.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3106	146	146	150	131	158	137	152	151	139	122	61	38	145	207	207	131	171	13	16	145	181	32	18	126	104	79					
		14.10%	14.05%	12.55%	12.73%	11.29%	13.95%	12.51%	13.38%	14.22%	14.55%	12.49%	11.19%	17.84%	18.47%	17.51%	15.48%	13.56%	20.68%	9.70%	16.67%	15.12%	15.75%	13.22%	13.24%	10.42%	11.16%	19.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	187	14	6	6	8	10	14	13	5	9	11	6	0	6	9	11	4	6	5	1	13	10	4	0	7	6	3					
		0.85%	1.35%	0.52%	0.51%	0.69%	0.88%	1.28%	1.14%	0.47%	0.94%	1.13%	1.10%	0.00%	0.76%	0.76%	0.82%	0.41%	0.73%	3.73%	1.04%	1.36%	0.87%	1.65%	0.00%	0.58%	0.64%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3489	187	188	206	192	179	196	204	178	156	172	66	17	91	162	194	157	145	12	7	157	189	28	15	228	112	51					
		15.84%	17.99%	16.17%	17.49%	16.55%	15.80%	17.90%	17.96%	16.76%	16.34%	17.60%	12.11%	7.98%	11.59%	13.71%	14.51%	16.25%	17.53%	8.96%	7.29%	16.37%	16.45%	11.57%	11.03%	18.86%	12.02%	12.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	555	23	23	17	42	27	24	43	34	28	27	8	2	12	27	33	26	15	4	3	18	29	14	4	42	24	6					
		2.52%	2.21%	1.98%	1.44%	3.62%	2.38%	2.19%	3.79%	3.20%	2.93%	2.76%	1.47%	0.94%	1.53%	2.28%	2.47%	2.69%	1.81%	2.99%	3.13%	1.88%	2.52%	5.79%	2.94%	3.47%	2.58%	1.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6320	300	329	316	343	274	339	294	298	268	290	139	64	234	303	364	334	268	67	32	313	316	93	51	336	245	110					
		28.70%	28.87%	28.29%	26.83%	29.57%	24.18%	30.96%	25.88%	28.06%	28.06%	29.68%	25.50%	30.05%	29.81%	25.63%	27.23%	34.58%	32.41%	50.00%	33.33%	32.64%	27.50%	38.43%	37.50%	27.79%	26.29%	26.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	422	19	29	16	11	26	17	23	19	16	8	14	1	29	25	28	20	8	1	0	15	24	6	6	33	19	9					
		1.92%	1.83%	2.49%	1.36%	0.95%	2.29%	1.55%	2.02%	1.79%	1.68%	0.82%	2.57%	0.47%	3.69%	2.12%	2.09%	2.07%	0.97%	0.75%	0.00%	1.56%	2.09%	2.48%	4.41%	2.73%	2.04%	2.19%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
