Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
Наименование Избирательной комиссии:    Читинская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
24	7.Политическая партия «Либерально-демократическая партия России»	4077	54	18	9	70	111	27	260	24	5	5	5	4	103	16	53	50	38	73	13	24	156	59	174	21	81	20	155	241	66	16	30	14	137	25	68	19	81	265	246	21	47	127	193	208	47	164	48	47	23	14	20	32	107	143					
		15.17%	18.00%	20.69%	9.68%	11.20%	10.72%	5.08%	16.73%	9.88%	6.33%	9.26%	7.46%	2.58%	15.87%	6.72%	13.18%	9.04%	14.18%	16.78%	11.82%	12.24%	18.46%	15.95%	19.66%	8.82%	15.88%	12.90%	15.30%	17.34%	15.71%	13.68%	8.88%	11.11%	14.73%	12.14%	21.25%	11.11%	14.70%	16.33%	17.41%	10.88%	13.06%	18.70%	20.34%	23.11%	11.19%	20.37%	11.43%	10.85%	12.11%	8.75%	13.42%	16.33%	15.67%	13.74%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1412	19	2	2	46	50	23	73	24	4	5	3	12	20	6	4	24	5	17	8	18	35	32	62	14	33	1	68	70	10	4	22	3	60	6	19	6	39	112	102	8	14	42	50	43	36	35	15	22	3	4	2	10	31	34					
		5.25%	6.33%	2.30%	2.15%	7.36%	4.83%	4.33%	4.70%	9.88%	5.06%	9.26%	4.48%	7.74%	3.08%	2.52%	0.99%	4.34%	1.87%	3.91%	7.27%	9.18%	4.14%	8.65%	7.01%	5.88%	6.47%	0.65%	6.71%	5.04%	2.38%	3.42%	6.51%	2.38%	6.45%	2.91%	5.94%	3.51%	7.08%	6.90%	7.22%	4.15%	3.89%	6.19%	5.27%	4.78%	8.57%	4.35%	3.57%	5.08%	1.58%	2.50%	1.34%	5.10%	4.54%	3.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	167	3	1	2	1	5	1	9	5	1	1	1	0	4	0	3	0	0	2	2	0	13	3	3	5	6	0	4	3	2	0	3	1	7	1	2	0	0	9	9	2	3	6	7	9	2	3	3	4	2	1	1	0	2	10					
		0.62%	1.00%	1.15%	2.15%	0.16%	0.48%	0.19%	0.58%	2.06%	1.27%	1.85%	1.49%	0.00%	0.62%	0.00%	0.75%	0.00%	0.00%	0.46%	1.82%	0.00%	1.54%	0.81%	0.34%	2.10%	1.18%	0.00%	0.39%	0.22%	0.48%	0.00%	0.89%	0.79%	0.75%	0.49%	0.63%	0.00%	0.00%	0.55%	0.64%	1.04%	0.83%	0.88%	0.74%	1.00%	0.48%	0.37%	0.71%	0.92%	1.05%	0.63%	0.67%	0.00%	0.29%	0.96%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17502	174	52	69	382	733	437	1029	155	61	29	37	104	335	165	313	426	210	295	70	126	572	214	533	166	317	122	660	929	283	81	215	81	596	157	196	117	364	1037	872	127	242	416	581	502	269	500	290	263	141	120	103	104	463	667					
		65.13%	58.00%	59.77%	74.19%	61.12%	70.82%	82.30%	66.22%	63.79%	77.22%	53.70%	55.22%	67.10%	51.62%	69.33%	77.86%	77.03%	78.36%	67.82%	63.64%	64.29%	67.69%	57.84%	60.23%	69.75%	62.16%	78.71%	65.15%	66.83%	67.38%	69.23%	63.61%	64.29%	64.09%	76.21%	61.25%	68.42%	66.06%	63.89%	61.71%	65.80%	67.22%	61.27%	61.22%	55.78%	64.05%	62.11%	69.05%	60.74%	74.21%	75.00%	69.13%	53.06%	67.79%	64.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	105	1	0	0	1	7	0	4	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	3	0	1	0	5	8	3	0	2	1	1	0	3	0	2	11	6	9	0	7	7	1	0	6	0	7	0	0	2	0	0	2					
		0.39%	0.33%	0.00%	0.00%	0.16%	0.68%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	1.82%	0.00%	0.12%	0.00%	0.34%	0.00%	0.20%	0.00%	0.49%	0.58%	0.71%	0.00%	0.59%	0.79%	0.11%	0.00%	0.94%	0.00%	0.36%	0.68%	0.42%	4.66%	0.00%	1.03%	0.74%	0.11%	0.00%	0.75%	0.00%	1.62%	0.00%	0.00%	1.34%	0.00%	0.00%	0.19%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
