Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Варгашинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №1090	УИК №1099	УИК №1179	УИК №1180					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1368	62	45	79	59	42	28	56	35	94	9	54	28	16	47	38	17	29	15	36	71	7	24	67	8	29	29	18	14	17	18	55	15	29	20	28	42	59	29					
		14.18%	15.09%	15.57%	20.68%	15.17%	13.04%	10.81%	15.05%	13.06%	16.18%	15.79%	20.45%	10.73%	10.88%	16.49%	14.84%	8.42%	10.03%	9.15%	13.79%	15.92%	11.29%	8.92%	21.34%	17.39%	12.89%	12.95%	9.68%	7.78%	8.81%	11.84%	15.71%	10.64%	11.60%	11.83%	12.79%	14.19%	17.88%	21.01%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1870	57	57	57	56	60	69	90	61	98	19	51	46	32	72	48	51	67	43	55	97	10	73	55	10	36	46	27	34	41	39	61	28	37	37	43	41	43	23					
		19.38%	13.87%	19.72%	14.92%	14.40%	18.63%	26.64%	24.19%	22.76%	16.87%	33.33%	19.32%	17.62%	21.77%	25.26%	18.75%	25.25%	23.18%	26.22%	21.07%	21.75%	16.13%	27.14%	17.52%	21.74%	16.00%	20.54%	14.52%	18.89%	21.24%	25.66%	17.43%	19.86%	14.80%	21.89%	19.63%	13.85%	13.03%	16.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	69	1	2	0	3	5	2	3	1	6	1	1	1	3	2	0	0	2	1	3	2	0	4	0	0	2	0	0	2	0	3	8	0	3	0	1	3	4	0					
		0.72%	0.24%	0.69%	0.00%	0.77%	1.55%	0.77%	0.81%	0.37%	1.03%	1.75%	0.38%	0.38%	2.04%	0.70%	0.00%	0.00%	0.69%	0.61%	1.15%	0.45%	0.00%	1.49%	0.00%	0.00%	0.89%	0.00%	0.00%	1.11%	0.00%	1.97%	2.29%	0.00%	1.20%	0.00%	0.46%	1.01%	1.21%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1768	86	56	64	81	58	20	62	38	93	15	31	20	17	47	74	16	68	23	74	90	25	33	30	2	48	38	40	28	59	29	78	26	65	37	43	58	74	22					
		18.32%	20.92%	19.38%	16.75%	20.82%	18.01%	7.72%	16.67%	14.18%	16.01%	26.32%	11.74%	7.66%	11.56%	16.49%	28.91%	7.92%	23.53%	14.02%	28.35%	20.18%	40.32%	12.27%	9.55%	4.35%	21.33%	16.96%	21.51%	15.56%	30.57%	19.08%	22.29%	18.44%	26.00%	21.89%	19.63%	19.59%	22.42%	15.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	10	6	10	6	5	2	6	5	6	0	1	3	0	5	1	0	3	1	3	5	0	4	2	1	3	0	1	6	2	1	1	0	0	0	1	4	8	0					
		1.16%	2.43%	2.08%	2.62%	1.54%	1.55%	0.77%	1.61%	1.87%	1.03%	0.00%	0.38%	1.15%	0.00%	1.75%	0.39%	0.00%	1.04%	0.61%	1.15%	1.12%	0.00%	1.49%	0.64%	2.17%	1.33%	0.00%	0.54%	3.33%	1.04%	0.66%	0.29%	0.00%	0.00%	0.00%	0.46%	1.35%	2.42%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4303	182	122	168	173	148	133	147	125	281	12	119	152	79	107	92	115	115	81	88	173	19	130	153	25	107	107	100	87	69	61	141	72	112	74	100	137	137	60					
		44.60%	44.28%	42.21%	43.98%	44.47%	45.96%	51.35%	39.52%	46.64%	48.36%	21.05%	45.08%	58.24%	53.74%	37.54%	35.94%	56.93%	39.79%	49.39%	33.72%	38.79%	30.65%	48.33%	48.73%	54.35%	47.56%	47.77%	53.76%	48.33%	35.75%	40.13%	40.29%	51.06%	44.80%	43.79%	45.66%	46.28%	41.52%	43.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	1	0	0	0	2	0	2	1	0	1	0	1	0	1	0	1	2	0	0	2	0	0	1	0	0	0	0	2	2	0	2	0	0	0	0	2	3	1					
		0.28%	0.24%	0.00%	0.00%	0.00%	0.62%	0.00%	0.54%	0.37%	0.00%	1.75%	0.00%	0.38%	0.00%	0.35%	0.00%	0.50%	0.69%	0.00%	0.00%	0.45%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	1.11%	1.04%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.68%	0.91%	0.72%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
