Выборы Президента Российской Федерации																																																										
																																																										
Наименование Избирательной комиссии:    Среднеахтубинская																																																										
																																																										
Итоги голосования 																																																										
																																																										
		Сумма	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516					
11	Число полученных открепительных  удостоверений	300	5	5	5	5	5	5	5	5	25	5	5	5	5	20	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	10	5	5					
12	Число выданных открепительных удостоверений	82	3	1	1	1	2	5	1	5	0	0	0	1	1	15	5	1	0	5	2	5	2	0	0	1	0	1	1	0	0	0	0	2	1	1	1	0	0	2	0	4	1	1	0	0	1	0	0	1	7	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	115	4	1	3	1	8	3	1	2	1	2	2	1	2	1	1	3	6	6	2	4	7	3	7	0	2	1	1	5	2	0	2	4	0	3	1	7	2	1	0	5	0	1	1	0	2	0	0	2	2	0	0					
14	Число неиспользованных открепительных удостоверений	218	2	4	4	4	3	0	4	0	25	5	5	4	4	5	5	4	5	0	3	0	3	5	5	4	5	4	4	5	5	5	5	3	4	4	4	5	5	3	5	1	4	4	5	5	4	5	5	4	3	4	5					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	. Глазьев Сергей Юрьевич	710	26	22	11	35	21	24	13	24	17	3	8	16	25	45	31	40	10	32	13	17	15	3	1	3	3	24	25	11	1	1	0	17	7	8	4	4	2	9	4	21	2	2	14	18	11	1	5	19	28	12	2					
		3.89%	4.69%	5.73%	2.49%	5.79%	5.34%	5.74%	3.78%	4.98%	2.93%	3.85%	4.47%	8.94%	3.92%	6.09%	4.65%	5.80%	1.97%	4.04%	2.77%	4.57%	4.85%	2.59%	0.71%	3.66%	1.57%	4.93%	3.41%	3.96%	0.86%	1.41%	0.00%	4.36%	4.05%	3.19%	2.26%	3.23%	1.69%	3.45%	1.56%	3.59%	0.89%	1.03%	3.54%	5.84%	2.84%	0.61%	7.25%	3.54%	3.06%	2.99%	1.22%					
19	. Малышкин Олег Александрович	456	14	15	17	16	6	5	10	11	14	8	6	1	21	17	17	15	9	23	7	9	7	1	4	11	1	18	21	7	1	1	5	6	2	4	10	0	5	8	8	3	2	3	10	9	3	4	2	14	15	24	6					
		2.50%	2.53%	3.91%	3.85%	2.65%	1.53%	1.20%	2.91%	2.28%	2.41%	10.26%	3.35%	0.56%	3.29%	2.30%	2.55%	2.17%	1.78%	2.90%	1.49%	2.42%	2.27%	0.86%	2.84%	13.41%	0.52%	3.70%	2.86%	2.52%	0.86%	1.41%	4.90%	1.54%	1.16%	1.59%	5.65%	0.00%	4.24%	3.07%	3.12%	0.51%	0.89%	1.55%	2.53%	2.92%	0.77%	2.44%	2.90%	2.61%	1.64%	5.97%	3.66%					
20	. Миронов Сергей Михайлович	112	5	3	5	4	1	1	3	3	0	0	0	0	4	3	5	6	6	4	1	2	3	0	3	0	3	3	2	1	0	1	1	0	6	1	2	3	1	4	1	1	0	2	1	2	2	1	1	2	3	4	2					
		0.61%	0.90%	0.78%	1.13%	0.66%	0.25%	0.24%	0.87%	0.62%	0.00%	0.00%	0.00%	0.00%	0.63%	0.41%	0.75%	0.87%	1.18%	0.50%	0.21%	0.54%	0.97%	0.00%	2.13%	0.00%	1.57%	0.62%	0.27%	0.36%	0.00%	1.41%	0.98%	0.00%	3.47%	0.40%	1.13%	2.42%	0.85%	1.53%	0.39%	0.17%	0.00%	1.03%	0.25%	0.65%	0.52%	0.61%	1.45%	0.37%	0.33%	1.00%	1.22%					
21	. Путин Владимир Владимирович	11875	368	225	296	385	262	272	238	284	421	55	109	116	388	479	449	449	331	471	318	287	197	70	101	50	136	327	484	181	91	55	87	268	123	181	109	76	94	165	198	315	168	147	257	235	252	112	47	311	479	243	113					
		65.12%	66.43%	58.59%	66.97%	63.74%	66.67%	65.07%	69.19%	58.92%	72.59%	70.51%	60.89%	64.80%	60.82%	64.82%	67.32%	65.07%	65.29%	59.39%	67.66%	77.15%	63.75%	60.34%	71.63%	60.98%	71.20%	67.15%	66.03%	65.11%	78.45%	77.46%	85.29%	68.72%	71.10%	72.11%	61.58%	61.29%	79.66%	63.22%	77.34%	53.85%	75.00%	75.77%	64.90%	76.30%	64.95%	68.29%	68.12%	57.91%	52.35%	60.45%	68.90%					
22	. Хакамада Ирина Муцуовна	550	23	16	14	26	19	17	11	19	19	2	6	5	24	23	18	26	20	29	17	7	10	3	3	2	4	20	19	12	1	2	4	13	4	4	3	3	2	2	4	18	7	7	9	4	6	4	1	14	13	8	3					
		3.02%	4.15%	4.17%	3.17%	4.30%	4.83%	4.07%	3.20%	3.94%	3.28%	2.56%	3.35%	2.79%	3.76%	3.11%	2.70%	3.77%	3.94%	3.66%	3.62%	1.88%	3.24%	2.59%	2.13%	2.44%	2.09%	4.11%	2.59%	4.32%	0.86%	2.82%	3.92%	3.33%	2.31%	1.59%	1.69%	2.42%	1.69%	0.77%	1.56%	3.08%	3.12%	3.61%	2.27%	1.30%	1.55%	2.44%	1.45%	2.61%	1.42%	1.99%	1.83%					
23	. Харитонов Николай Михайлович	3781	94	92	78	114	73	73	56	120	75	9	43	29	149	132	121	127	106	203	97	40	59	35	19	15	35	70	152	57	20	11	2	74	26	44	41	33	13	67	32	196	39	30	90	38	102	39	11	139	326	103	32					
		20.73%	16.97%	23.96%	17.65%	18.87%	18.58%	17.46%	16.28%	24.90%	12.93%	11.54%	24.02%	16.20%	23.35%	17.86%	18.14%	18.41%	20.91%	25.60%	20.64%	10.75%	19.09%	30.17%	13.48%	18.29%	18.32%	14.37%	20.74%	20.50%	17.24%	15.49%	1.96%	18.97%	15.03%	17.53%	23.16%	26.61%	11.02%	25.67%	12.50%	33.50%	17.41%	15.46%	22.73%	12.34%	26.29%	23.78%	15.94%	25.88%	35.63%	25.62%	19.51%					
																																																										
24	Против всех	536	14	9	16	10	9	21	10	18	34	0	4	8	23	31	22	20	15	22	16	5	11	3	8	1	7	18	22	4	1	0	1	11	5	6	8	5	0	5	5	23	5	3	7	1	8	1	1	22	28	3	6					
		2.94%	2.53%	2.34%	3.62%	1.66%	2.29%	5.02%	2.91%	3.73%	5.86%	0.00%	2.23%	4.47%	3.61%	4.19%	3.30%	2.90%	2.96%	2.77%	3.40%	1.34%	3.56%	2.59%	5.67%	1.22%	3.66%	3.70%	3.00%	1.44%	0.86%	0.00%	0.98%	2.82%	2.89%	2.39%	4.52%	4.03%	0.00%	1.92%	1.95%	3.93%	2.23%	1.55%	1.77%	0.32%	2.06%	0.61%	1.45%	4.10%	3.06%	0.75%	3.66%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
