10	Число действительных избирательных бюллетеней	63782	715	807	467	842	762	867	899	610	804	773	666	1031	883	873	653	1107	828	787	778	729	767	756	639	964	820	779	835	791	766	453	885	823	765	1190	999	1474	1444	656	918	423	335	919	696	1139	804	876	1536	1703	472	870	1219	920	634	850	717	472	864	938	1081	932	783	724	647	802	477	768	903	869	1069	1797	1109	1294	819	716									
11	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
13	Бабурин Сергей Николаевич	266	6	6	0	2	1	1	4	2	2	1	5	2	3	4	4	3	2	5	0	3	4	4	6	4	6	0	9	1	0	3	3	3	0	3	0	3	7	3	2	6	1	3	4	5	2	5	7	6	3	4	9	3	3	3	2	1	3	9	2	1	3	2	9	4	1	0	3	4	2	6	16	5	5	7									
		0.41%	0.83%	0.74%	0.00%	0.24%	0.13%	0.11%	0.41%	0.33%	0.25%	0.13%	0.75%	0.19%	0.34%	0.45%	0.61%	0.27%	0.24%	0.63%	0.00%	0.41%	0.51%	0.52%	0.93%	0.41%	0.72%	0.00%	1.06%	0.13%	0.00%	0.66%	0.34%	0.36%	0.00%	0.23%	0.00%	0.20%	0.48%	0.45%	0.22%	1.42%	0.30%	0.32%	0.57%	0.44%	0.25%	0.57%	0.45%	0.35%	0.63%	0.46%	0.73%	0.32%	0.46%	0.35%	0.28%	0.21%	0.35%	0.95%	0.18%	0.11%	0.38%	0.28%	1.38%	0.49%	0.21%	0.00%	0.33%	0.46%	0.19%	0.33%	1.44%	0.38%	0.61%	0.97%									
14	Грудинин Павел Николаевич	20428	250	340	170	292	287	339	244	200	307	240	228	300	283	303	218	381	259	268	263	242	279	257	229	331	221	220	220	248	241	170	215	193	181	228	142	342	343	207	349	114	97	332	232	389	274	327	854	1141	125	330	347	331	213	299	234	133	245	245	341	349	261	243	237	306	172	239	255	171	200	295	171	381	275	240									
		31.67%	34.63%	41.72%	36.17%	34.39%	37.18%	38.74%	24.95%	32.52%	37.90%	30.89%	33.98%	28.90%	31.83%	34.35%	32.98%	34.14%	31.09%	33.80%	33.72%	32.97%	35.63%	33.51%	35.45%	34.05%	26.59%	27.95%	25.94%	31.16%	31.22%	37.28%	24.08%	23.23%	23.48%	17.30%	14.13%	22.95%	23.56%	31.17%	37.61%	26.89%	28.78%	35.89%	33.29%	33.89%	33.74%	36.99%	54.99%	66.65%	26.15%	37.63%	28.30%	35.67%	32.82%	35.05%	32.41%	27.88%	28.19%	25.87%	31.37%	37.09%	33.12%	33.43%	36.29%	37.82%	35.91%	30.88%	28.21%	19.52%	18.60%	16.30%	15.35%	29.29%	33.33%	33.33%									
15	Жириновский Владимир Вольфович	1796	29	11	18	28	12	35	17	17	25	16	20	23	21	24	19	20	27	16	13	19	23	27	10	29	22	30	30	19	16	10	27	26	25	50	34	54	58	10	29	13	4	29	16	23	18	22	24	22	21	33	39	24	18	27	22	13	23	25	20	15	16	17	19	10	16	20	16	46	50	66	60	38	18	14									
		2.78%	4.02%	1.35%	3.83%	3.30%	1.55%	4.00%	1.74%	2.76%	3.09%	2.06%	2.98%	2.22%	2.36%	2.72%	2.87%	1.79%	3.24%	2.02%	1.67%	2.59%	2.94%	3.52%	1.55%	2.98%	2.65%	3.81%	3.54%	2.39%	2.07%	2.19%	3.02%	3.13%	3.24%	3.79%	3.38%	3.62%	3.98%	1.51%	3.13%	3.07%	1.19%	3.14%	2.30%	2.00%	2.22%	2.49%	1.55%	1.29%	4.39%	3.76%	3.18%	2.59%	2.77%	3.17%	3.05%	2.73%	2.65%	2.64%	1.84%	1.59%	2.03%	2.34%	2.91%	1.24%	3.34%	2.58%	1.77%	5.25%	4.65%	3.65%	5.39%	2.92%	2.18%	1.94%									
16	Путин Владимир Владимирович	38667	404	422	269	488	432	457	595	371	456	479	395	652	514	513	395	644	520	482	473	444	434	441	374	564	522	484	544	487	485	250	604	562	522	803	769	1024	1005	415	525	275	224	523	428	677	476	479	599	501	307	476	750	530	375	486	420	296	562	619	682	533	481	436	358	449	276	476	577	608	761	1312	798	776	486	436									
		59.95%	55.96%	51.78%	57.23%	57.48%	55.96%	52.23%	60.84%	60.33%	56.30%	61.65%	58.87%	62.81%	57.82%	58.16%	59.76%	57.71%	62.42%	60.78%	60.64%	60.49%	55.43%	57.50%	57.89%	58.02%	62.82%	61.50%	64.15%	61.18%	62.82%	54.82%	67.64%	67.63%	67.70%	60.93%	76.52%	68.72%	69.02%	62.50%	56.57%	64.86%	66.47%	56.54%	61.41%	58.97%	58.62%	54.19%	38.57%	29.26%	64.23%	54.28%	61.17%	57.11%	57.78%	56.98%	58.17%	62.05%	64.67%	65.36%	62.74%	56.64%	61.04%	59.97%	54.82%	55.50%	57.62%	61.50%	63.83%	69.41%	70.79%	72.49%	71.63%	59.65%	58.91%	60.56%									
17	Собчак Ксения Анатольевна	1290	14	12	3	14	12	19	17	10	4	17	5	29	31	13	5	24	5	6	16	11	9	11	8	17	22	28	16	15	10	12	14	22	17	67	30	26	16	11	7	8	4	19	8	21	21	18	14	17	8	15	39	16	14	16	21	15	15	24	22	16	11	8	10	12	2	18	28	23	25	57	31	63	20	6									
		2.00%	1.94%	1.47%	0.64%	1.65%	1.55%	2.17%	1.74%	1.63%	0.49%	2.19%	0.75%	2.79%	3.49%	1.47%	0.76%	2.15%	0.60%	0.76%	2.05%	1.50%	1.15%	1.43%	1.24%	1.75%	2.65%	3.56%	1.89%	1.88%	1.30%	2.63%	1.57%	2.65%	2.20%	5.08%	2.99%	1.74%	1.10%	1.66%	0.75%	1.89%	1.19%	2.05%	1.15%	1.83%	2.59%	2.04%	0.90%	0.99%	1.67%	1.71%	3.18%	1.72%	2.16%	1.88%	2.91%	3.14%	1.73%	2.53%	2.02%	1.70%	1.40%	1.10%	1.53%	1.48%	0.42%	2.33%	3.10%	2.63%	2.33%	3.15%	2.78%	4.84%	2.42%	0.83%									
18	Сурайкин Максим Александрович	232	2	3	0	4	3	1	6	2	2	1	2	2	3	3	3	5	1	2	0	1	1	4	3	4	4	2	4	2	6	3	9	4	2	5	6	6	4	1	0	1	1	2	3	6	5	1	17	4	1	2	1	4	1	1	3	3	5	1	1	3	2	3	2	2	1	2	0	4	5	9	9	6	2	3									
		0.36%	0.28%	0.37%	0.00%	0.47%	0.39%	0.11%	0.61%	0.33%	0.25%	0.13%	0.30%	0.19%	0.34%	0.34%	0.45%	0.45%	0.12%	0.25%	0.00%	0.14%	0.13%	0.52%	0.46%	0.41%	0.48%	0.25%	0.47%	0.25%	0.78%	0.66%	1.01%	0.48%	0.26%	0.38%	0.60%	0.40%	0.27%	0.15%	0.00%	0.24%	0.30%	0.22%	0.43%	0.52%	0.62%	0.11%	1.09%	0.23%	0.21%	0.23%	0.08%	0.43%	0.15%	0.12%	0.42%	0.63%	0.58%	0.11%	0.09%	0.32%	0.25%	0.41%	0.31%	0.25%	0.21%	0.26%	0.00%	0.46%	0.47%	0.50%	0.81%	0.46%	0.24%	0.42%									
19	Титов Борис Юрьевич	458	5	4	4	6	6	6	7	2	3	6	3	12	11	4	3	9	6	3	4	4	8	3	5	4	15	11	7	6	5	1	6	5	4	14	5	6	4	3	1	6	2	6	3	5	4	10	6	7	2	1	24	5	3	4	6	1	9	6	6	4	1	7	6	8	1	6	15	6	12	24	11	12	3	5									
		0.71%	0.69%	0.49%	0.85%	0.71%	0.78%	0.69%	0.72%	0.33%	0.37%	0.77%	0.45%	1.16%	1.24%	0.45%	0.45%	0.81%	0.72%	0.38%	0.51%	0.54%	1.02%	0.39%	0.77%	0.41%	1.81%	1.40%	0.83%	0.75%	0.65%	0.22%	0.67%	0.60%	0.52%	1.06%	0.50%	0.40%	0.27%	0.45%	0.11%	1.42%	0.59%	0.65%	0.43%	0.44%	0.49%	1.13%	0.39%	0.41%	0.42%	0.11%	1.96%	0.54%	0.46%	0.47%	0.83%	0.21%	1.04%	0.63%	0.55%	0.43%	0.13%	0.96%	0.92%	0.99%	0.21%	0.78%	1.66%	0.68%	1.12%	1.33%	0.99%	0.92%	0.36%	0.69%									
20	Явлинский Григорий Алексеевич	645	5	9	3	8	9	9	9	6	5	13	8	11	17	9	6	21	8	5	9	5	9	9	4	11	8	4	5	13	3	4	7	8	14	20	13	13	7	6	5	0	2	5	2	13	4	14	15	5	5	9	10	7	7	14	9	10	2	9	7	11	8	8	6	11	8	7	9	7	14	28	13	13	10	5									
		1.00%	0.69%	1.10%	0.64%	0.94%	1.17%	1.03%	0.92%	0.98%	0.62%	1.67%	1.19%	1.06%	1.91%	1.02%	0.91%	1.88%	0.96%	0.63%	1.15%	0.68%	1.15%	1.17%	0.62%	1.13%	0.96%	0.51%	0.59%	1.63%	0.39%	0.88%	0.78%	0.96%	1.82%	1.52%	1.29%	0.87%	0.48%	0.90%	0.54%	0.00%	0.59%	0.54%	0.29%	1.13%	0.49%	1.58%	0.97%	0.29%	1.05%	1.03%	0.82%	0.75%	1.08%	1.64%	1.25%	2.10%	0.23%	0.95%	0.64%	1.17%	1.02%	1.10%	0.92%	1.36%	1.67%	0.90%	0.99%	0.80%	1.30%	1.55%	1.17%	0.99%	1.21%	0.69%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
