7	Число избирательных бюллетеней в переносных ящиках для голосования	4156	67	29	139	78	39	66	23	40	27	11	21	13	15	35	32	43	50	26	28	64	44	40	47	67	36	24	36	15	143	139	58	137	24	116	138	199	208	46	151	36	92	21	17	12	28	41	24	33	39	66	90	82	16	46	29	8	16	0	38	14	15	25	38	33	27	12	24	38	57	23	78	0	0	0	524									
8	Число бюллетеней в стационарных ящиках для голосования	83264	572	925	1170	990	1110	1326	971	1120	660	1705	1044	1143	1582	1512	1466	1434	1091	1626	858	1141	848	526	615	831	1013	443	343	862	1380	1354	1618	1706	1512	715	461	988	1252	1403	870	239	1082	1116	1739	1961	494	325	1559	1648	1380	1028	1401	190	183	1351	1181	1571	1335	2782	586	488	964	1620	1657	1716	1271	1315	1186	309	812	1128	502	413	1039	2812	695									
9	Число недействительных избирательных бюллетеней	1696	18	48	20	11	16	22	26	20	14	29	49	21	94	26	30	27	22	41	16	27	9	12	11	9	20	5	13	14	21	25	20	39	33	12	14	19	5	49	14	3	13	25	50	48	12	14	23	27	27	16	30	21	3	47	16	50	28	27	10	11	15	30	37	36	14	23	13	1	10	27	14	9	26	2	17									
10	Число действительных избирательных бюллетеней	85724	621	906	1289	1057	1133	1370	968	1140	673	1687	1016	1135	1503	1521	1468	1450	1119	1611	870	1178	883	554	651	889	1029	462	366	863	1502	1468	1656	1804	1503	819	585	1168	1455	1400	1007	272	1161	1112	1706	1925	510	352	1560	1654	1392	1078	1461	251	196	1350	1194	1529	1323	2755	614	491	964	1615	1658	1713	1284	1304	1197	346	859	1124	566	404	1013	2810	1202									
11	Число полученных открепительных  удостоверений	1832	19	22	27	29	21	37	33	35	12	31	34	55	46	33	28	28	25	36	24	28	29	12	15	21	36	20	9	27	27	21	38	24	28	16	14	21	27	36	13	6	31	30	35	32	17	11	51	41	42	25	36	11	21	28	25	41	29	17	9	8	15	27	22	21	30	27	24	10	21	52	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1781	19	19	25	29	21	37	33	35	12	31	34	55	46	33	28	27	25	35	24	28	29	12	11	19	35	17	9	27	27	21	38	24	28	16	14	21	27	36	13	6	31	30	35	32	12	4	51	41	42	23	36	8	16	28	25	41	27	12	9	8	15	27	22	21	30	27	24	5	21	52	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3643	59	95	76	57	21	45	16	25	17	101	40	19	40	63	16	32	13	56	23	43	22	47	41	68	48	34	51	11	95	9	41	52	49	10	21	87	46	27	53	36	72	28	42	51	37	53	64	9	85	14	72	32	23	82	26	26	46	4	31	16	32	32	46	70	22	59	39	11	40	28	23	12	657	7	47									
14	Число неиспользованных открепительных удостоверений	51	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	2	0	3	5	0	0	0	2	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	68	0	1	1	1	2	4	2	1	0	1	2	1	1	0	0	1	2	3	2	0	0	1	2	4	1	2	2	2	0	0	0	1	0	3	0	0	1	4	0	0	4	0	4	2	0	0	0	0	2	0	3	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
19	Жириновский Владимир Вольфович	5968	41	36	93	60	97	86	87	101	58	67	71	82	100	110	108	100	75	112	64	73	72	21	42	63	92	35	25	67	111	102	122	104	117	41	32	85	113	161	44	13	93	94	121	92	50	16	73	145	102	96	130	34	11	90	84	137	106	385	39	34	70	118	103	110	81	103	73	11	47	97	27	39	28	9	37									
		6.83%	6.42%	3.77%	7.10%	5.62%	8.44%	6.18%	8.75%	8.71%	8.44%	3.90%	6.67%	7.09%	6.26%	7.11%	7.21%	6.77%	6.57%	6.78%	7.22%	6.06%	8.07%	3.71%	6.34%	7.02%	8.77%	7.49%	6.60%	7.64%	7.29%	6.83%	7.28%	5.64%	7.62%	4.93%	5.34%	7.16%	7.74%	11.11%	4.31%	4.73%	7.92%	8.27%	6.89%	4.66%	9.58%	4.37%	4.61%	8.63%	7.19%	8.78%	8.72%	12.50%	5.53%	6.44%	6.94%	8.68%	7.85%	13.84%	6.25%	6.77%	7.15%	7.17%	6.08%	6.29%	6.24%	7.76%	6.03%	3.17%	5.41%	8.43%	4.66%	9.44%	2.69%	0.32%	3.04%									
20	Зюганов Геннадий Андреевич	14829	110	194	251	225	240	296	214	244	133	252	217	266	260	311	325	350	257	322	161	252	189	102	141	192	247	93	51	150	265	219	283	337	256	140	104	150	229	267	201	30	162	191	297	351	76	53	221	254	263	181	342	42	42	301	256	253	264	154	76	89	198	304	289	362	211	231	195	59	161	205	10	62	45	7	96									
		16.96%	17.21%	20.34%	19.17%	21.07%	20.89%	21.26%	21.53%	21.03%	19.36%	14.69%	20.38%	23.01%	16.28%	20.10%	21.70%	23.70%	22.52%	19.49%	18.17%	20.91%	21.19%	18.02%	21.30%	21.38%	23.55%	19.91%	13.46%	17.10%	17.40%	14.67%	16.89%	18.29%	16.67%	16.85%	17.36%	12.64%	15.68%	18.43%	19.69%	10.91%	13.80%	16.80%	16.91%	17.79%	14.56%	14.48%	13.96%	15.11%	18.53%	16.54%	22.94%	15.44%	21.11%	21.55%	21.16%	16.02%	19.54%	5.54%	12.18%	17.73%	20.22%	18.48%	17.05%	20.70%	16.26%	17.41%	16.12%	17.00%	18.53%	17.81%	1.72%	15.01%	4.33%	0.25%	7.88%									
21	Миронов Сергей Михайлович	3323	17	35	46	52	63	64	59	63	39	54	65	48	71	60	53	65	48	70	43	58	42	19	25	37	38	16	10	41	58	48	80	64	57	41	19	50	31	73	38	16	44	42	76	81	17	15	50	67	71	40	61	7	5	78	19	60	56	69	21	18	44	72	78	62	51	48	58	13	29	33	9	16	18	4	15									
		3.80%	2.66%	3.67%	3.51%	4.87%	5.48%	4.60%	5.94%	5.43%	5.68%	3.15%	6.10%	4.15%	4.45%	3.88%	3.54%	4.40%	4.21%	4.24%	4.85%	4.81%	4.71%	3.36%	3.78%	4.12%	3.62%	3.43%	2.64%	4.68%	3.81%	3.22%	4.77%	3.47%	3.71%	4.93%	3.17%	4.21%	2.12%	5.04%	3.72%	5.82%	3.75%	3.69%	4.33%	4.11%	3.26%	4.10%	3.16%	3.99%	5.00%	3.66%	4.09%	2.57%	2.51%	5.58%	1.57%	3.80%	4.15%	2.48%	3.37%	3.59%	4.49%	4.38%	4.60%	3.54%	3.93%	3.62%	4.79%	3.75%	3.34%	2.87%	1.55%	3.87%	1.73%	0.14%	1.23%									
22	Прохоров Михаил Дмитриевич	11505	77	147	202	170	159	204	136	139	96	441	144	179	240	221	191	175	137	282	132	173	121	92	112	111	119	53	44	118	139	187	200	242	214	91	66	304	183	167	144	48	155	132	196	326	51	69	31	224	196	150	143	19	17	188	225	275	193	274	113	68	140	295	360	226	192	229	210	86	85	118	12	52	15	4	36									
		13.16%	12.05%	15.41%	15.43%	15.92%	13.84%	14.66%	13.68%	11.98%	13.97%	25.70%	13.52%	15.48%	15.03%	14.29%	12.75%	11.85%	12.01%	17.07%	14.90%	14.36%	13.57%	16.25%	16.92%	12.36%	11.34%	11.35%	11.61%	13.45%	9.13%	12.53%	11.93%	13.13%	13.93%	10.95%	11.02%	25.61%	12.53%	11.53%	14.10%	17.45%	13.20%	11.61%	11.16%	16.52%	9.77%	18.85%	1.96%	13.33%	13.81%	13.71%	9.59%	6.99%	8.54%	13.46%	18.60%	17.42%	14.29%	9.85%	18.11%	13.55%	14.30%	17.93%	21.24%	12.92%	14.79%	17.26%	17.36%	24.78%	9.78%	10.25%	2.07%	12.59%	1.44%	0.14%	2.95%									
23	Путин Владимир Владимирович	50099	376	494	697	550	574	720	472	593	347	873	519	560	832	819	791	760	602	825	470	622	459	320	331	486	533	265	236	487	929	912	971	1057	859	506	364	579	899	732	580	165	707	653	1016	1075	316	199	1185	964	760	611	785	149	121	693	610	804	704	1873	365	282	512	826	828	953	749	693	661	177	537	671	508	235	907	2786	1018									
		57.31%	58.84%	51.78%	53.25%	51.50%	49.96%	51.72%	47.48%	51.12%	50.51%	50.87%	48.73%	48.44%	52.10%	52.94%	52.80%	51.46%	52.76%	49.94%	53.05%	51.62%	51.46%	56.54%	50.00%	54.12%	50.81%	56.75%	62.27%	55.53%	60.99%	61.09%	57.94%	57.35%	55.92%	60.89%	60.77%	48.78%	61.58%	50.52%	56.81%	60.00%	60.22%	57.43%	57.86%	54.49%	60.54%	54.37%	74.86%	57.35%	53.56%	55.85%	52.65%	54.78%	60.80%	49.61%	50.41%	50.92%	52.11%	67.33%	58.49%	56.18%	52.30%	50.21%	48.85%	54.49%	57.70%	52.22%	54.63%	51.01%	61.80%	58.30%	87.59%	56.90%	87.30%	99.08%	83.51%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
