Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Севская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880					
		0.18%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.07%	0.39%	1.04%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.55%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.07%	0.00%	0.19%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	618	16	26	8	11	7	22	16	32	10	25	8	5	20	11	15	2	18	3	10	13	15	7	6	19	5	9	110	116	36	17					
		6.91%	4.64%	8.05%	6.56%	9.65%	4.46%	6.63%	6.18%	10.77%	3.92%	8.12%	4.42%	2.76%	7.30%	8.33%	9.93%	3.33%	10.98%	3.95%	5.78%	5.04%	4.48%	4.12%	3.82%	14.29%	2.66%	4.86%	7.62%	8.52%	6.99%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	448	17	4	3	5	12	22	10	11	13	7	21	4	16	3	9	5	6	1	14	12	17	5	5	3	6	3	92	90	20	12					
		5.01%	4.93%	1.24%	2.46%	4.39%	7.64%	6.63%	3.86%	3.70%	5.10%	2.27%	11.60%	2.21%	5.84%	2.27%	5.96%	8.33%	3.66%	1.32%	8.09%	4.65%	5.07%	2.94%	3.18%	2.26%	3.19%	1.62%	6.37%	6.61%	3.88%	4.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	1	1	0	2	1	4	1	0	1	0	0	1	1	1	0	0	2	1	1	1	0	3	0	0	1	2	12	16	4	0					
		0.64%	0.29%	0.31%	0.00%	1.75%	0.64%	1.20%	0.39%	0.00%	0.39%	0.00%	0.00%	0.55%	0.36%	0.76%	0.00%	0.00%	1.22%	1.32%	0.58%	0.39%	0.00%	1.76%	0.00%	0.00%	0.53%	1.08%	0.83%	1.17%	0.78%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6075	275	236	85	74	113	199	179	181	196	218	126	108	193	98	99	37	123	62	110	188	209	129	118	94	165	142	954	858	328	178					
		67.95%	79.71%	73.07%	69.67%	64.91%	71.97%	59.94%	69.11%	60.94%	76.86%	70.78%	69.61%	59.67%	70.44%	74.24%	65.56%	61.67%	75.00%	81.58%	63.58%	72.87%	62.39%	75.88%	75.16%	70.68%	87.77%	76.76%	66.07%	62.99%	63.69%	61.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	3	5	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	5	5	2	0					
		0.31%	0.87%	1.55%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.36%	0.00%	0.00%	1.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.53%	0.54%	0.35%	0.37%	0.39%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
