Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Севская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859					
		11.91%	12.41%	13.48%	8.83%	14.74%	10.44%	9.02%	13.33%	8.04%	15.19%	11.81%	8.01%	6.12%	5.88%	10.93%	17.82%	7.14%	11.93%	12.12%	3.40%	4.07%	8.71%	12.34%	10.66%	14.55%	14.80%	15.63%	11.65%	11.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	85	1	0	2	2	2	3	2	1	1	1	2	4	1	5	2	1	2	0	1	4	0	2	4	1	19	14	6	2					
		1.02%	0.34%	0.00%	0.71%	1.28%	1.10%	1.18%	1.21%	0.89%	0.63%	0.69%	0.70%	1.22%	0.53%	1.66%	1.15%	0.65%	1.83%	0.00%	0.68%	1.81%	0.00%	1.30%	1.47%	0.47%	1.38%	1.07%	1.08%	0.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1867	36	32	30	29	40	57	17	21	34	21	46	41	44	58	50	39	32	9	24	31	100	46	38	45	366	319	171	91					
		22.39%	12.41%	17.98%	10.60%	18.59%	21.98%	22.35%	10.30%	18.75%	21.52%	14.58%	16.03%	12.54%	23.53%	19.21%	28.74%	25.32%	29.36%	13.64%	16.33%	14.03%	32.26%	29.87%	13.97%	21.13%	26.68%	24.44%	30.65%	35.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	104	1	0	6	1	0	2	0	3	1	0	2	1	0	3	0	1	3	4	1	1	3	0	0	2	23	33	10	3					
		1.25%	0.34%	0.00%	2.12%	0.64%	0.00%	0.78%	0.00%	2.68%	0.63%	0.00%	0.70%	0.31%	0.00%	0.99%	0.00%	0.65%	2.75%	6.06%	0.68%	0.45%	0.97%	0.00%	0.00%	0.94%	1.68%	2.53%	1.79%	1.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4290	191	109	184	88	96	134	109	62	84	101	180	213	112	169	73	83	47	36	95	157	165	74	169	105	529	565	251	109					
		51.45%	65.86%	61.24%	65.02%	56.41%	52.75%	52.55%	66.06%	55.36%	53.16%	70.14%	62.72%	65.14%	59.89%	55.96%	41.95%	53.90%	43.12%	54.55%	64.63%	71.04%	53.23%	48.05%	62.13%	49.30%	38.56%	43.30%	44.98%	42.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	1	0	1	0	0	0	0	0	1	0	1	0	1	2	2	2	0	0	0	0	1	1	3	1	9	6	3	1					
		0.43%	0.34%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.35%	0.00%	0.53%	0.66%	1.15%	1.30%	0.00%	0.00%	0.00%	0.00%	0.32%	0.65%	1.10%	0.47%	0.66%	0.46%	0.54%	0.39%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
