Выборы Президента Российской Федерации																																																								
																																																								
Наименование Избирательной комиссии:    Бузулукская																																																								
																																																								
Итоги голосования 																																																								
																																																								
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356					
11	Число полученных открепительных  удостоверений	498	12	8	10	6	6	12	6	8	6	12	10	10	8	6	6	22	22	6	8	6	10	12	6	12	12	6	6	12	8	8	8	22	8	12	6	10	12	10	10	12	6	8	8	12	22	22	12	8	8					
12	Число выданных открепительных удостоверений	142	0	1	4	0	0	2	2	5	0	5	10	1	2	0	1	7	10	0	1	0	1	6	0	2	2	1	0	10	0	0	2	10	0	5	0	4	1	1	5	5	0	1	6	5	7	7	9	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	0	4	3	2	1	1	0	1	2	2	2	3	1	3	0	0	7	0	0	0	1	2	1	1	1	0	0	1	1	0	3	3	0	0	1	3	1	1	0	5	0	1	1	4	9	6	7	2	49					
14	Число неиспользованных открепительных удостоверений	356	12	7	6	6	6	10	4	3	6	7	0	9	6	6	5	15	12	6	7	6	9	6	6	10	10	5	6	2	8	8	6	12	8	7	6	6	11	9	5	7	6	7	2	7	15	15	3	8	7					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	. Глазьев Сергей Юрьевич	557	7	11	16	1	0	6	1	6	2	16	5	20	11	4	1	34	42	0	8	0	4	6	2	3	18	1	1	31	13	6	9	45	9	2	3	15	8	6	5	34	6	1	1	12	30	36	55	2	2					
		3.04%	1.49%	3.45%	4.10%	1.09%	0.00%	1.03%	1.59%	2.47%	1.87%	2.36%	1.11%	4.29%	3.67%	3.67%	0.64%	3.82%	4.52%	0.00%	2.60%	0.00%	1.22%	1.45%	1.77%	0.65%	4.13%	1.19%	0.83%	4.84%	4.61%	2.84%	3.04%	4.57%	3.52%	0.38%	1.92%	3.93%	1.86%	1.38%	1.13%	5.63%	4.69%	0.31%	0.31%	2.63%	2.94%	4.72%	10.52%	1.35%	1.21%					
19	. Малышкин Олег Александрович	751	9	7	12	1	9	30	1	7	7	28	3	13	17	1	5	23	37	9	16	2	10	8	2	20	15	3	5	47	21	11	5	52	7	21	8	15	32	22	18	31	15	19	10	15	41	22	22	17	0					
		4.10%	1.91%	2.19%	3.08%	1.09%	7.83%	5.14%	1.59%	2.88%	6.54%	4.14%	0.66%	2.79%	5.67%	0.92%	3.18%	2.59%	3.98%	8.26%	5.19%	2.08%	3.06%	1.93%	1.77%	4.34%	3.44%	3.57%	4.17%	7.34%	7.45%	5.21%	1.69%	5.28%	2.73%	4.02%	5.13%	3.93%	7.42%	5.07%	4.05%	5.13%	11.72%	5.92%	3.07%	3.29%	4.02%	2.88%	4.21%	11.49%	0.00%					
20	. Миронов Сергей Михайлович	130	3	3	1	1	2	11	0	2	1	5	2	2	1	1	3	4	11	1	3	0	1	0	2	3	6	0	7	6	2	1	1	6	5	3	1	2	0	3	0	3	1	0	1	2	8	6	3	0	0					
		0.71%	0.64%	0.94%	0.26%	1.09%	1.74%	1.88%	0.00%	0.82%	0.93%	0.74%	0.44%	0.43%	0.33%	0.92%	1.91%	0.45%	1.18%	0.92%	0.97%	0.00%	0.31%	0.00%	1.77%	0.65%	1.38%	0.00%	5.83%	0.94%	0.71%	0.47%	0.34%	0.61%	1.95%	0.57%	0.64%	0.52%	0.00%	0.69%	0.00%	0.50%	0.78%	0.00%	0.31%	0.44%	0.79%	0.79%	0.57%	0.00%	0.00%					
21	. Путин Владимир Владимирович	10540	257	214	238	60	70	277	53	163	69	404	141	309	180	61	91	525	575	57	149	68	211	161	54	316	238	67	92	341	173	108	209	573	146	301	70	222	203	274	231	342	60	203	221	208	615	452	260	78	150					
		57.52%	54.68%	67.08%	61.03%	65.22%	60.87%	47.43%	84.13%	67.08%	64.49%	59.68%	31.19%	66.31%	60.00%	55.96%	57.96%	59.06%	61.89%	52.29%	48.38%	70.83%	64.53%	38.89%	47.79%	68.55%	54.59%	79.76%	76.67%	53.28%	61.35%	51.18%	70.61%	58.17%	57.03%	57.55%	44.87%	58.12%	47.10%	63.13%	52.03%	56.62%	46.88%	63.24%	67.79%	45.61%	60.35%	59.24%	49.71%	52.70%	90.91%					
22	. Хакамада Ирина Муцуовна	373	5	9	9	1	0	7	1	2	1	15	10	12	8	3	5	20	27	6	6	5	2	5	2	12	7	2	1	15	5	5	2	35	6	8	1	2	12	10	8	12	0	4	1	12	22	13	13	4	0					
		2.04%	1.06%	2.82%	2.31%	1.09%	0.00%	1.20%	1.59%	0.82%	0.93%	2.22%	2.21%	2.58%	2.67%	2.75%	3.18%	2.25%	2.91%	5.50%	1.95%	5.21%	0.61%	1.21%	1.77%	2.60%	1.61%	2.38%	0.83%	2.34%	1.77%	2.37%	0.68%	3.55%	2.34%	1.53%	0.64%	0.52%	2.78%	2.30%	1.80%	1.99%	0.00%	1.25%	0.31%	2.63%	2.16%	1.70%	2.49%	2.70%	0.00%					
23	. Харитонов Николай Михайлович	5410	176	62	103	22	31	234	7	55	23	193	278	96	66	39	48	261	204	31	118	20	94	224	50	98	145	9	12	172	60	72	62	239	79	182	67	112	155	108	163	164	40	84	73	195	266	203	159	45	11					
		29.53%	37.45%	19.44%	26.41%	23.91%	26.96%	40.07%	11.11%	22.63%	21.50%	28.51%	61.50%	20.60%	22.00%	35.78%	30.57%	29.36%	21.96%	28.44%	38.31%	20.83%	28.75%	54.11%	44.25%	21.26%	33.26%	10.71%	10.00%	26.88%	21.28%	34.12%	20.95%	24.26%	30.86%	34.80%	42.95%	29.32%	35.96%	24.88%	36.71%	27.15%	31.25%	26.17%	22.39%	42.76%	26.10%	26.61%	30.40%	30.41%	6.67%					
																																																								
24	Против всех	367	8	10	7	0	1	13	0	4	3	11	9	11	8	0	2	19	27	2	3	1	1	2	0	5	4	1	0	21	3	6	4	19	1	2	4	10	15	7	12	12	5	6	15	12	29	23	8	0	1					
		2.00%	1.70%	3.13%	1.79%	0.00%	0.87%	2.23%	0.00%	1.65%	2.80%	1.62%	1.99%	2.36%	2.67%	0.00%	1.27%	2.14%	2.91%	1.83%	0.97%	1.04%	0.31%	0.48%	0.00%	1.08%	0.92%	1.19%	0.00%	3.28%	1.06%	2.84%	1.35%	1.93%	0.39%	0.38%	2.56%	2.62%	3.48%	1.61%	2.70%	1.99%	3.91%	1.87%	4.60%	2.63%	2.85%	3.01%	1.53%	0.00%	0.61%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
