Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																												
Дата голосования: 18.09.2016																																												
																																												
Наименование Избирательной комиссии:    Сланцевская																																												
																																												
Сводная таблица итогов голосования по федеральному избирательному округу																																												
																																												
		Сумма	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №962									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	99	5	0	9	2	2	10	1	6	4	1	5	3	5	4	7	1	1	4	2	6	6	4	0	0	1	4	1	1	3	0	0	1	0									
		0.58%	0.73%	0.00%	1.37%	0.32%	0.28%	1.52%	0.16%	0.98%	0.56%	0.15%	0.77%	0.43%	0.91%	0.69%	1.12%	0.25%	0.46%	0.95%	0.40%	0.90%	1.15%	0.65%	0.00%	0.00%	0.17%	1.44%	0.38%	0.19%	0.72%	0.00%	0.00%	0.37%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	33	1	1	4	1	1	3	0	1	0	3	1	1	3	0	2	0	2	0	0	1	2	0	0	0	1	0	0	1	1	1	1	0	1									
		0.19%	0.15%	0.17%	0.61%	0.16%	0.14%	0.46%	0.00%	0.16%	0.00%	0.46%	0.15%	0.14%	0.55%	0.00%	0.32%	0.00%	0.92%	0.00%	0.00%	0.15%	0.38%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.19%	0.24%	0.31%	1.49%	0.00%	1.11%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2278	92	76	110	81	90	68	92	97	88	109	71	100	73	73	84	61	42	67	62	91	66	83	52	119	76	22	24	56	55	43	7	27	21									
		13.45%	13.45%	13.10%	16.69%	12.84%	12.53%	10.37%	14.56%	15.77%	12.26%	16.64%	10.87%	14.47%	13.30%	12.61%	13.40%	15.17%	19.27%	15.88%	12.45%	13.70%	12.69%	13.54%	11.79%	17.76%	12.82%	7.91%	9.16%	10.39%	13.16%	13.23%	10.45%	9.89%	23.33%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	80	8	3	2	1	4	1	7	3	11	3	5	3	2	5	1	2	1	2	1	2	2	0	2	0	3	0	0	4	2	0	0	0	0									
		0.47%	1.17%	0.52%	0.30%	0.16%	0.56%	0.15%	1.11%	0.49%	1.53%	0.46%	0.77%	0.43%	0.36%	0.86%	0.16%	0.50%	0.46%	0.47%	0.20%	0.30%	0.38%	0.00%	0.45%	0.00%	0.51%	0.00%	0.00%	0.74%	0.48%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	229	14	10	14	7	11	13	14	7	13	13	9	5	10	8	7	3	5	11	11	9	7	3	2	0	3	4	0	3	6	1	2	4	0									
		1.35%	2.05%	1.72%	2.12%	1.11%	1.53%	1.98%	2.22%	1.14%	1.81%	1.98%	1.38%	0.72%	1.82%	1.38%	1.12%	0.75%	2.29%	2.61%	2.21%	1.36%	1.35%	0.49%	0.45%	0.00%	0.51%	1.44%	0.00%	0.56%	1.44%	0.31%	2.99%	1.47%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	21	0	1	1	1	3	2	2	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	1									
		0.12%	0.00%	0.17%	0.15%	0.16%	0.42%	0.30%	0.32%	0.00%	0.00%	0.31%	0.00%	0.14%	0.18%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.19%	0.24%	0.00%	0.00%	0.00%	1.11%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	162	8	4	6	12	6	8	6	9	5	2	10	5	6	6	12	1	1	11	11	4	2	6	0	0	5	0	3	1	6	2	1	1	2									
		0.96%	1.17%	0.69%	0.91%	1.90%	0.84%	1.22%	0.95%	1.46%	0.70%	0.31%	1.53%	0.72%	1.09%	1.04%	1.91%	0.25%	0.46%	2.61%	2.21%	0.60%	0.38%	0.98%	0.00%	0.00%	0.84%	0.00%	1.15%	0.19%	1.44%	0.62%	1.49%	0.37%	2.22%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1830	70	87	89	72	78	66	64	93	89	85	81	77	73	72	72	33	20	45	49	69	59	63	51	68	47	16	5	39	57	11	5	11	14									
		10.80%	10.23%	15.00%	13.51%	11.41%	10.86%	10.06%	10.13%	15.12%	12.40%	12.98%	12.40%	11.14%	13.30%	12.44%	11.48%	8.21%	9.17%	10.66%	9.84%	10.39%	11.35%	10.28%	11.56%	10.15%	7.93%	5.76%	1.91%	7.24%	13.64%	3.38%	7.46%	4.03%	15.56%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	56	1	2	1	3	0	2	4	4	1	6	3	3	0	2	4	0	1	4	1	2	0	1	0	0	4	0	2	2	1	0	0	2	0									
		0.33%	0.15%	0.34%	0.15%	0.48%	0.00%	0.30%	0.63%	0.65%	0.14%	0.92%	0.46%	0.43%	0.00%	0.35%	0.64%	0.00%	0.46%	0.95%	0.20%	0.30%	0.00%	0.16%	0.00%	0.00%	0.67%	0.00%	0.76%	0.37%	0.24%	0.00%	0.00%	0.73%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1992	94	94	85	67	94	96	94	98	111	93	97	112	70	78	80	24	19	45	84	86	52	59	20	77	56	13	8	27	21	14	3	15	6									
		11.76%	13.74%	16.21%	12.90%	10.62%	13.09%	14.63%	14.87%	15.93%	15.46%	14.20%	14.85%	16.21%	12.75%	13.47%	12.76%	5.97%	8.72%	10.66%	16.87%	12.95%	10.00%	9.62%	4.54%	11.49%	9.44%	4.68%	3.05%	5.01%	5.02%	4.31%	4.48%	5.49%	6.67%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
