7	Число избирательных бюллетеней в переносных ящиках для голосования	2287	42	23	7	15	37	8	29	2	19	23	31	38	35	29	23	15	12	19	13	8	16	19	13	11	4	9	6	9	21	22	15	15	20	33	15	103	23	2	20	247	20	24	9	18	26	32	24	38	26	6	17	14	40	13	19	26	34	54	30	102	41	16	133	26	7	39	5	9	10	14	5	23	9	8	14	8	12	17	17	22	1	9	5	18	9	8	16	9	9	9	2	96	38									
8	Число бюллетеней в стационарных ящиках для голосования	68536	797	1049	612	706	1395	874	999	469	1089	1067	825	936	908	405	985	987	744	648	600	618	612	679	959	702	455	596	761	832	1058	709	661	451	633	928	803	255	234	1113	1044	803	791	768	420	903	768	389	1533	560	932	958	1061	607	578	621	701	1003	1507	802	483	1014	483	415	341	609	304	311	1020	610	662	677	1005	1046	574	603	681	793	727	600	735	652	594	775	651	640	516	638	754	840	758	801	760	234	327									
9	Число недействительных избирательных бюллетеней	898	10	20	3	10	16	20	16	4	13	19	8	11	18	4	13	12	12	9	4	6	10	13	17	6	5	16	6	10	16	17	15	9	11	13	13	8	0	11	13	14	9	11	6	18	8	4	9	6	9	12	19	10	10	9	6	11	0	7	9	12	6	4	7	4	3	3	17	6	8	7	5	7	5	10	14	10	10	7	7	6	9	16	7	10	1	10	16	11	8	7	11	9	1									
10	Число действительных избирательных бюллетеней	69925	829	1052	616	711	1416	862	1012	467	1095	1071	848	963	925	430	995	990	744	658	609	620	618	685	955	707	454	589	761	831	1063	714	661	457	642	948	805	350	257	1104	1051	1036	802	781	423	903	786	417	1548	592	949	952	1059	611	608	625	714	1018	1541	849	504	1104	518	427	467	631	308	347	1008	613	664	684	1005	1062	578	601	681	791	729	610	745	668	586	768	649	648	524	636	754	838	759	803	751	321	364									
11	Число утраченных избирательных бюллетеней	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																								
13	Бабурин Сергей Николаевич	450	5	8	2	4	7	9	13	3	8	9	5	3	6	2	3	11	3	4	0	3	5	1	7	8	5	4	4	8	8	5	5	2	5	13	10	2	0	5	8	3	3	5	4	7	5	6	12	9	3	2	7	3	0	3	6	3	8	5	1	6	0	3	2	2	0	0	6	4	0	9	6	4	7	8	6	9	1	8	9	6	7	1	5	5	4	2	5	0	4	4	4	1	4									
		0.64%	0.60%	0.75%	0.32%	0.55%	0.49%	1.02%	1.26%	0.64%	0.72%	0.83%	0.58%	0.31%	0.64%	0.46%	0.30%	1.10%	0.40%	0.60%	0.00%	0.48%	0.80%	0.14%	0.72%	1.12%	1.09%	0.66%	0.52%	0.95%	0.74%	0.68%	0.74%	0.43%	0.77%	1.35%	1.22%	0.56%	0.00%	0.45%	0.75%	0.29%	0.37%	0.63%	0.93%	0.76%	0.63%	1.43%	0.77%	1.51%	0.31%	0.21%	0.65%	0.48%	0.00%	0.47%	0.83%	0.29%	0.52%	0.58%	0.19%	0.54%	0.00%	0.70%	0.42%	0.31%	0.00%	0.00%	0.59%	0.65%	0.00%	1.30%	0.59%	0.37%	1.20%	1.31%	0.86%	1.12%	0.14%	1.30%	1.20%	0.89%	1.18%	0.13%	0.76%	0.76%	0.76%	0.31%	0.65%	0.00%	0.52%	0.49%	0.52%	0.30%	1.10%									
14	Грудинин Павел Николаевич	8732	96	132	75	98	196	95	124	36	159	120	126	92	120	72	124	132	121	73	67	83	94	117	139	99	47	77	93	136	149	105	92	57	91	143	108	49	42	71	137	141	77	115	50	87	93	28	183	70	119	116	113	74	67	108	82	97	31	106	48	120	67	63	49	68	44	28	121	79	74	84	157	104	101	80	106	126	100	75	108	96	96	95	84	84	76	107	128	51	94	97	66	41	71									
		12.33%	11.44%	12.31%	12.12%	13.59%	13.69%	10.77%	12.06%	7.64%	14.35%	11.01%	14.72%	9.45%	12.73%	16.59%	12.30%	13.17%	16.01%	10.94%	10.93%	13.26%	14.97%	16.76%	14.30%	13.88%	10.24%	12.73%	12.13%	16.17%	13.81%	14.36%	13.61%	12.23%	13.94%	14.88%	13.20%	13.69%	16.34%	6.37%	12.88%	13.43%	9.49%	14.52%	11.66%	9.45%	11.71%	6.65%	11.75%	11.71%	12.42%	12.03%	10.48%	11.92%	10.84%	17.03%	11.39%	9.43%	2.01%	12.38%	9.36%	10.75%	12.79%	14.62%	10.34%	10.71%	14.15%	8.00%	11.80%	12.76%	11.01%	12.16%	15.54%	9.73%	17.32%	13.09%	15.25%	15.73%	13.53%	12.16%	14.36%	14.24%	16.13%	12.12%	12.80%	12.77%	14.48%	16.56%	16.62%	6.01%	12.26%	11.98%	8.66%	12.42%	19.45%									
15	Жириновский Владимир Вольфович	4260	31	61	32	41	71	43	61	27	59	73	49	71	55	26	45	56	48	59	35	39	32	44	65	37	34	34	32	43	91	46	30	26	44	74	54	34	10	46	79	66	58	30	32	71	58	42	62	28	37	42	52	54	24	33	94	76	52	77	44	84	37	24	30	44	18	22	69	26	34	37	62	67	31	37	51	58	54	36	38	27	28	66	36	55	36	38	41	49	45	38	44	22	7									
		6.01%	3.69%	5.69%	5.17%	5.69%	4.96%	4.88%	5.93%	5.73%	5.32%	6.70%	5.72%	7.29%	5.83%	5.99%	4.46%	5.59%	6.35%	8.85%	5.71%	6.23%	5.10%	6.30%	6.69%	5.19%	7.41%	5.62%	4.17%	5.11%	8.43%	6.29%	4.44%	5.58%	6.74%	7.70%	6.60%	9.50%	3.89%	4.13%	7.42%	6.29%	7.15%	3.79%	7.46%	7.71%	7.30%	9.98%	3.98%	4.68%	3.86%	4.36%	4.82%	8.70%	3.88%	5.21%	13.06%	7.39%	3.37%	8.99%	8.58%	7.53%	7.06%	5.57%	6.33%	6.93%	5.79%	6.29%	6.73%	4.20%	5.06%	5.35%	6.14%	6.27%	5.32%	6.06%	7.34%	7.24%	7.31%	5.83%	5.05%	4.01%	4.71%	8.42%	5.49%	8.36%	6.86%	5.88%	5.32%	5.77%	5.87%	4.69%	5.77%	6.67%	1.92%									
16	Путин Владимир Владимирович	53040	660	781	487	511	1059	655	745	376	784	784	636	741	677	307	764	746	534	491	477	469	454	483	685	533	349	439	590	607	773	521	502	362	469	679	601	244	200	938	779	779	618	596	319	700	603	327	1183	435	712	747	847	458	490	458	494	816	1415	627	394	865	389	320	372	496	239	289	782	451	526	502	716	839	414	446	478	555	533	465	542	503	425	572	493	473	378	460	542	720	580	632	620	241	272									
		74.89%	78.67%	72.85%	78.68%	70.87%	73.95%	74.26%	72.47%	79.83%	70.76%	71.93%	74.30%	76.08%	71.79%	70.74%	75.79%	74.45%	70.63%	73.61%	77.81%	74.92%	72.29%	69.20%	70.47%	74.75%	76.03%	72.56%	76.92%	72.18%	71.64%	71.27%	74.26%	77.68%	71.82%	70.66%	73.47%	68.16%	77.82%	84.13%	73.21%	74.19%	76.20%	75.25%	74.36%	76.00%	75.94%	77.67%	75.98%	72.74%	74.32%	77.49%	78.57%	73.75%	79.29%	72.24%	68.61%	79.30%	91.82%	73.25%	76.80%	77.51%	74.24%	74.25%	78.48%	78.11%	76.85%	82.57%	76.29%	72.86%	78.27%	72.65%	70.89%	78.48%	71.01%	72.99%	68.78%	69.29%	72.12%	75.36%	72.07%	74.63%	71.43%	72.96%	75.15%	71.88%	72.00%	71.21%	70.39%	84.81%	75.62%	78.02%	81.36%	73.03%	74.52%									
17	Собчак Ксения Анатольевна	1506	12	24	5	27	40	27	37	14	33	31	20	24	27	8	27	18	14	8	16	10	16	16	34	9	6	13	19	10	19	9	9	5	10	9	16	9	2	26	20	32	20	13	5	10	8	3	61	27	41	23	20	11	11	11	18	8	19	16	7	12	11	6	3	8	2	6	8	30	15	24	38	19	11	12	15	15	16	15	21	20	16	13	16	14	14	14	13	8	14	15	6	9	4									
		2.13%	1.43%	2.24%	0.81%	3.74%	2.79%	3.06%	3.60%	2.97%	2.98%	2.84%	2.34%	2.46%	2.86%	1.84%	2.68%	1.80%	1.85%	1.20%	2.61%	1.60%	2.55%	2.29%	3.50%	1.26%	1.31%	2.15%	2.48%	1.19%	1.76%	1.23%	1.33%	1.07%	1.53%	0.94%	1.96%	2.51%	0.78%	2.33%	1.88%	3.05%	2.47%	1.64%	1.17%	1.09%	1.01%	0.71%	3.92%	4.52%	4.28%	2.39%	1.86%	1.77%	1.78%	1.74%	2.50%	0.78%	1.23%	1.87%	1.36%	1.08%	2.10%	1.39%	0.63%	1.26%	0.64%	1.71%	0.78%	4.85%	2.23%	3.47%	3.76%	1.78%	1.89%	1.96%	2.16%	1.87%	2.17%	2.43%	2.79%	2.97%	2.69%	1.66%	2.44%	2.13%	2.67%	2.17%	1.69%	0.94%	1.83%	1.85%	0.79%	2.73%	1.10%									
18	Сурайкин Максим Александрович	463	9	4	4	7	2	7	5	4	9	13	4	7	8	7	5	8	5	9	1	1	5	6	4	6	4	6	5	6	6	12	6	2	6	7	7	3	1	5	6	2	4	5	6	9	6	4	10	4	7	4	4	3	6	5	5	8	2	8	3	5	4	3	2	7	1	1	9	1	3	3	1	6	1	8	3	4	5	3	7	5	3	4	3	6	4	4	5	1	7	4	5	2	6									
		0.65%	1.07%	0.37%	0.65%	0.97%	0.14%	0.79%	0.49%	0.85%	0.81%	1.19%	0.47%	0.72%	0.85%	1.61%	0.50%	0.80%	0.66%	1.35%	0.16%	0.16%	0.80%	0.86%	0.41%	0.84%	0.87%	0.99%	0.65%	0.71%	0.56%	1.64%	0.89%	0.43%	0.92%	0.73%	0.86%	0.84%	0.39%	0.45%	0.56%	0.19%	0.49%	0.63%	1.40%	0.98%	0.76%	0.95%	0.64%	0.67%	0.73%	0.41%	0.37%	0.48%	0.97%	0.79%	0.69%	0.78%	0.13%	0.93%	0.58%	0.45%	0.76%	0.70%	0.42%	1.10%	0.32%	0.29%	0.88%	0.16%	0.45%	0.43%	0.10%	0.56%	0.17%	1.31%	0.43%	0.50%	0.68%	0.49%	0.93%	0.74%	0.50%	0.51%	0.46%	0.91%	0.76%	0.62%	0.65%	0.12%	0.91%	0.49%	0.66%	0.61%	1.64%									
19	Титов Борис Юрьевич	682	4	15	5	9	21	9	11	3	18	19	6	12	12	4	8	5	8	5	6	10	3	6	12	9	5	7	10	13	6	9	5	1	4	7	7	8	0	11	14	10	12	7	2	9	5	3	17	6	14	7	8	3	6	3	9	5	6	5	3	5	7	2	3	1	2	1	9	10	6	12	16	11	4	5	8	14	8	4	11	3	6	8	4	5	5	5	14	3	8	8	5	2	0									
		0.96%	0.48%	1.40%	0.81%	1.25%	1.47%	1.02%	1.07%	0.64%	1.62%	1.74%	0.70%	1.23%	1.27%	0.92%	0.79%	0.50%	1.06%	0.75%	0.98%	1.60%	0.48%	0.86%	1.23%	1.26%	1.09%	1.16%	1.30%	1.55%	0.56%	1.23%	0.74%	0.21%	0.61%	0.73%	0.86%	2.23%	0.00%	0.99%	1.32%	0.95%	1.48%	0.88%	0.47%	0.98%	0.63%	0.71%	1.09%	1.00%	1.46%	0.73%	0.74%	0.48%	0.97%	0.47%	1.25%	0.49%	0.39%	0.58%	0.58%	0.45%	1.34%	0.46%	0.63%	0.16%	0.64%	0.29%	0.88%	1.62%	0.89%	1.74%	1.58%	1.03%	0.69%	0.82%	1.15%	1.75%	1.08%	0.65%	1.46%	0.45%	1.01%	1.02%	0.61%	0.76%	0.95%	0.77%	1.82%	0.35%	1.04%	0.99%	0.66%	0.61%	0.00%									
20	Явлинский Григорий Алексеевич	792	12	27	6	14	20	17	16	4	25	22	2	13	20	4	19	14	11	9	7	5	9	12	9	6	4	9	8	8	11	7	12	2	13	16	2	1	2	2	8	3	10	10	5	10	8	4	20	13	16	11	8	5	4	4	6	5	8	5	4	7	3	6	6	5	2	0	4	12	6	13	9	12	9	5	14	10	12	4	9	8	5	9	8	6	7	6	6	6	7	5	1	3	0									
		1.12%	1.43%	2.52%	0.97%	1.94%	1.40%	1.93%	1.56%	0.85%	2.26%	2.02%	0.23%	1.33%	2.12%	0.92%	1.88%	1.40%	1.46%	1.35%	1.14%	0.80%	1.43%	1.72%	0.93%	0.84%	0.87%	1.49%	1.04%	0.95%	1.02%	0.96%	1.78%	0.43%	1.99%	1.66%	0.24%	0.28%	0.78%	0.18%	0.75%	0.29%	1.23%	1.26%	1.17%	1.09%	1.01%	0.95%	1.28%	2.17%	1.67%	1.14%	0.74%	0.81%	0.65%	0.63%	0.83%	0.49%	0.52%	0.58%	0.78%	0.63%	0.57%	1.39%	1.27%	0.79%	0.64%	0.00%	0.39%	1.94%	0.89%	1.88%	0.89%	1.12%	1.54%	0.82%	2.01%	1.25%	1.62%	0.65%	1.20%	1.19%	0.84%	1.15%	1.22%	0.91%	1.33%	0.93%	0.78%	0.71%	0.91%	0.62%	0.13%	0.91%	0.00%									
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
