8	Число бюллетеней в стационарных ящиках для голосования	69414	1396	1701	1469	1109	432	1132	1495	491	1541	1391	944	807	1035	914	1123	1003	1284	1403	1968	2057	1332	1304	1977	1786	1660	1758	1334	1714	1201	1494	1854	513	1044	975	1283	275	154	1726	1052	1162	1862	1740	818	671	640	372	455	381	442	755	865	642	896	506	530	970	1184	568	1103	824	284	446	218	471	278	210	990									
9	Число недействительных избирательных бюллетеней	1422	18	32	41	21	13	27	29	8	27	23	18	3	15	20	22	16	6	36	19	22	27	36	28	24	76	20	85	38	19	147	20	11	12	9	20	7	2	34	14	20	37	14	10	9	6	9	12	12	8	17	25	5	19	23	13	15	21	5	29	15	7	8	3	10	5	0	20									
10	Число действительных избирательных бюллетеней	72746	1440	1692	1456	1116	768	1132	1529	485	1564	1390	1025	830	1063	944	1150	1005	1330	1384	1973	2045	1339	1325	2000	1795	1592	1766	1969	2175	1188	1390	1866	559	1307	1039	1291	360	177	1714	1066	1312	1845	1755	818	688	671	397	466	429	468	745	958	717	898	560	533	1063	1275	626	1199	908	383	506	298	486	282	250	971									
11	Число полученных открепительных  удостоверений	1903	35	45	45	15	20	25	25	10	30	30	18	30	35	20	25	26	30	35	30	40	40	40	45	71	61	26	23	35	30	50	41	5	15	20	45	5	5	105	26	36	60	45	20	30	36	20	20	12	10	20	15	36	20	20	25	25	15	25	50	16	5	10	5	20	10	10	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1882	35	44	45	15	20	25	24	10	30	25	18	30	35	20	25	26	30	35	30	40	40	39	45	68	59	26	23	34	30	48	41	5	15	19	45	5	5	105	26	36	60	45	20	30	36	20	20	12	10	20	15	36	20	19	25	25	15	24	48	16	5	10	5	20	10	10	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2816	74	32	34	18	27	54	93	13	102	69	12	40	40	19	23	23	41	105	87	249	28	37	23	36	24	58	36	33	48	54	34	132	194	20	29	44	11	22	53	75	19	15	13	18	31	4	49	40	30	25	44	25	34	25	18	25	37	16	22	13	27	19	18	34	15	41	13									
14	Число неиспользованных открепительных удостоверений	21	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	709	0	6	3	0	0	4	2	0	0	1	5	5	3	0	1	0	21	33	17	21	43	21	31	32	24	32	22	16	23	36	28	2	6	20	45	7	4	8	1	12	8	16	14	1	24	11	0	0	0	1	0	5	1	9	12	6	2	0	8	19	8	4	0	2	4	7	12									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	34	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	5007	104	143	113	83	32	88	102	30	77	83	91	42	87	85	90	84	66	108	134	138	35	87	82	82	94	118	68	141	80	110	118	40	55	38	89	28	24	148	71	67	200	56	68	74	64	49	35	19	23	53	78	59	109	56	59	85	93	58	90	83	33	46	16	45	22	14	65									
		6.75%	7.13%	8.29%	7.55%	7.30%	4.10%	7.59%	6.55%	6.09%	4.84%	5.87%	8.72%	5.04%	8.07%	8.82%	7.68%	8.23%	4.94%	7.61%	6.73%	6.68%	2.56%	6.39%	4.04%	4.51%	5.64%	6.61%	3.31%	6.37%	6.63%	7.16%	6.26%	7.02%	4.17%	3.63%	6.79%	7.63%	13.41%	8.47%	6.57%	5.03%	10.63%	3.17%	8.21%	10.62%	9.45%	12.07%	7.32%	4.31%	4.83%	6.96%	7.93%	8.17%	11.89%	9.61%	10.81%	7.88%	7.18%	9.19%	7.33%	8.99%	8.46%	8.95%	5.32%	9.07%	7.67%	5.60%	6.56%									
20	Зюганов Геннадий Андреевич	13437	259	281	298	230	194	224	345	50	170	309	240	226	227	211	217	228	332	304	312	405	319	347	408	382	305	289	120	372	122	312	337	67	182	111	314	73	39	212	205	259	312	312	106	183	147	71	92	63	88	135	142	104	97	87	105	188	270	135	242	154	59	97	49	69	52	56	185									
		18.12%	17.76%	16.30%	19.91%	20.23%	24.84%	19.33%	22.14%	10.14%	10.69%	21.87%	23.01%	27.13%	21.06%	21.89%	18.52%	22.33%	24.85%	21.41%	15.66%	19.59%	23.35%	25.50%	20.12%	21.00%	18.29%	16.18%	5.84%	16.81%	10.11%	20.30%	17.87%	11.75%	13.80%	10.59%	23.95%	19.89%	21.79%	12.13%	18.98%	19.44%	16.58%	17.64%	12.80%	26.26%	21.71%	17.49%	19.25%	14.29%	18.49%	17.72%	14.45%	14.40%	10.58%	14.92%	19.23%	17.44%	20.83%	21.39%	19.71%	16.68%	15.13%	18.87%	16.28%	13.91%	18.12%	22.40%	18.67%									
21	Миронов Сергей Михайлович	2761	69	85	61	67	26	61	59	19	21	66	36	20	59	55	46	51	24	61	75	82	21	53	104	61	42	43	33	84	37	52	85	12	36	14	91	11	5	56	62	42	77	53	22	31	23	7	22	11	19	27	29	24	32	28	27	40	64	29	47	32	16	13	11	14	14	8	54									
		3.72%	4.73%	4.93%	4.07%	5.89%	3.33%	5.26%	3.79%	3.85%	1.32%	4.67%	3.45%	2.40%	5.47%	5.71%	3.92%	4.99%	1.80%	4.30%	3.77%	3.97%	1.54%	3.89%	5.13%	3.35%	2.52%	2.41%	1.61%	3.80%	3.07%	3.38%	4.51%	2.11%	2.73%	1.34%	6.94%	2.99%	2.79%	3.20%	5.74%	3.15%	4.09%	2.99%	2.66%	4.45%	3.40%	1.72%	4.60%	2.49%	3.99%	3.54%	2.95%	3.32%	3.49%	4.80%	4.95%	3.71%	4.94%	4.60%	3.83%	3.47%	4.10%	2.53%	3.65%	2.82%	4.88%	3.20%	5.45%									
22	Прохоров Михаил Дмитриевич	7591	228	322	213	184	108	185	265	59	110	131	136	95	133	121	191	143	86	154	175	226	78	68	226	170	196	148	111	179	74	153	182	25	73	60	176	31	20	148	96	159	278	86	106	50	62	18	50	72	73	68	82	74	86	46	52	101	117	56	113	85	30	50	21	20	30	29	98									
		10.23%	15.64%	18.68%	14.23%	16.18%	13.83%	15.96%	17.01%	11.97%	6.91%	9.27%	13.04%	11.40%	12.34%	12.55%	16.30%	14.01%	6.44%	10.85%	8.79%	10.93%	5.71%	4.99%	11.14%	9.35%	11.75%	8.29%	5.40%	8.09%	6.13%	9.95%	9.65%	4.39%	5.53%	5.73%	13.42%	8.45%	11.17%	8.47%	8.89%	11.94%	14.77%	4.86%	12.80%	7.17%	9.16%	4.43%	10.46%	16.33%	15.34%	8.92%	8.34%	10.25%	9.38%	7.89%	9.52%	9.37%	9.03%	8.87%	9.20%	9.21%	7.69%	9.73%	6.98%	4.03%	10.45%	11.60%	9.89%									
23	Путин Владимир Владимирович	43950	780	861	771	552	408	574	758	327	1186	801	522	447	557	472	606	499	822	757	1277	1194	886	770	1180	1100	955	1168	1637	1399	875	763	1144	415	961	816	621	217	89	1150	632	785	978	1248	516	350	375	252	267	264	265	462	627	456	574	343	290	649	731	348	707	554	245	300	201	338	164	143	569									
		59.26%	53.50%	49.94%	51.50%	48.55%	52.24%	49.53%	48.65%	66.33%	74.54%	56.69%	50.05%	53.66%	51.67%	48.96%	51.71%	48.87%	61.53%	53.31%	64.11%	57.76%	64.86%	56.58%	58.19%	60.47%	57.25%	65.40%	79.70%	63.22%	72.49%	49.64%	60.66%	72.81%	72.86%	77.86%	47.37%	59.13%	49.72%	65.79%	58.52%	58.93%	51.97%	70.55%	62.32%	50.22%	55.39%	62.07%	55.86%	59.86%	55.67%	60.63%	63.78%	63.16%	62.60%	58.83%	53.11%	60.20%	56.40%	55.15%	57.57%	60.02%	62.82%	58.37%	66.78%	68.15%	57.14%	57.20%	57.42%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
