Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Азовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496					
		0.37%	0.48%	0.17%	0.43%	1.85%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.31%	0.86%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.44%	1.75%	0.54%	0.89%					
20	3.Политическая партия «Демократическая партия России»	29	1	1	1	0	1	2	1	0	0	3	0	2	2	0	2	0	1	0	0	4	1	2	2	0	0	1	0	1	1					
		0.26%	0.12%	0.17%	0.14%	0.00%	0.22%	0.72%	0.84%	0.00%	0.00%	0.56%	0.00%	0.53%	0.20%	0.00%	0.31%	0.00%	0.48%	0.00%	0.00%	1.06%	0.48%	0.62%	0.27%	0.00%	0.00%	0.44%	0.00%	0.11%	0.45%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1250	118	99	98	90	59	29	9	5	12	89	4	38	107	13	72	37	17	12	21	46	18	12	76	15	3	26	6	102	17					
		11.09%	14.17%	16.69%	13.98%	11.11%	12.72%	10.47%	7.56%	3.40%	8.00%	16.48%	5.41%	10.16%	10.82%	6.70%	11.32%	7.92%	8.10%	6.86%	12.96%	12.20%	8.65%	3.73%	10.09%	9.80%	2.91%	11.35%	10.53%	10.94%	7.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	69	3	2	6	4	0	1	0	1	0	4	0	3	13	0	2	3	0	0	0	0	0	0	4	0	0	4	0	19	0					
		0.61%	0.36%	0.34%	0.86%	0.49%	0.00%	0.36%	0.00%	0.68%	0.00%	0.74%	0.00%	0.80%	1.31%	0.00%	0.31%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	1.75%	0.00%	2.04%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	5	0	1	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	1	0	1	0					
		0.14%	0.60%	0.00%	0.14%	0.25%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.13%	0.00%	0.00%	0.44%	0.00%	0.11%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	894	63	61	56	71	28	27	6	3	12	29	1	28	103	0	59	48	15	20	13	25	2	14	83	24	12	18	2	65	6					
		7.93%	7.56%	10.29%	7.99%	8.77%	6.03%	9.75%	5.04%	2.04%	8.00%	5.37%	1.35%	7.49%	10.41%	0.00%	9.28%	10.28%	7.14%	11.43%	8.02%	6.63%	0.96%	4.35%	11.02%	15.69%	11.65%	7.86%	3.51%	6.97%	2.68%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	601	71	57	54	61	9	5	5	1	6	27	3	32	40	1	36	29	7	2	6	15	1	2	36	5	4	26	0	57	3					
		5.33%	8.52%	9.61%	7.70%	7.53%	1.94%	1.81%	4.20%	0.68%	4.00%	5.00%	4.05%	8.56%	4.04%	0.52%	5.66%	6.21%	3.33%	1.14%	3.70%	3.98%	0.48%	0.62%	4.78%	3.27%	3.88%	11.35%	0.00%	6.12%	1.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	5	5	0	6	1	0	0	1	0	6	0	2	11	2	3	4	0	1	2	3	0	0	11	4	1	3	0	10	3					
		0.75%	0.60%	0.84%	0.00%	0.74%	0.22%	0.00%	0.00%	0.68%	0.00%	1.11%	0.00%	0.53%	1.11%	1.03%	0.47%	0.86%	0.00%	0.57%	1.23%	0.80%	0.00%	0.00%	1.46%	2.61%	0.97%	1.31%	0.00%	1.07%	1.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7697	517	346	428	517	338	203	91	129	115	359	63	233	664	173	424	319	160	137	117	274	182	274	494	98	79	139	45	602	177					
		68.28%	62.06%	58.35%	61.06%	63.83%	72.84%	73.29%	76.47%	87.76%	76.67%	66.48%	85.14%	62.30%	67.14%	89.18%	66.67%	68.31%	76.19%	78.29%	72.22%	72.68%	87.50%	85.09%	65.60%	64.05%	76.70%	60.70%	78.95%	64.59%	79.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	63	3	2	9	10	1	0	2	0	0	1	0	6	3	0	3	6	1	0	0	0	3	2	3	1	0	2	0	5	0					
		0.56%	0.36%	0.34%	1.28%	1.23%	0.22%	0.00%	1.68%	0.00%	0.00%	0.19%	0.00%	1.60%	0.30%	0.00%	0.47%	1.28%	0.48%	0.00%	0.00%	0.00%	1.44%	0.62%	0.40%	0.65%	0.00%	0.87%	0.00%	0.54%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
