Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Азовская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503					
		24.33%	31.03%	30.34%	31.54%	30.39%	22.73%	16.02%	20.83%	15.60%	11.38%	21.09%	6.25%	37.10%	25.71%	15.76%	25.52%	19.90%	12.57%	26.03%	31.30%	18.47%	13.68%	21.53%	13.04%	12.17%	22.95%	12.50%	24.23%	20.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	157	12	2	0	36	7	3	1	0	0	9	0	8	9	2	8	8	1	1	5	0	2	13	1	1	7	0	20	1					
		1.50%	1.66%	0.33%	0.00%	4.36%	1.59%	1.17%	0.83%	0.00%	0.00%	1.53%	0.00%	2.58%	1.11%	1.21%	1.38%	1.33%	0.55%	0.68%	1.45%	0.00%	0.70%	1.72%	0.62%	0.87%	2.87%	0.00%	2.47%	0.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5072	288	256	276	342	225	142	71	77	86	333	68	119	322	116	266	287	117	60	129	106	188	356	102	88	115	60	378	99					
		48.55%	39.72%	41.76%	42.46%	41.40%	51.14%	55.47%	59.17%	70.64%	69.92%	56.63%	85.00%	38.39%	39.80%	70.30%	45.86%	47.60%	63.93%	41.10%	37.39%	67.52%	65.96%	47.03%	63.35%	76.52%	47.13%	83.33%	46.72%	56.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	3	2	4	4	2	2	0	0	0	1	1	1	7	0	5	2	0	2	0	0	1	2	1	0	1	0	6	2					
		0.47%	0.41%	0.33%	0.62%	0.48%	0.45%	0.78%	0.00%	0.00%	0.00%	0.17%	1.25%	0.32%	0.87%	0.00%	0.86%	0.33%	0.00%	1.37%	0.00%	0.00%	0.35%	0.26%	0.62%	0.00%	0.41%	0.00%	0.74%	1.14%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
